time,x,y,psi,u,v,r,p,delta,n,thrust,torque
1.6,3.6403398,-0.00100469,-0.0388527,1.17659225,-0.0005803,-0.034366489,0.0407173,-0.0366211,10.2295,43.519,1.07276
1.65,3.6992582,-0.00105469,-0.04115471,1.17618919,-0.00059822,-0.032147937,0.04076463,-0.0610352,10.2295,43.701,1.07756
1.7,3.7580209,-0.00107666,-0.04245404,1.17609725,-0.00074194,-0.029271274,0.04079016,-0.170898,10.2295,43.761,1.07961
1.75,3.8167849,-0.00112666,-0.04313792,1.17593895,-0.00103715,-0.025738229,0.04080391,-0.354004,10.2295,43.776,1.08019
1.8,3.8755958,-0.00117666,-0.04351071,1.17560642,-0.0009792,-0.021554456,0.04081133,-0.622559,10.2295,43.784,1.07912
1.85,3.934378,-0.00122061,-0.04371093,1.17558175,-0.00100879,-0.016727304,0.04081533,-1.00098,10.2295,43.876,1.07983
1.9,3.9931412,-0.00129258,-0.04381896,1.17548319,-0.00139405,-0.011263886,0.04081748,-1.45264,10.2295,44.005,1.08109
1.95,4.0519213,-0.00133652,-0.0438772,1.17555336,-0.0012609,-0.00516965,0.04081864,-2.00195,10.2295,44.15,1.0829
2,4.1106939,-0.00145244,-0.04390859,1.17570789,-0.0016623,0.001552469,0.04081927,-2.58789,10.2295,44.14,1.08233
2.05,4.1694875,-0.00146836,-0.04392551,1.17620362,-0.00207395,0.008902248,0.04081961,-3.25928,10.2295,44.034,1.08024
2.1,4.2282848,-0.00162822,-0.04393463,1.17679288,-0.00210025,0.016881784,0.04081979,-4.04053,10.2295,43.909,1.07877
2.15,4.2871595,-0.00176006,-0.04393955,1.17722663,-0.00228663,0.025494587,0.04081989,-4.78516,10.2295,43.93,1.07878
2.2,4.3460503,-0.00184795,-0.0439422,1.1771399,-0.00242277,0.034744324,0.04081994,-5.59082,10.2295,44.21,1.08306
2.25,4.4048876,-0.00200781,-0.04394363,1.17714158,-0.00273483,0.044633363,0.04081997,-6.39648,10.2295,44.604,1.08981
2.3,4.4637524,-0.00211768,-0.0439444,1.17716031,-0.00265587,0.055161315,0.04081998,-7.14111,10.2295,44.757,1.09204
2.35,4.5225563,-0.00227148,-0.04394481,1.17656856,-0.0030736,0.066323716,0.04081999,-7.9834,10.2295,44.774,1.09173
2.4,4.5814173,-0.00239727,-0.04394504,1.17638802,-0.00310682,0.078111,0.04081999,-8.75244,10.2295,44.754,1.09087
2.45,4.64019,-0.00260107,-0.04394516,1.17633272,-0.00309217,0.090507842,0.04082,-9.5581,10.2295,44.808,1.09212
2.5,4.6990262,-0.00273291,-0.04394522,1.1760404,-0.00345529,0.103492927,0.04082,-10.3638,10.2295,44.806,1.09259
2.55,4.757845,-0.00291475,-0.04185263,1.17617022,-0.00373708,0.117039128,0.04082,-11.0962,10.2295,44.79,1.09146
2.6,4.8166178,-0.00311856,-0.02979638,1.17635271,-0.00411536,0.131114088,0.04082,-11.8652,10.2295,44.809,1.09233
2.65,4.875438,-0.00333828,-0.01458287,1.17659144,-0.00424035,0.145681102,0.04082,-12.5122,10.2295,44.895,1.09405
2.7,4.9342752,-0.00355801,-0.00858852,1.17735236,-0.00444072,0.160700227,0.04082,-13.0859,10.2295,45.001,1.09658
2.75,4.9931725,-0.00377774,-0.004482,1.17707403,-0.00454922,0.176129536,0.04510498,-13.623,10.2295,45.048,1.09777
2.8,5.0520678,-0.00402549,-0.00246287,1.1767162,-0.00476104,0.191926388,0.05051211,-14.0015,10.2295,44.939,1.09609
2.85,5.1108705,-0.00424522,0.00766786,1.17637524,-0.00491844,0.208048658,0.05743962,-14.3799,10.2295,44.852,1.09274
2.9,5.169674,-0.00451494,0.0221366,1.1759741,-0.00523693,0.224455835,0.06735849,-14.624,10.2295,44.941,1.09289
2.95,5.2285069,-0.00480059,0.03273915,1.17579932,-0.00554896,0.241109947,0.07592305,-14.8437,10.2295,45.076,1.09412
3,5.2872596,-0.00506426,0.04449979,1.17585849,-0.00551838,0.257976263,0.07982455,-14.978,10.2295,45.172,1.09596
3.05,5.3460416,-0.00537793,0.0604914,1.17581773,-0.00595744,0.275023765,0.0821485,-15.0024,10.2295,45.241,1.09718
3.1,5.4048627,-0.0056416,0.07411407,1.1764477,-0.00611989,0.292225392,0.08544476,-15.0146,10.2295,45.337,1.10022
3.15,5.4636293,-0.00597725,0.08687325,1.1760129,-0.00612194,0.309558055,0.09815308,-15.0146,10.2295,45.398,1.1013
3.2,5.5225175,-0.00628486,0.10363601,1.17612764,-0.00625374,0.327002461,0.11371824,-15.0146,10.2295,45.282,1.10005
3.25,5.5812596,-0.00657051,0.12190412,1.17578779,-0.00640062,0.344542765,0.11990134,-15.0146,10.2295,45.133,1.09674
3.3,5.6400889,-0.0069001,0.14091645,1.17564646,-0.00636519,0.362166096,0.12410987,-15.0146,10.2295,45.131,1.09708
3.35,5.6988218,-0.00723574,0.15830192,1.17496973,-0.00652554,0.379861995,0.12618389,-15.0146,10.2295,45.241,1.09866
3.4,5.7576348,-0.00754336,0.17493328,1.17458013,-0.00667039,0.397621794,0.12735661,-15.0146,10.2295,45.422,1.10318
3.45,5.8162999,-0.00789492,0.1955031,1.17442596,-0.0067185,0.415437991,0.12797939,-15.0146,10.2295,45.528,1.10515
3.5,5.8750402,-0.00822451,0.22022643,1.17414676,-0.00658389,0.433303636,0.12831667,-15.0146,10.2295,45.605,1.10671
3.55,5.9337096,-0.00857608,0.24174574,1.17459592,-0.00658748,0.451211779,0.13278338,-15.0146,10.2295,45.55,1.10545
3.6,5.992427,-0.00887764,0.26261557,1.17505124,-0.00663132,0.469154983,0.14058496,-15.0146,10.2295,45.406,1.10354
3.65,6.051195,-0.00923526,0.28737438,1.17526164,-0.00661085,0.487124932,0.14816659,-15.0146,10.2295,45.207,1.09995
3.7,6.1100174,-0.00953682,0.31124442,1.17566849,-0.00697364,0.505112144,0.14945234,-15.0146,10.2295,45.123,1.09812
3.75,6.168769,-0.00988838,0.33782717,1.17614328,-0.00708569,0.523105779,0.15125091,-15.0146,10.2295,45.002,1.09476
3.8,6.2275839,-0.01028994,0.36205172,1.17582612,-0.00703065,0.541093549,0.14983235,-15.0146,10.2295,44.986,1.09433
3.85,6.2864249,-0.01061348,0.39157143,1.17545029,-0.00748496,0.559061718,0.14547576,-15.0146,10.2295,44.999,1.09461
3.9,6.3451715,-0.01099307,0.4215165,1.17486826,-0.00731732,0.576995161,0.13940986,-15.0146,10.2295,44.939,1.09407
3.95,6.4038938,-0.01139463,0.44963601,1.17491819,-0.00739256,0.594877481,0.13435303,-15.0146,10.2295,44.838,1.09301
4,6.4626058,-0.01174014,0.48093717,1.17541545,-0.00706129,0.612691144,0.13188508,-15.0146,10.2295,44.805,1.09357
4.05,6.5213468,-0.0120917,0.51238359,1.17587772,-0.00721856,0.630417618,0.13039406,-15.0146,10.2295,44.727,1.09227
4.1,6.5801843,-0.01241524,0.54348439,1.17643202,-0.00707148,0.648037494,0.12962359,-15.0146,10.2295,44.833,1.09328
4.15,6.6390205,-0.01283272,0.57529596,1.17716781,-0.00639978,0.665530561,0.12920177,-15.0146,10.2295,44.981,1.09497
4.2,6.6978575,-0.01309639,0.60979543,1.17745948,-0.00667757,0.682875833,0.11746726,-15.0146,10.2295,45.05,1.09604
4.25,6.7567752,-0.01339795,0.64687444,1.17775569,-0.00687502,0.700051521,0.10282352,-15.0146,10.2295,45.021,1.0964
4.3,6.8156443,-0.01379951,0.68258216,1.17707956,-0.00634821,0.717034942,0.09451531,-15.0146,10.2295,44.953,1.09572
4.35,6.8745636,-0.01408516,0.71846407,1.17641897,-0.0069086,0.733802378,0.08989999,-15.0146,10.2295,44.838,1.09416
4.4,6.9333414,-0.01438672,0.75688548,1.1756598,-0.00681471,0.750328913,0.08757889,-15.0146,10.2295,44.8,1.09299
4.45,6.9921027,-0.01481026,0.79599019,1.17516347,-0.00614778,0.76658825,0.08198431,-15.0146,10.2295,44.772,1.09232
4.5,7.0508029,-0.01508985,0.83548526,1.17449045,-0.00636635,0.782552542,0.06866431,-15.0146,10.2295,44.736,1.09121
4.55,7.1095473,-0.01534746,0.87519522,1.17493175,-0.00608364,0.798192277,0.05454262,-15.0146,10.2295,44.594,1.08946
4.6,7.1682056,-0.01570508,0.91501404,1.17479573,-0.00568964,0.813476216,0.048635,-15.0146,10.2295,44.563,1.08949
4.65,7.2270472,-0.0159627,0.95708629,1.17497612,-0.00592981,0.82837143,0.04494843,-15.0146,10.2295,44.678,1.09256
4.7,7.285757,-0.01622032,0.99966526,1.1753476,-0.00568603,0.842843434,0.04305986,-15.0146,10.2295,44.884,1.09654
4.75,7.3445172,-0.01655596,1.04296015,1.17522928,-0.00518194,0.85685643,0.04202622,-15.0146,10.2295,45.149,1.10107
4.8,7.4033451,-0.0167916,1.08870927,1.1747862,-0.00521698,0.870373649,0.03718469,-15.0146,10.2295,45.393,1.10485
4.85,7.4620742,-0.01702725,1.13302789,1.17382802,-0.00477795,0.883357778,0.02425531,-15.0146,10.2295,45.423,1.10561
4.9,7.5207468,-0.01729092,1.17758685,1.17359319,-0.00444343,0.895771451,0.01034803,-14.917,10.2295,45.261,1.10336
4.95,7.5793649,-0.01748262,1.22405503,1.17293651,-0.00416289,0.907577768,0.00455539,-14.7461,10.2295,45.115,1.10259
5,7.6380141,-0.01767432,1.27106198,1.1728113,-0.00380767,0.918740802,0.00093085,-14.4775,10.2295,44.987,1.10146
5.05,7.6966159,-0.01787207,1.31874821,1.1730244,-0.00306875,0.92922607,-0.00092426,-14.1235,10.2295,44.893,1.10053
5.1,7.755293,-0.01801983,1.36670103,1.17317956,-0.00262865,0.939000928,-0.00193987,-13.7451,10.2295,44.937,1.10089
5.15,7.8139075,-0.01809561,1.41483934,1.17346235,-0.00230269,0.948034866,-0.00248679,-13.2568,10.2295,45.15,1.10558
5.2,7.8726397,-0.01822139,1.46516078,1.17336366,-0.00179079,0.956299678,-0.00278064,-12.6587,10.2295,45.376,1.10929
5.25,7.9313114,-0.01830323,1.51563346,1.1737854,-0.00120819,0.963769522,-0.00293951,-12.0239,10.2295,45.507,1.11289
5.3,7.9899492,-0.01834112,1.56900424,1.1738077,-0.00077142,0.970420854,-0.00302497,-11.2549,10.2295,45.547,1.11403
5.35,8.0486928,-0.01835704,1.61875705,1.17306559,-0.00042981,0.976232269,-0.00307109,-10.498,10.2295,45.597,1.11543
5.4,8.107379,-0.01837901,1.66826865,1.17281828,0.0004524,0.981184263,-0.00309594,-9.70459,10.2295,45.689,1.11627
5.45,8.165937,-0.01835098,1.71713881,1.17247679,0.00103429,0.985258964,0.0013796,-8.94775,10.2295,45.753,1.11731
5.5,8.224571,-0.01825098,1.76789131,1.17241575,0.00175537,0.988439855,0.01153549,-8.11767,10.2295,45.639,1.11528
5.55,8.2831692,-0.01815098,1.82122967,1.17267438,0.00256676,0.990711536,0.02228348,-7.34863,10.2295,45.498,1.11349
5.6,8.3417946,-0.01802901,1.8731186,1.17300493,0.00281635,0.992059548,0.0319368,-6.56738,10.2295,45.274,1.10996
5.65,8.400491,-0.01783506,1.92285439,1.17301657,0.00353975,0.992470302,0.0359244,-5.7251,10.2295,45.031,1.10589
5.7,8.4591245,-0.0176752,1.97429482,1.17364109,0.00413342,0.991931112,0.03821428,-4.99268,10.2295,44.843,1.10165
5.75,8.5178223,-0.01742744,2.02616888,1.17386023,0.00509864,0.990430356,0.0394178,-4.13818,10.2295,44.805,1.10096
5.8,8.576526,-0.01716377,2.07814986,1.17365186,0.00553101,0.987957749,0.04006283,-3.39355,10.2295,44.842,1.10129
5.85,8.6352728,-0.01686221,2.12749367,1.17368324,0.00629002,0.984504724,0.0404126,-2.6001,10.2295,44.886,1.10264
5.9,8.6939009,-0.01655459,2.18083019,1.17345234,0.00711333,0.980064893,0.03850753,-1.75781,10.2295,44.73,1.09971
5.95,8.7526104,-0.01615303,2.23234737,1.1731283,0.00751289,0.974634557,0.03377603,-0.988769,10.2295,44.477,1.09559
6,8.8112413,-0.01574541,2.28230702,1.17350538,0.00807908,0.968213228,0.0277321,-0.158691,10.2295,44.229,1.09135
6.05,8.8698935,-0.01534385,2.33179164,1.17311043,0.00906555,0.960804135,0.01815569,0.57373,10.2295,44.113,1.08965
6.1,8.9285871,-0.0148544,2.38068708,1.1728639,0.00982355,0.952414664,0.00743618,1.3916,10.2295,44.073,1.08884
6.15,8.9871942,-0.01434297,2.43145114,1.1725619,0.01056666,0.943056723,0.00302428,2.22168,10.2295,44.186,1.09089
6.2,9.0458501,-0.01379746,2.47996284,1.17242845,0.01173952,0.932746977,0.00007969,2.9541,10.2295,44.325,1.09404
6.25,9.1044485,-0.01317012,2.53058984,1.17221972,0.01225313,0.921506975,-0.00137326,3.77197,10.2295,44.482,1.0969
6.3,9.1630487,-0.01252686,2.57898042,1.17218564,0.01306969,0.909363132,-0.00218547,4.56543,10.2295,44.575,1.09889
6.35,9.2216624,-0.01186163,2.62515541,1.17196358,0.01418737,0.896346587,-0.01160596,5.3833,10.2295,44.695,1.10117
6.4,9.2802672,-0.01115245,2.67061191,1.17200039,0.0153258,0.882492949,-0.02570117,6.17676,10.2295,44.808,1.10352
6.45,9.3388509,-0.01029932,2.71759931,1.17184276,0.01608676,0.867841945,-0.03610103,6.92139,10.2295,44.988,1.10618
6.5,9.3974613,-0.00947423,2.7625825,1.17133702,0.01673507,0.852436991,-0.04117066,7.73926,10.2295,45.028,1.10648
6.55,9.4560426,-0.00863321,2.80511363,1.17106708,0.01778031,0.836324717,-0.04815659,8.54492,10.2295,45.009,1.10468
6.6,9.5145454,-0.00774825,2.84666212,1.17074168,0.01875132,0.819554467,-0.06227448,9.31396,10.2295,44.94,1.10182
6.65,9.5731092,-0.00676934,2.88742393,1.17047608,0.01950974,0.802177781,-0.07680492,10.1196,10.2295,44.855,1.09892
6.7,9.6316071,-0.00574649,2.92782972,1.1701558,0.02047214,0.784247885,-0.08293899,10.9009,10.2295,44.718,1.0964
6.75,9.6901193,-0.00470166,2.96802136,1.17058404,0.0218407,0.765819178,-0.09573362,11.6577,10.2295,44.714,1.09648
6.8,9.7486196,-0.00359092,3.00810258,1.17067429,0.0228824,0.746946731,-0.11154928,12.3657,10.2295,44.841,1.09979
6.85,9.8071766,-0.00240821,3.04571727,1.17114993,0.0238906,0.727685774,-0.12289188,12.8906,10.2295,44.972,1.10158
6.9,9.8657004,-0.00121563,3.08037271,1.17092812,0.0245921,0.708091176,-0.12846929,13.4644,10.2295,44.928,1.10097
6.95,9.9242937,0.00006484,3.11436002,1.17086593,0.02554536,0.688216895,-0.14295112,13.8916,10.2295,44.904,1.1008
7,9.9828124,0.00133925,3.14986206,1.17021588,0.02669193,0.668115402,-0.15910782,14.2578,10.2295,44.922,1.10205
7.05,10.0413688,0.00274169,3.1848405,1.1695377,0.02777198,0.647837076,-0.16821412,14.5386,10.2295,44.961,1.10196
7.1,10.0997928,0.00414413,3.21568712,1.16930334,0.02843778,0.627429566,-0.17326513,14.7583,10.2295,45.131,1.10413
7.15,10.1582433,0.00558447,3.2460788,1.16958033,0.02904436,0.606937155,-0.17791224,14.8926,10.2295,45.429,1.10846
7.2,10.2166932,0.00705664,3.27947972,1.16963027,0.03013265,0.586400132,-0.18418099,14.9414,10.2295,45.64,1.11255
7.25,10.2752393,0.00857275,3.30431945,1.17013323,0.0309241,0.565854221,-0.19826045,14.9536,10.2295,45.656,1.11279
7.3,10.3336957,0.01016689,3.33038825,1.17078376,0.03202542,0.545330094,-0.21017058,14.9658,10.2295,45.597,1.11197
7.35,10.3922531,0.01175498,3.35699916,1.17083259,0.03308651,0.524853029,-0.21562451,14.9658,10.2295,45.565,1.11049
7.4,10.450829,0.01346504,3.3844933,1.17074508,0.03382196,0.50444273,-0.21903884,14.9658,10.2295,45.553,1.10986
7.45,10.5093562,0.01521298,3.40782835,1.17025327,0.03417615,0.484113379,-0.22077693,14.9658,10.2295,45.443,1.10707
7.5,10.5678543,0.01694882,3.42958422,1.16961811,0.03517098,0.46387392,-0.22173661,14.9658,10.2295,45.3,1.10498
7.55,10.6263345,0.01866269,3.45265764,1.16961215,0.03622979,0.443728603,-0.2222508,14.9658,10.2295,45.25,1.10391
7.6,10.6847527,0.02054853,3.47369964,1.16963496,0.03703963,0.423677782,-0.21353997,14.9658,10.2295,45.315,1.10607
7.65,10.7432646,0.02243437,3.49465357,1.17010654,0.03778162,0.403718932,-0.19982741,14.9658,10.2295,45.405,1.10739
7.7,10.8017159,0.02432401,3.5101273,1.17015612,0.03856345,0.383847844,-0.18963385,14.9658,10.2295,45.408,1.10825
7.75,10.8602961,0.02627958,3.52908176,1.17049696,0.03931416,0.364059922,-0.18467534,14.9658,10.2295,45.326,1.10632
7.8,10.918806,0.02826318,3.54835159,1.17030897,0.04016536,0.344351479,-0.18203433,14.9658,10.2295,45.302,1.1057
7.85,10.9773441,0.03029677,3.56796718,1.17021111,0.04071236,0.324720955,-0.1805793,14.9658,10.2295,45.222,1.10355
7.9,11.0358282,0.03239628,3.58566448,1.16977194,0.04132456,0.30516991,-0.17082461,14.9658,10.2295,45.06,1.10064
7.95,11.094353,0.03443974,3.59347951,1.16962174,0.0423924,0.285703725,-0.1565439,14.9658,10.2295,44.949,1.09803
8,11.1527813,0.03659911,3.60717432,1.16943083,0.04297916,0.266331906,-0.14604576,14.9658,10.2295,44.99,1.09805
8.05,11.2112878,0.03880243,3.62347896,1.16939593,0.04354544,0.247067939,-0.14092268,14.9658,10.2295,45.078,1.09946
8.1,11.2697253,0.04098378,3.63508352,1.16919544,0.04410587,0.227928687,-0.13390813,14.9658,10.2295,45.231,1.10252
8.15,11.3281858,0.04320907,3.64080262,1.16912293,0.04506379,0.208933355,-0.11977502,14.9658,10.2295,45.316,1.10436
8.2,11.3866347,0.04545028,3.65284016,1.16882841,0.04597258,0.190102107,-0.10523655,14.9658,10.2295,45.321,1.10531
8.25,11.4450799,0.04781347,3.668378,1.1687617,0.04641448,0.171454443,-0.0990981,14.9658,10.2295,45.25,1.10475
8.3,11.5035025,0.0501706,3.6795379,1.16875002,0.04724472,0.153007504,-0.08630092,14.9658,10.2295,45.174,1.10373
8.35,11.5619282,0.0524997,3.68502281,1.16837936,0.04771377,0.134774476,-0.07048368,14.9658,10.2295,45.087,1.10149
8.4,11.6203743,0.05492275,3.68794607,1.16820395,0.04797177,0.116763248,-0.05914016,14.9658,10.2295,45.081,1.10101
8.45,11.678735,0.05734579,3.68955358,1.16797608,0.04879688,0.098975499,-0.05356227,14.9658,10.2295,45.044,1.10016
8.5,11.737122,0.05976279,3.69040284,1.16773927,0.0495241,0.081406314,-0.05058835,14.9658,10.2295,45.101,1.10092
8.55,11.7955223,0.0622957,3.69086602,1.16749407,0.04989812,0.064044378,-0.04686079,14.9658,10.2295,45.19,1.10182
8.6,11.8538775,0.06480664,3.69111422,1.1676007,0.05071863,0.046872773,-0.03394068,14.9658,10.2295,45.282,1.10279
8.65,11.9122565,0.06733954,3.69124835,1.16787851,0.05139956,0.029870282,-0.01825614,14.9658,10.2295,45.305,1.10281
8.7,11.9706307,0.06993837,3.6913206,1.16798527,0.05177444,0.01301309,-0.01200935,14.9658,10.2295,45.251,1.10116
8.75,12.0290609,0.07253114,3.69135955,1.16783268,0.05225982,-0.003723273,-0.00776642,14.9658,10.2295,45.117,1.09929
8.8,12.0874617,0.07516787,3.69138054,1.1678326,0.05249037,-0.020361959,-0.00567381,14.9658,10.2295,45.052,1.0977
8.85,12.1458435,0.07778261,3.69139186,1.16720356,0.05287139,-0.036922973,-0.0044911,14.9658,10.2295,45.05,1.09818
8.9,12.2042067,0.08044735,3.69139796,1.16705712,0.0534964,-0.053421658,-0.00386292,14.9658,10.2295,45.025,1.09774
8.95,12.2625348,0.08312802,3.69140125,1.16648141,0.05369672,-0.069867637,-0.00352273,14.9658,10.2295,45.048,1.09822
9,12.3208275,0.08585869,3.69140303,1.16593179,0.05439358,-0.086264284,-0.00804203,14.9658,10.2295,45.291,1.1025
9.05,12.3791283,0.0885333,3.69140398,1.16582759,0.05444318,-0.102608745,-0.02068296,14.9658,10.2295,45.573,1.10805
9.1,12.4373842,0.09132988,3.68711958,1.16543443,0.05482666,-0.118892479,-0.03167979,14.9658,10.2295,45.692,1.11023
9.15,12.4956582,0.09401054,3.67448949,1.16524854,0.05494537,-0.135102233,-0.0391897,14.9658,10.2295,45.617,1.10937
9.2,12.5539512,0.09680712,3.66074395,1.1648675,0.05515108,-0.151221327,-0.0428409,14.9658,10.2295,45.448,1.10733
9.25,12.6121599,0.09956962,3.65503833,1.16519951,0.05521944,-0.167231116,-0.04477234,14.9658,10.2295,45.303,1.10681
9.3,12.6703784,0.10233212,3.64717584,1.16535968,0.05537943,-0.18311248,-0.05734751,14.9658,10.2295,45.336,1.10846
9.35,12.7286441,0.1050787,3.63271566,1.16508291,0.05541016,-0.198847224,-0.07243417,14.9658,10.2295,45.477,1.11187
9.4,12.7869222,0.10786922,3.617968,1.16502559,0.05568981,-0.214419268,-0.08098469,14.9658,10.2295,45.512,1.11014
9.45,12.8451317,0.11063778,3.61172273,1.16469645,0.05624416,-0.229815573,-0.08572983,14.9658,10.2295,45.471,1.10716
9.5,12.9033999,0.11345028,3.60127364,1.16457214,0.05656166,-0.245026757,-0.09470264,14.9658,10.2295,45.46,1.10436
9.55,12.9616107,0.11630672,3.58605526,1.16416927,0.05675906,-0.260047408,-0.10928177,14.9658,10.2295,45.528,1.10507
9.6,13.0198227,0.11916317,3.57286539,1.16449085,0.05737152,-0.274876114,-0.12209506,14.9658,10.2295,45.698,1.1077
9.65,13.0780238,0.12201962,3.55791674,1.16461853,0.05777653,-0.289515267,-0.12785774,14.9658,10.2295,45.815,1.11058
9.7,13.1362581,0.12494803,3.54064701,1.16490786,0.0580397,-0.303970688,-0.1311589,14.9658,10.2295,45.771,1.10976
9.75,13.1944925,0.12784842,3.5285579,1.16512113,0.05816122,-0.318251151,-0.14190382,14.9658,10.2295,45.691,1.10862
9.8,13.2527821,0.13079275,3.51107702,1.16510096,0.05846254,-0.332367836,-0.15670539,14.9658,10.2295,45.647,1.10762
9.85,13.3110246,0.13368709,3.49336318,1.16511881,0.05857475,-0.346333795,-0.1674899,14.9658,10.2295,45.603,1.10757
9.9,13.3693023,0.1366534,3.47438286,1.16479695,0.05893958,-0.36016342,-0.17276527,14.9658,10.2295,45.496,1.10537
9.95,13.4275539,0.1396038,3.45501427,1.16481075,0.05914151,-0.373871975,-0.17557758,14.9658,10.2295,45.291,1.10229
10,13.4857642,0.1425701,3.43764865,1.16436581,0.05933612,-0.387475166,-0.17712481,14.9658,10.2295,45.056,1.09781
10.05,13.5439837,0.14555839,3.41844644,1.16400354,0.05963363,-0.400988777,-0.17794166,14.9658,10.2295,44.998,1.09732
10.1,13.6021889,0.14851863,3.39462467,1.16358032,0.0599415,-0.414428341,-0.17838737,14.9658,10.2295,44.887,1.09465
10.15,13.6603471,0.15155087,3.37376797,1.16321184,0.05966813,-0.427808863,-0.17862614,14.9658,10.2295,44.798,1.09257
10.2,13.7185079,0.15453915,3.35278528,1.16333676,0.05989281,-0.441144563,-0.17875519,14.9658,10.2295,44.881,1.09213
10.25,13.7766463,0.15749939,3.33239564,1.16359098,0.05997833,-0.454448658,-0.1788247,14.9658,10.2295,45.008,1.09318
10.3,13.8348354,0.16053163,3.30527003,1.16362753,0.06008106,-0.467733166,-0.17886217,14.9658,10.2295,44.887,1.09013
