time,x,y,psi,u,v,r,p,delta,n,thrust,torque
5.15,9.4273983,-0.00736865,5.2787258,1.15874819,0.0183849,2.540499719,0.09878507,-29.9561,10.2295,46.645,1.13429
5.2,9.4853122,-0.00643975,5.40588581,1.15823596,0.01973053,2.564341822,0.10580722,-29.9561,10.2295,46.697,1.13508
5.25,9.5431632,-0.00546689,5.53557875,1.15736382,0.02069063,2.587541214,0.11146521,-29.8706,10.2295,46.652,1.13393
5.3,9.6010636,-0.00437207,5.66619161,1.15687567,0.02197597,2.61006471,0.11449635,-29.6875,10.2295,46.457,1.13015
5.35,9.6588467,-0.00325527,5.79736135,1.15674242,0.02315305,2.631879081,0.11106311,-29.4067,10.2295,46.265,1.12712
5.4,9.7166928,-0.00207861,5.93136686,1.156741,0.02469276,2.652951485,0.1152689,-29.0527,10.2295,45.98,1.12216
5.45,9.774518,-0.00081406,6.06586233,1.15638841,0.02585427,2.673249972,0.11860846,-28.6255,10.2295,45.73,1.11815
5.5,9.8323287,0.00056035,6.20325713,1.15645664,0.02715761,2.692744014,0.11084953,-28.1006,10.2295,45.489,1.11391
5.55,9.8900875,0.00193477,6.34170282,1.15651741,0.02893494,2.711405002,0.09735568,-27.5391,10.2295,45.304,1.10995
5.6,9.9479695,0.00338116,6.47849262,1.15644878,0.03053078,2.72920664,0.09228375,-26.8677,10.2295,45.172,1.10585
5.65,10.0057741,0.00499346,6.61732444,1.15593059,0.03179942,2.746125178,0.08867452,-26.1353,10.2295,45.106,1.10325
5.7,10.0636089,0.00660957,6.75857853,1.15461779,0.03285962,2.762139454,0.08691853,-25.3662,10.2295,44.896,1.09809
5.75,10.1212856,0.00830147,6.90102583,1.15431354,0.03447856,2.777230739,0.08591881,-24.5728,10.2295,44.565,1.09226
5.8,10.1789529,0.01004336,7.04190414,1.15382201,0.03616225,2.791382365,0.08538884,-23.7549,10.2295,44.359,1.08809
5.85,10.2366561,0.01191328,7.18234832,1.15321542,0.03781081,2.80457921,0.07611394,-23.0225,10.2295,44.249,1.08577
5.9,10.294291,0.01382715,7.32721921,1.15361346,0.03934586,2.816807062,0.06209701,-22.168,10.2295,43.949,1.07982
5.95,10.3519204,0.0158668,7.47085826,1.15352588,0.0411262,2.82805195,0.0517396,-21.4233,10.2295,43.791,1.07709
6,10.4096288,0.01796631,7.61240917,1.15339588,0.04307339,2.838299507,0.04669268,-20.6177,10.2295,43.61,1.07431
6.05,10.4673287,0.02018174,7.75322021,1.15314398,0.04509009,2.847534445,0.03501646,-19.7998,10.2295,43.48,1.07189
6.1,10.5249761,0.02249717,7.89828102,1.1526786,0.04677972,2.855740212,0.01967395,-19.0552,10.2295,43.539,1.07373
6.15,10.5825923,0.02486641,8.04411779,1.15213205,0.04829438,2.862898855,0.00861917,-18.2129,10.2295,43.502,1.07302
6.2,10.6401716,0.02736143,8.18856922,1.15200951,0.05017616,2.868991156,-0.00339056,-17.4438,10.2295,43.164,1.06506
6.25,10.6977772,0.02990039,8.33541646,1.1510936,0.05208208,2.873996997,-0.01951499,-16.6626,10.2295,42.819,1.05967
6.3,10.7553404,0.0325833,8.48233631,1.15106666,0.05441568,2.877895965,-0.03320951,-15.8447,10.2295,42.763,1.06038
6.35,10.8128265,0.0353541,8.62735442,1.1507935,0.05633028,2.880668132,-0.04371078,-15.1001,10.2295,42.718,1.06014
6.4,10.8703957,0.03827871,8.77450921,1.15023861,0.05828094,2.882294948,-0.05989315,-14.2334,10.2295,42.406,1.05405
6.45,10.9278917,0.04121318,8.92159552,1.14999513,0.06013716,2.882760165,-0.07552994,-13.4888,10.2295,42.144,1.04773
6.5,10.9853564,0.04428555,9.06670281,1.14927102,0.06269796,2.882050723,-0.08434041,-12.6953,10.2295,41.969,1.04363
6.55,11.04286,0.04745185,9.21390587,1.14883864,0.06451185,2.880157488,-0.1005239,-11.8652,10.2295,41.907,1.04153
6.6,11.1002592,0.0508,9.36101814,1.14887884,0.06622735,2.877075804,-0.1178617,-11.084,10.2295,42.036,1.04437
6.65,11.1576515,0.05412998,9.50613943,1.14765575,0.06846319,2.872805788,-0.1250173,-10.2905,10.2295,42.185,1.04731
6.7,11.2150937,0.05761982,9.65335004,1.14717037,0.07098294,2.867352344,-0.14125727,-9.52148,10.2295,42.057,1.04489
6.75,11.2723898,0.06120361,9.80046638,1.14685709,0.07265798,2.860724896,-0.15813442,-8.72803,10.2295,41.77,1.03905
6.8,11.3297067,0.06496318,9.94558987,1.14601046,0.07487677,2.852936866,-0.16770161,-7.89795,10.2295,41.598,1.03684
6.85,11.3870479,0.06873867,10.09280166,1.14528538,0.07693807,2.844004946,-0.17759942,-7.14111,10.2295,41.527,1.03575
6.9,11.444264,0.07264599,10.237826,1.14470897,0.07898436,2.833948236,-0.19299939,-6.33545,10.2295,41.344,1.03202
6.95,11.5014488,0.07666924,10.38010514,1.14428975,0.08128521,2.822787323,-0.20768665,-5.52978,10.2295,41.159,1.02887
7,11.5586566,0.08075235,10.52131125,1.14333876,0.08358534,2.81054341,-0.21405381,-4.77295,10.2295,41.02,1.02694
7.05,11.6158545,0.08501729,10.66187282,1.142853,0.08619397,2.797237549,-0.21823056,-3.93066,10.2295,40.793,1.02192
7.1,11.6729261,0.08936406,10.80209145,1.14257313,0.08842219,2.782890078,-0.22031383,-3.18603,10.2295,40.517,1.01606
7.15,11.7300504,0.0939207,10.94453671,1.14209463,0.09043951,2.767520281,-0.22149231,-2.38037,10.2295,40.188,1.00868
7.2,11.7871444,0.0984872,11.08301439,1.14129739,0.09261615,2.751146319,-0.22211698,-1.52588,10.2295,39.938,1.00377
7.25,11.8442345,0.10313555,11.22052444,1.14037292,0.09578749,2.733785408,-0.22245601,-0.769043,10.2295,39.977,1.00477
7.3,11.9012216,0.10799981,11.35931804,1.14030172,0.09773949,2.715454215,-0.22473116,0.0488281,10.2295,40.114,1.00741
7.35,11.9581715,0.11305195,11.4984604,1.13920468,0.09929097,2.696169399,-0.23218303,0.78125,10.2295,40.077,1.00622
7.4,12.0151653,0.11797382,11.63321882,1.13837038,0.10155263,2.675948237,-0.23932302,1.59912,10.2295,39.794,1.00091
7.45,12.0720141,0.12307755,11.76942629,1.13804138,0.10489385,2.654809221,-0.2355039,2.44141,10.2295,39.413,0.99209
7.5,12.128903,0.12843126,11.90286105,1.13749137,0.10678702,2.632772557,-0.23074735,3.14941,10.2295,39.14,0.98818
7.55,12.1857462,0.13389485,12.03570639,1.13667299,0.10805811,2.609860472,-0.22643806,4.01611,10.2295,39.135,0.98916
7.6,12.2425676,0.13937209,12.16805889,1.13552417,0.11064403,2.586097286,-0.22481006,4.77295,10.2295,39.286,0.99181
7.65,12.2993574,0.14489329,12.29765127,1.13512478,0.11378036,2.561509207,-0.2238969,5.60303,10.2295,39.286,0.99219
7.7,12.3560271,0.15068645,12.42897803,1.13410287,0.11557568,2.536123867,-0.22341377,6.38428,10.2295,39.13,0.98928
7.75,12.4127429,0.15658343,12.55810851,1.13282796,0.11691018,2.509969631,-0.22315564,7.12891,10.2295,38.873,0.98397
7.8,12.4693088,0.16243421,12.68475914,1.13209909,0.11957353,2.483074748,-0.22301543,7.9834,10.2295,38.872,0.98399
7.85,12.5259034,0.16841685,12.80799665,1.13117455,0.12229556,2.455466441,-0.22294019,8.74023,10.2295,39.036,0.98809
7.9,12.5824058,0.17466538,12.92971439,1.13015171,0.12439011,2.427170038,-0.22289952,9.5459,10.2295,39.282,0.99341
7.95,12.6389222,0.18095786,13.05057924,1.12933783,0.12596796,2.398208248,-0.22287762,10.3394,10.2295,39.416,0.99587
8,12.6953733,0.18729808,13.17096887,1.1284031,0.12827607,2.368600689,-0.22286581,11.1084,10.2295,39.392,0.9945
8.05,12.7517517,0.19377015,13.2911133,1.12764959,0.13092046,2.338363726,-0.21596433,11.9507,10.2295,39.242,0.99078
8.1,12.8081103,0.20033618,13.40673205,1.12714569,0.13286407,2.307510659,-0.2096662,12.7075,10.2295,39.126,0.98711
8.15,12.8643884,0.20710601,13.52092013,1.12632098,0.13494911,2.276052278,-0.21342849,13.501,10.2295,39.084,0.9866
8.2,12.9207255,0.2138857,13.63146093,1.12575298,0.13795637,2.243997725,-0.21523329,14.3188,10.2295,39.224,0.98883
8.25,12.9770052,0.22085329,13.74331993,1.12513184,0.14043264,2.211355612,-0.20946844,15.0757,10.2295,39.461,0.99341
8.3,13.0332953,0.22798071,13.85263961,1.12436854,0.14283245,2.178135286,-0.20585654,15.9058,10.2295,39.663,0.99695
8.35,13.0894294,0.23518999,13.96382263,1.12403862,0.14537751,2.144348122,-0.21114228,16.687,10.2295,39.649,0.99658
8.4,13.1455994,0.24249703,14.07278642,1.12347609,0.14794492,2.110008732,-0.21706133,17.4683,10.2295,39.637,0.99648
8.45,13.2017677,0.24998591,14.18377525,1.12267225,0.15076012,2.075135985,-0.21954856,18.2983,10.2295,39.729,0.99863
8.5,13.2578613,0.25757481,14.28803658,1.12180702,0.15243934,2.039753723,-0.22112069,19.0674,10.2295,39.967,1.00262
8.55,13.3139527,0.26528947,14.39085505,1.12061189,0.15490718,2.003891144,-0.22191441,19.8608,10.2295,40.183,1.00689
8.6,13.3699568,0.27305186,14.48966411,1.11994433,0.15730629,1.967582798,-0.22234742,20.6543,10.2295,40.273,1.00881
8.65,13.4258842,0.28102413,14.58761047,1.11894855,0.15993378,1.930868215,-0.22258053,21.4355,10.2295,40.236,1.00853
8.7,13.4818403,0.28906834,14.6849073,1.11752885,0.16171003,1.89379121,-0.22270549,22.2778,10.2295,40.168,1.00648
8.75,13.537689,0.29728838,14.77688117,1.11635389,0.16385692,1.856398918,-0.22486572,23.0103,10.2295,40.156,1.00675
8.8,13.5934407,0.30549023,14.8673726,1.11572772,0.16630336,1.81874066,-0.23695825,23.8159,10.2295,40.391,1.01157
8.85,13.6491788,0.31385798,14.95657234,1.11426946,0.16926133,1.780866728,-0.25219128,24.6338,10.2295,40.736,1.01739
8.9,13.7048895,0.32243561,15.04518991,1.11335656,0.17071436,1.742827189,-0.25819617,25.3906,10.2295,40.927,1.02076
8.95,13.7605061,0.33106708,15.13346883,1.11276094,0.17292827,1.704670785,-0.26230836,26.2451,10.2295,40.845,1.01845
9,13.8161232,0.33970234,15.21927225,1.11200434,0.17548762,1.666444015,-0.27331772,26.8921,10.2295,40.672,1.0144
9.05,13.8717037,0.34857549,15.29966489,1.11120957,0.17774381,1.62819043,-0.28832364,27.5757,10.2295,40.632,1.01337
9.1,13.9272477,0.35754256,15.3780072,1.11019926,0.17970019,1.589950178,-0.29920471,28.1494,10.2295,40.769,1.01527
9.15,13.9827058,0.36659149,15.45513106,1.10938312,0.18154274,1.551759789,-0.30453546,28.6255,10.2295,40.971,1.01846
9.2,14.0381457,0.37572223,15.53192247,1.10807247,0.18390923,1.513652192,-0.30737713,29.0771,10.2295,41.15,1.02095
9.25,14.093558,0.38496284,15.60591889,1.10729322,0.18551575,1.475656902,-0.31792883,29.4189,10.2295,41.32,1.02448
9.3,14.1488975,0.39436333,15.67895511,1.10613028,0.1876984,1.437800353,-0.33261764,29.6753,10.2295,41.349,1.02531
9.35,14.2041862,0.40373582,15.7491009,1.10575331,0.19049769,1.400106292,-0.34334294,29.8584,10.2295,41.417,1.02705
9.4,14.2593862,0.41330603,15.81861043,1.10534781,0.19288441,1.362596183,-0.34858659,29.9683,10.2295,41.602,1.02999
9.45,14.3146679,0.42313611,15.88517986,1.10443457,0.19476878,1.325289583,-0.35138164,29.9927,10.2295,41.798,1.03272
9.5,14.3698739,0.4329041,15.95047287,1.10312277,0.19658658,1.288204415,-0.35740807,29.9927,10.2295,41.725,1.0307
9.55,14.4250444,0.44279783,16.0127674,1.10208363,0.19889835,1.251357132,-0.35939533,29.9927,10.2295,41.621,1.0287
9.6,14.4800884,0.45282948,16.07217879,1.10070556,0.20087246,1.214762759,-0.35672877,29.9927,10.2295,41.667,1.03049
9.65,14.5351208,0.46293915,16.13232769,1.09954976,0.20186312,1.178434794,-0.36063216,29.9927,10.2295,41.907,1.03641
9.7,14.5900171,0.47308065,16.18970484,1.09872732,0.20333279,1.142385014,-0.37028392,29.9927,10.2295,42.02,1.03921
9.75,14.6448964,0.48327597,16.24448972,1.09814546,0.20539632,1.106623203,-0.37166841,29.9927,10.2295,41.987,1.03776
9.8,14.6997739,0.4936031,16.29801294,1.09762667,0.20734296,1.071156847,-0.36423165,29.9927,10.2295,42.004,1.03587
9.85,14.7546957,0.50403631,16.35101851,1.09678035,0.20913954,1.035990843,-0.36230797,29.9927,10.2295,42.258,1.03817
9.9,14.809493,0.5145453,16.40151816,1.09589306,0.21089685,1.00112727,-0.35832778,29.9927,10.2295,42.547,1.04206
9.95,14.8642506,0.52512626,16.44854497,1.09503512,0.21274875,0.96656526,-0.3569482,29.9927,10.2295,42.767,1.0464
10,14.9189759,0.53586097,16.4942367,1.09369937,0.21410272,0.93230101,-0.35584286,29.9927,10.2295,42.889,1.0489
10.05,14.9736498,0.54658968,16.53909984,1.09226282,0.21512115,0.898327938,-0.35104646,29.9927,10.2295,42.824,1.04803
10.1,15.0282309,0.55740631,16.58101876,1.09201158,0.21702994,0.864637008,-0.34304221,29.9927,10.2295,42.622,1.04576
10.15,15.0827402,0.5682828,16.62205019,1.0913658,0.21868585,0.831217205,-0.33042829,29.9927,10.2295,42.544,1.04527
10.2,15.1373308,0.57930321,16.66258349,1.0904877,0.2199097,0.798056131,-0.32077518,29.9927,10.2295,42.554,1.04515
10.25,15.1918738,0.59031755,16.70284266,1.08992616,0.2214738,0.765140702,-0.3163551,29.9927,10.2295,42.681,1.04547
10.3,15.2463118,0.6014418,16.73867655,1.08919915,0.22305671,0.732457884,-0.30712758,29.9927,10.2295,42.795,1.04554
10.35,15.3007722,0.61265389,16.77331006,1.08789165,0.2240769,0.699995428,-0.29253501,29.9927,10.2295,42.886,1.04596
10.4,15.3551443,0.62388797,16.8108707,1.08669306,0.22548492,0.667742551,-0.27968977,29.9927,10.2295,42.871,1.04609
