time,x,y,psi,u,v,r,p,delta,n,thrust,torque
54.8,62.35878633,-6.02780231,25.29891885,0.95151388,0.3550246,0.658271579,-0.13795322,9.97314,10.2295,43.59,1.07442
54.85,62.40638665,-6.01003243,25.33120373,0.95148187,0.35640922,0.654103956,-0.13658099,9.97314,10.2295,43.693,1.07518
54.9,62.45394438,-5.99216867,25.36126317,0.95139743,0.35644379,0.649963646,-0.13331228,9.97314,10.2295,43.699,1.0746
54.95,62.50152107,-5.97420114,25.39340054,0.95075484,0.35749261,0.645855332,-0.12763669,9.97314,10.2295,43.622,1.07239
55,62.54908733,-5.95640933,25.42965068,0.95031531,0.35851849,0.64178367,-0.12122443,9.97314,10.2295,43.591,1.07191
55.05,62.59649786,-5.93846374,25.45984,0.94917337,0.35981531,0.637752926,-0.11401193,9.97314,10.2295,43.55,1.07069
55.1,62.64401403,-5.92042403,25.48977724,0.94774141,0.36029097,0.633766601,-0.10680461,9.97314,10.2295,43.574,1.07079
55.15,62.69133539,-5.90232466,25.52371969,0.94707261,0.36087484,0.629827065,-0.09946651,9.97314,10.2295,43.589,1.07095
55.2,62.73865508,-5.88434133,25.55549977,0.94713911,0.36209393,0.62593524,-0.09835259,9.97314,10.2295,43.62,1.07264
55.25,62.78597101,-5.86624172,25.58275038,0.94768581,0.36293117,0.622090341,-0.09655392,9.97314,10.2295,43.682,1.07486
55.3,62.83338614,-5.8480046,25.61410115,0.94848956,0.36385306,0.618289715,-0.09603456,9.97314,10.2295,43.845,1.07979
55.35,62.88076749,-5.82976725,25.64737967,0.94893142,0.36429417,0.614528775,-0.0979193,9.97314,10.2295,44.001,1.08346
55.4,62.92828339,-5.81160796,25.67666287,0.94813837,0.36546307,0.610801063,-0.10052519,9.97314,10.2295,44.179,1.08653
55.45,62.97569835,-5.79322296,25.70641303,0.94772565,0.36658136,0.607098425,-0.10383739,9.97314,10.2295,44.35,1.08858
55.5,63.02306816,-5.77496956,25.73763849,0.94675604,0.36697411,0.603411303,-0.10775622,9.97314,10.2295,44.462,1.08973
55.55,63.07038527,-5.75653456,25.76609546,0.94583671,0.36881434,0.599729124,-0.11403417,9.97314,10.2295,44.429,1.0886
55.6,63.11763191,-5.73808352,25.7950796,0.94607501,0.3686423,0.596040758,-0.11843257,9.97314,10.2295,44.344,1.0876
55.65,63.16486478,-5.71952281,25.82597835,0.94641335,0.36972162,0.592335019,-0.12544805,9.97314,10.2295,44.262,1.08677
55.7,63.2122377,-5.70118168,25.85422143,0.94641961,0.36991549,0.588601163,-0.13028746,9.97314,10.2295,44.298,1.08731
55.75,63.25960582,-5.68262073,25.88309934,0.94698616,0.36974882,0.584829358,-0.13236752,9.97314,10.2295,44.377,1.08783
55.8,63.30688517,-5.66406002,25.91393814,0.94711374,0.37077128,0.581011076,-0.13359346,9.97314,10.2295,44.505,1.08901
55.85,63.35427777,-5.64556511,25.94444609,0.94633331,0.37217936,0.577139385,-0.13422199,9.97314,10.2295,44.557,1.08889
55.9,63.40160359,-5.62703222,25.97390821,0.94500976,0.37381732,0.573209122,-0.13456288,9.97314,10.2295,44.562,1.08906
55.95,63.44886525,-5.60820781,26.0030956,0.94409833,0.37442003,0.569216937,-0.13474666,9.97314,10.2295,44.456,1.08756
56,63.49597854,-5.58940511,26.03097213,0.94389241,0.37493893,0.565161202,-0.13484535,9.97314,10.2295,44.363,1.08574
56.05,63.54316094,-5.57068449,26.0593459,0.94377956,0.37562793,0.561041819,-0.14640687,9.97314,10.2295,44.3,1.08487
56.1,63.59031069,-5.55190395,26.08758335,0.94392308,0.37700588,0.556859937,-0.16095747,9.97314,10.2295,44.316,1.08546
56.15,63.63752588,-5.5330293,26.11284383,0.94408546,0.37774751,0.552617619,-0.16921541,9.97314,10.2295,44.402,1.08789
56.2,63.68471723,-5.51411691,26.14289551,0.94436216,0.37895498,0.548317499,-0.17380367,9.97314,10.2295,44.546,1.09111
56.25,63.73194449,-5.49513872,26.17082862,0.94378045,0.37951421,0.543962466,-0.17611017,9.97314,10.2295,44.632,1.09276
56.3,63.77919337,-5.47609449,26.19421703,0.94282295,0.38032596,0.539555408,-0.17741191,9.97314,10.2295,44.699,1.09306
56.35,63.82629355,-5.45706607,26.22612096,0.94185943,0.38133535,0.535099045,-0.17809709,9.97314,10.2295,44.698,1.09253
56.4,63.87337772,-5.43795605,26.24973069,0.94111178,0.38230626,0.53059586,-0.17847059,9.97314,10.2295,44.64,1.09081
56.45,63.92037782,-5.41884579,26.27494137,0.94109391,0.38256872,0.526048132,-0.17867119,9.97314,10.2295,44.515,1.08972
56.5,63.96740093,-5.39962585,26.30345812,0.94095497,0.38367073,0.52145806,-0.17877942,9.97314,10.2295,44.435,1.08912
56.55,64.01447598,-5.38050969,26.32877943,0.94118616,0.38348936,0.516827943,-0.17883777,9.97314,10.2295,44.408,1.0892
56.6,64.06152813,-5.36127371,26.35417602,0.94140548,0.38439067,0.512160402,-0.17886922,9.97314,10.2295,44.447,1.08922
56.65,64.10861762,-5.34212572,26.37621721,0.94079605,0.38571489,0.507458583,-0.17888617,9.97314,10.2295,44.466,1.08921
56.7,64.15570394,-5.32278973,26.40483632,0.9402319,0.38631393,0.502726322,-0.17889531,9.97314,10.2295,44.471,1.08913
56.75,64.20264698,-5.30340989,26.4294864,0.93975557,0.38687815,0.497968234,-0.17461535,9.97314,10.2295,44.457,1.09005
56.8,64.24965099,-5.284064,26.45430895,0.93896683,0.38760036,0.493189705,-0.16691435,9.97314,10.2295,44.524,1.09165
56.85,64.29658819,-5.26466834,26.48310371,0.93891273,0.38834563,0.488396773,-0.15446035,9.97314,10.2295,44.676,1.09414
56.9,64.34346152,-5.24522857,26.50592702,0.93896165,0.38924245,0.483595915,-0.14489443,9.97314,10.2295,44.758,1.09412
56.95,64.39045517,-5.22576688,26.53072082,0.93893789,0.38998371,0.47879375,-0.14052126,9.97314,10.2295,44.733,1.09259
57,64.4374096,-5.20621721,26.55240854,0.93822379,0.39114269,0.473996687,-0.13790025,9.97314,10.2295,44.68,1.09062
57.05,64.48431921,-5.18666754,26.57831279,0.93787581,0.39123761,0.469210563,-0.13655245,9.97314,10.2295,44.628,1.09056
57.1,64.5311512,-5.16704592,26.60011265,0.9367297,0.39182215,0.464440298,-0.13581749,9.97314,10.2295,44.534,1.08984
57.15,64.57804386,-5.14750237,26.62143674,0.93552615,0.39232603,0.459689617,-0.1354223,9.97314,10.2295,44.432,1.08892
57.2,64.62478568,-5.12782109,26.64206114,0.93501143,0.39389304,0.454960861,-0.12862828,9.97314,10.2295,44.514,1.08952
57.25,64.67146526,-5.10815536,26.66709602,0.93505158,0.39421621,0.450254899,-0.11768781,9.97314,10.2295,44.815,1.09409
57.3,64.71816576,-5.0883361,26.6884958,0.93550338,0.39510115,0.445571171,-0.10615263,9.97314,10.2295,45.101,1.09831
57.35,64.76495836,-5.06866071,26.70959096,0.93603365,0.39565026,0.440907826,-0.09891373,9.97314,10.2295,45.272,1.10183
57.4,64.81180247,-5.04878767,26.73009373,0.93652059,0.39632374,0.436261968,-0.09542828,9.97314,10.2295,45.248,1.10246
57.45,64.8586466,-5.0289743,26.75506329,0.93639271,0.39725391,0.431629964,-0.09334429,9.97314,10.2295,45.14,1.10231
57.5,64.90547053,-5.00906707,26.77642766,0.93554163,0.39778671,0.4270078,-0.09228209,9.97314,10.2295,44.987,1.10006
57.55,64.95223359,-4.98918177,26.79750383,0.934519,0.39873339,0.42239144,-0.09169571,9.97314,10.2295,45.009,1.09953
57.6,64.99896886,-4.96921463,26.81799633,0.93368248,0.39890716,0.417777174,-0.09138264,9.97314,10.2295,45.076,1.09902
57.65,65.04559603,-4.94923169,26.84055432,0.93339367,0.39971238,0.413161921,-0.08912097,9.97314,10.2295,45.141,1.09939
57.7,65.09224927,-4.92926455,26.86128562,0.93366659,0.40025128,0.408543475,-0.08386849,9.97314,10.2295,45.19,1.09987
57.75,65.13886669,-4.9092158,26.8797009,0.93471464,0.40109123,0.40392067,-0.07490036,9.97314,10.2295,45.263,1.10113
57.8,65.18559954,-4.8891548,26.89939107,0.93447502,0.4018573,0.399293482,-0.06940027,9.97314,10.2295,45.325,1.10182
57.85,65.23240995,-4.86900581,26.92099864,0.93442818,0.40251837,0.394663034,-0.06229905,9.97314,10.2295,45.452,1.10435
57.9,65.27914524,-4.84886884,26.94135019,0.93407915,0.40311215,0.390031538,-0.05743528,9.97314,10.2295,45.508,1.10588
57.95,65.32584228,-4.82866018,26.96190118,0.93327768,0.40339737,0.385402162,-0.05218653,9.97314,10.2295,45.566,1.1074
58,65.37248766,-4.80847345,26.97716446,0.93245662,0.40419733,0.380778833,-0.04983204,9.97314,10.2295,45.542,1.10702
58.05,65.41907028,-4.78828648,26.9960042,0.93144132,0.40459136,0.376165987,-0.04858193,9.97314,10.2295,45.413,1.10425
58.1,65.46564934,-4.76805589,27.01521232,0.93169699,0.40511358,0.371568286,-0.05686345,9.97314,10.2295,45.197,1.09986
58.15,65.51216117,-4.74778119,27.03479468,0.93281523,0.40552506,0.366990296,-0.07035794,9.97314,10.2295,45.028,1.09593
58.2,65.5588216,-4.72746852,27.05247404,0.9338392,0.40655042,0.36243617,-0.08042918,9.97314,10.2295,44.904,1.09291
58.25,65.60555677,-4.70714994,27.06926705,0.93451001,0.40750279,0.357909331,-0.08532293,9.97314,10.2295,44.871,1.09108
58.3,65.65231694,-4.68665541,27.08783091,0.93442483,0.40840677,0.353412194,-0.08792875,9.97314,10.2295,44.885,1.09163
58.35,65.69907844,-4.66630876,27.10712633,0.93379499,0.40854295,0.348945936,-0.08936485,9.97314,10.2295,44.913,1.09219
58.4,65.74575873,-4.64580834,27.12668916,0.93185643,0.40854267,0.34451035,-0.09012176,9.97314,10.2295,44.888,1.09229
58.45,65.79234071,-4.62538575,27.14217353,0.92960589,0.40964498,0.340103781,-0.09053515,9.97314,10.2295,44.873,1.09226
58.5,65.83877033,-4.60489122,27.1536871,0.92920236,0.40987816,0.335723172,-0.09075651,9.97314,10.2295,44.841,1.09222
58.55,65.88510699,-4.58435307,27.17039288,0.92946821,0.41050698,0.331364212,-0.09087617,9.97314,10.2295,44.84,1.09257
58.6,65.93159457,-4.56384251,27.18631838,0.93072358,0.41160968,0.327021587,-0.09094062,9.97314,10.2295,44.816,1.09263
58.65,65.97812855,-4.54323831,27.20469838,0.93259384,0.41242105,0.322689311,-0.09526025,9.97314,10.2295,44.835,1.09258
58.7,66.02478025,-4.52256808,27.22343101,0.93335687,0.41315314,0.318361125,-0.10298264,9.97314,10.2295,44.983,1.09489
58.75,66.07157802,-4.50186977,27.23384276,0.93303805,0.41371566,0.314030913,-0.11544816,9.97314,10.2295,45.132,1.09687
58.8,66.11824891,-4.48119964,27.25111643,0.93224555,0.41457233,0.309693121,-0.1250203,9.97314,10.2295,45.21,1.09871
58.85,66.16482946,-4.46048554,27.26857878,0.93079121,0.41495148,0.305343128,-0.12939682,9.97314,10.2295,45.185,1.09886
58.9,66.21137162,-4.43961754,27.28274868,0.929205,0.41585205,0.300977538,-0.13201963,9.97314,10.2295,45.168,1.09951
58.95,66.25776421,-4.41887537,27.30082833,0.92886242,0.41587633,0.296594382,-0.13336841,9.97314,10.2295,45.239,1.10027
59,66.30412484,-4.39805135,27.31734862,0.92959579,0.41676648,0.29219319,-0.1341039,9.97314,10.2295,45.472,1.10473
59.05,66.35058974,-4.37722732,27.32460769,0.93019062,0.41693518,0.287774946,-0.13449937,9.97314,10.2295,45.748,1.10958
59.1,66.39716065,-4.35636543,27.34051448,0.93125632,0.41711455,0.283341928,-0.13471199,9.97314,10.2295,45.907,1.11289
59.15,66.44371737,-4.33547548,27.35731299,0.93128293,0.41850507,0.278897446,-0.13482685,9.97314,10.2295,45.879,1.11221
59.2,66.49036643,-4.31456348,27.36889015,0.93059329,0.41932727,0.274445513,-0.13488866,9.97314,10.2295,45.777,1.11068
59.25,66.5368627,-4.29353569,27.38619544,0.92897542,0.41901413,0.269990464,-0.13492201,9.97314,10.2295,45.736,1.11002
59.3,66.58333518,-4.27250789,27.40407067,0.92800206,0.41956846,0.265536585,-0.13493998,9.97314,10.2295,45.844,1.11287
59.35,66.62965923,-4.25158009,27.4115587,0.92697367,0.42010287,0.261087754,-0.13494967,9.97314,10.2295,45.966,1.11551
59.4,66.67595128,-4.23058625,27.41854634,0.92719425,0.42076526,0.256647145,-0.13495489,9.97314,10.2295,46.054,1.11735
59.45,66.72225988,-4.2095266,27.43305096,0.92791436,0.42148493,0.252216999,-0.13495771,9.97314,10.2295,46.06,1.11692
59.5,66.76868626,-4.18836694,27.44963821,0.92889101,0.4216598,0.247798492,-0.13266256,9.97314,10.2295,46.095,1.1174
59.55,66.81514468,-4.16727321,27.45636381,0.92904355,0.42302284,0.243391681,-0.12307437,9.97314,10.2295,46.134,1.11734
59.6,66.86168906,-4.14612558,27.47237434,0.92899962,0.42190677,0.23899554,-0.11085511,9.97314,10.2295,46.198,1.11789
59.65,66.9081028,-4.12484021,27.4891288,0.92827347,0.42379541,0.234608067,-0.10091127,9.97314,10.2295,46.255,1.11776
59.7,66.95452956,-4.10386842,27.49862932,0.92713077,0.42443782,0.230226457,-0.09639377,9.97314,10.2295,46.289,1.11728
59.75,67.00086002,-4.08255488,27.50387809,0.92656181,0.42396889,0.225847304,-0.09391405,9.97314,10.2295,46.256,1.11548
59.8,67.04717557,-4.06122553,27.51312377,0.92603197,0.42458006,0.221466842,-0.09256912,9.97314,10.2295,46.157,1.11399
59.85,67.09344703,-4.04011588,27.5278501,0.92646808,0.42586267,0.217081201,-0.09185668,9.97314,10.2295,45.908,1.11007
59.9,67.13974151,-4.01890245,27.54074268,0.9272006,0.42580089,0.212686662,-0.09146805,9.97314,10.2295,45.761,1.10762
59.95,67.18610165,-3.99739727,27.54654814,0.92757903,0.42630125,0.208279911,-0.08916733,9.97314,10.2295,45.748,1.10695
60,67.23253121,-3.97624363,27.56138059,0.92732905,0.42674261,0.203858279,-0.07699834,9.97314,10.2295,45.776,1.1077
60.05,67.27894567,-3.95489223,27.57767236,0.92694479,0.42655466,0.19941996,-0.061724,9.97314,10.2295,45.642,1.10576
60.1,67.32524199,-3.93350297,27.58686132,0.92644465,0.42714108,0.194964184,-0.05569687,9.97314,10.2295,45.51,1.10334
60.15,67.37158046,-3.9121577,27.59195558,0.92579561,0.42801861,0.190491333,-0.05157267,9.97314,10.2295,45.399,1.10097
60.2,67.41785958,-3.89076231,27.59453308,0.92548339,0.42834858,0.186002984,-0.04954401,9.97314,10.2295,45.254,1.09838
60.25,67.464111,-3.86924511,27.60256301,0.92577173,0.42869144,0.181501833,-0.04839578,9.97314,10.2295,45.104,1.09526
60.3,67.51038614,-3.84782778,27.6165589,0.9259118,0.42942287,0.176991509,-0.04778618,9.97314,10.2295,45.051,1.09423
60.35,67.55665827,-3.82630067,27.62907851,0.9263982,0.42982862,0.172476241,-0.04745602,9.97314,10.2295,45.027,1.09431
60.4,67.60300651,-3.80482355,27.63467799,0.92694801,0.43023171,0.167960384,-0.04727803,9.97314,10.2295,45.149,1.09708
60.45,67.64932726,-3.78327439,27.63789201,0.92698547,0.43106962,0.163447831,-0.04718217,9.97314,10.2295,45.346,1.10146
60.5,67.69572896,-3.76169727,27.65111055,0.92583885,0.43121137,0.158941322,-0.04713045,9.97314,10.2295,45.526,1.10501
60.55,67.74205303,-3.74010422,27.66654692,0.92508495,0.43124195,0.154441731,-0.04710259,9.97314,10.2295,45.726,1.10898
60.6,67.78825238,-3.71853913,27.67528645,0.92475672,0.43186308,0.149947383,-0.04708757,9.97314,10.2295,45.936,1.11286
60.65,67.83440834,-3.6969461,27.68013257,0.92435908,0.43286807,0.145453492,-0.04707947,9.97314,10.2295,45.993,1.11427
60.7,67.88062925,-3.67528714,27.68257857,0.92466055,0.43366933,0.140951813,-0.04707511,9.97314,10.2295,45.993,1.11402
60.75,67.92684601,-3.65356226,27.68395537,0.92527223,0.43360035,0.136430571,-0.04707275,9.97314,10.2295,46.05,1.11622
60.8,67.97314866,-3.63179338,27.68468105,0.92553629,0.43503988,0.131874746,-0.04707148,9.97314,10.2295,46.13,1.11737
60.85,68.0194328,-3.61010634,27.694064,0.92597925,0.43534216,0.127266733,-0.0470708,9.97314,10.2295,46.091,1.11677
60.9,68.06576237,-3.58833145,27.70813827,0.92588139,0.43590386,0.12258738,-0.04707043,9.97314,10.2295,46.024,1.11463
60.95,68.11207334,-3.56649664,27.71852673,0.92536013,0.4358159,0.11781736,-0.04707023,9.97314,10.2295,45.941,1.11265
61,68.15834949,-3.54466798,27.72359036,0.92472983,0.43684181,0.112938788,-0.04707013,9.97314,10.2295,45.8,1.10897
61.05,68.20456863,-3.52287718,27.72628802,0.92405371,0.4370879,0.107936971,-0.04707007,9.97314,10.2295,45.696,1.10631
61.1,68.25076006,-3.50092646,27.72777359,0.92398885,0.43757988,0.102802144,-0.04707004,9.97314,10.2295,45.651,1.10461
61.15,68.29687694,-3.47910765,27.72855716,0.92417228,0.43861739,0.097531037,-0.04707002,9.97314,10.2295,45.668,1.10497
61.2,68.34311974,-3.45711906,27.72898494,0.92472374,0.43918897,0.092128123,-0.05135499,9.97314,10.2295,45.694,1.10537
61.25,68.38933949,-3.43507057,27.74072229,0.92504259,0.4398615,0.086606424,-0.05676211,9.97314,10.2295,45.695,1.10609
61.3,68.43565284,-3.41304413,27.75536813,0.92519068,0.43966562,0.080987766,-0.06631965,9.97314,10.2295,45.587,1.1043
61.35,68.48187787,-3.39109347,27.76367733,0.92476212,0.44016667,0.075302453,-0.07692725,9.97314,10.2295,45.507,1.10346
61.4,68.52812134,-3.36916474,27.76829325,0.92336899,0.44043997,0.069588348,-0.08327283,9.97314,10.2295,45.458,1.10272
61.45,68.57433469,-3.34711024,27.77061464,0.92301598,0.4409953,0.063889419,-0.08670808,9.97314,10.2295,45.519,1.10406
61.5,68.62035705,-3.32514967,27.77192442,0.92265481,0.44144411,0.058253851,-0.0887248,9.97314,10.2295,45.612,1.10542
61.55,68.66652367,-3.30302929,27.77261393,0.92215464,0.44092944,0.052731858,-0.08976706,9.97314,10.2295,45.674,1.10623
61.6,68.71264791,-3.28091493,27.77298976,0.92270903,0.4420781,0.047373354,-0.09034639,9.97314,10.2295,45.75,1.10656
61.65,68.75871163,-3.25887634,27.77319161,0.92305327,0.44270714,0.04222563,-0.09065424,9.97314,10.2295,45.953,1.11041
61.7,68.80487245,-3.2367279,27.77330052,0.92312827,0.44376821,0.037331214,-0.09082116,9.97314,10.2295,46.095,1.11373
61.75,68.85107983,-3.21451955,27.77335924,0.92330179,0.44317855,0.032726011,-0.09091096,9.97314,10.2295,46.213,1.11713
61.8,68.89726484,-3.19220743,27.77339089,0.92305481,0.44391558,0.02843784,-0.09095938,9.97314,10.2295,46.261,1.11837
61.85,68.94342546,-3.17017492,27.77340795,0.92242472,0.44383163,0.024485406,-0.09098548,9.97314,10.2295,46.271,1.11825
61.9,68.98955984,-3.14796663,27.77341714,0.92156882,0.44371537,0.020877727,-0.09099955,9.97314,10.2295,46.234,1.11633
61.95,69.03558601,-3.12575835,27.7734221,0.92177911,0.4444575,0.017613994,-0.09100713,9.97314,10.2295,46.197,1.11518
62,69.08160968,-3.10357201,27.77342477,0.92139923,0.44491591,0.014683806,-0.09101122,9.97314,10.2295,46.066,1.11226
62.05,69.12774751,-3.08123188,27.77342622,0.92109756,0.44518326,0.012067714,-0.09101342,9.97314,10.2295,45.917,1.11038
62.1,69.17380088,-3.05898568,27.77342699,0.92150512,0.44558902,0.009737996,-0.09101461,9.97314,10.2295,45.839,1.1091
62.15,69.2198257,-3.03671147,27.77342741,0.92125262,0.44563609,0.007659587,-0.09101525,9.97314,10.2295,45.79,1.10888
62.2,69.26591928,-3.01434328,27.77342764,0.92146866,0.44546517,0.005791098,-0.0910156,9.97314,10.2295,45.678,1.10733
62.25,69.31198153,-2.99211908,27.77342776,0.92130877,0.44679991,0.004085892,-0.09101578,9.97314,10.2295,45.688,1.10797
62.3,69.35806098,-2.96975696,27.77342782,0.92115442,0.44739973,0.002493179,-0.08892322,9.97314,10.2295,45.782,1.10954
62.35,69.40411822,-2.94735091,27.77342786,0.92115085,0.44707542,0.000959137,-0.08376193,9.97314,10.2295,45.885,1.11078
62.4,69.45015857,-2.92496076,27.77342788,0.92129596,0.44874696,-0.000571929,-0.07265058,9.97314,10.2295,45.863,1.10956
62.45,69.49620414,-2.90251077,27.77342789,0.92150787,0.4481102,-0.002156374,-0.06231789,9.97314,10.2295,45.795,1.10802
62.5,69.54229302,-2.87995087,27.77342789,0.92128365,0.44970547,-0.003849916,-0.05557665,9.97314,10.2295,45.721,1.10686
62.55,69.58839886,-2.85765469,27.7734279,0.92091497,0.44991466,-0.005706262,-0.05178556,9.97314,10.2295,45.77,1.10761
62.6,69.63441435,-2.83506678,27.7734279,0.92076508,0.44887064,-0.007775632,-0.04960672,9.97314,10.2295,45.856,1.11006
62.65,69.68043509,-2.81250692,27.7734279,0.92022922,0.45063629,-0.010103251,-0.04844611,9.97314,10.2295,45.947,1.11165
62.7,69.72645281,-2.79016677,27.7734279,0.92054171,0.44997933,-0.012727829,-0.04781051,9.97314,10.2295,46.014,1.11314
62.75,69.77242607,-2.76752506,27.7734279,0.92101206,0.44980327,-0.015680127,-0.0474695,9.97314,10.2295,46.089,1.11451
62.8,69.81852779,-2.74509704,27.7734279,0.92154544,0.45084993,-0.018981706,-0.04728531,9.97314,10.2295,46.158,1.11645
62.85,69.86456401,-2.72254322,27.7734279,0.92160455,0.45098739,-0.022643953,-0.04509344,9.97314,10.2295,46.316,1.11971
62.9,69.91070106,-2.69996141,27.7734279,0.92122392,0.45161433,-0.026667496,-0.03747269,9.97314,10.2295,46.446,1.12222
62.95,69.95675493,-2.67740153,27.7734279,0.92062386,0.45189519,-0.031042085,-0.02559825,9.97314,10.2295,46.495,1.12236
63,70.00279312,-2.65481968,27.7734279,0.91994037,0.45242482,-0.035746994,-0.01924483,9.97314,10.2295,46.469,1.12157
63.05,70.04874827,-2.63212194,27.7734279,0.91925565,0.453046,-0.040751973,-0.01361784,9.97314,10.2295,46.357,1.11908
63.1,70.09470905,-2.60947419,27.7734279,0.91919357,0.45294348,-0.046018693,-0.00882463,9.97314,10.2295,46.155,1.11561
63.15,70.1406115,-2.58673854,27.7734279,0.91935778,0.45342527,-0.05150265,-0.00648769,9.97314,10.2295,46.016,1.11286
63.2,70.18653796,-2.56415671,27.7734279,0.91973978,0.45359582,-0.05715537,-0.00489759,9.97314,10.2295,46.105,1.11515
63.25,70.2325738,-2.54143699,27.7734279,0.92049708,0.45415526,-0.062926816,-0.00410911,9.97314,10.2295,46.262,1.11818
63.3,70.27861389,-2.51879529,27.7734279,0.92072436,0.45438256,-0.068767794,-0.00365049,9.97314,10.2295,46.407,1.12015
63.35,70.32469988,-2.49599371,27.76444026,0.92095028,0.45445842,-0.074632225,-0.00341014,9.97314,10.2295,46.414,1.11945
63.4,70.37073275,-2.47328003,27.75057836,0.92015908,0.45477438,-0.080479114,-0.00327841,9.97314,10.2295,46.397,1.11909
63.45,70.41674413,-2.45056636,27.74030447,0.91920099,0.45499871,-0.08627411,-0.00320776,9.97314,10.2295,46.376,1.1179
63.5,70.46268828,-2.42783071,27.73530261,0.91854452,0.45525432,-0.091990554,-0.00316961,9.97314,10.2295,46.39,1.11786
63.55,70.50856778,-2.40502916,27.73263824,0.91834191,0.45544675,-0.097610001,-0.00785173,9.97314,10.2295,46.422,1.11848
63.6,70.55445723,-2.38224958,27.73117063,0.91830562,0.45594947,-0.103122204,-0.01838808,9.97314,10.2295,46.47,1.12066
63.65,70.60037379,-2.35943211,27.73039672,0.91874237,0.45662152,-0.108524621,-0.02885812,9.97314,10.2295,46.489,1.1223
63.7,70.64632668,-2.33660253,27.72788153,0.91939668,0.45679028,-0.113821525,-0.03786133,9.97314,10.2295,46.508,1.12378
63.75,70.69230538,-2.31375097,27.71559897,0.92001963,0.4566972,-0.119022828,-0.04181494,9.97314,10.2295,46.549,1.12412
63.8,70.73831995,-2.29086153,27.70026313,0.92001694,0.45720215,-0.124142737,-0.04428268,9.97314,10.2295,46.7,1.12662
63.85,70.78437593,-2.26805997,27.69420289,0.91968982,0.45747134,-0.129198352,-0.04554271,9.97314,10.2295,46.814,1.12877
63.9,70.83034887,-2.24517051,27.69006085,0.9196887,0.45774643,-0.134208322,-0.04625041,9.97314,10.2295,46.904,1.13045
63.95,70.87626777,-2.22228711,27.68802257,0.91903742,0.45800748,-0.139191629,-0.04662671,9.97314,10.2295,46.798,1.12829
64,70.92224973,-2.19935371,27.68686914,0.91882201,0.45812215,-0.144166574,-0.04683123,9.97314,10.2295,46.68,1.12629
64.05,70.96816013,-2.1764423,27.68197183,0.91940705,0.45871552,-0.14914998,-0.04694124,9.97314,10.2295,46.716,1.12665
64.1,71.01411084,-2.15355282,27.66900979,0.92004566,0.45891385,-0.154156628,-0.04700059,9.97314,10.2295,46.896,1.12949
64.15,71.0601338,-2.13053153,27.6550853,0.92041762,0.4586988,-0.159198915,-0.04703259,9.97314,10.2295,47.003,1.1306
64.2,71.10619354,-2.10757617,27.64928331,0.9205513,0.45871358,-0.164286687,-0.04704983,9.97314,10.2295,47.07,1.13147
64.25,71.15221984,-2.08464277,27.64565374,0.92027486,0.45904011,-0.169427234,-0.04915179,9.97314,10.2295,46.999,1.13012
64.3,71.19825554,-2.06168137,27.63721432,0.91959194,0.45961344,-0.17462538,-0.04970483,9.97314,10.2295,46.841,1.12754
64.35,71.24421769,-2.03873205,27.62296543,0.91960001,0.45992002,-0.179883656,-0.05291972,9.97314,10.2295,46.701,1.12517
64.4,71.29017284,-2.01569483,27.61031415,0.91986883,0.45958481,-0.185202496,-0.05625983,9.97314,10.2295,46.655,1.1242
64.45,71.33617088,-1.99262961,27.60464393,0.92005973,0.45976176,-0.190580464,-0.0599727,9.97314,10.2295,46.663,1.12393
64.5,71.38219494,-1.96971816,27.60139141,0.92084121,0.46054017,-0.196014469,-0.06140019,9.97314,10.2295,46.77,1.12484
64.55,71.42819877,-1.94675671,27.59307896,0.92147952,0.46054324,-0.201499983,-0.05975296,9.97314,10.2295,46.807,1.12484
64.6,71.47432259,-1.92355966,27.57892162,0.92163844,0.46068442,-0.207031252,-0.05504989,9.97314,10.2295,46.797,1.12395
64.65,71.52043927,-1.9006323,27.56631503,0.92100106,0.46076607,-0.212601508,-0.05143244,9.97314,10.2295,46.71,1.12233
64.7,71.56652023,-1.87761708,27.56066969,0.92050676,0.46101959,-0.218203183,-0.04957525,9.97314,10.2295,46.688,1.12238
64.75,71.61248415,-1.85454579,27.54592228,0.92022203,0.46136094,-0.223828139,-0.04838936,9.97314,10.2295,46.672,1.12275
64.8,71.65848096,-1.83145251,27.5296766,0.91960959,0.46100243,-0.229467906,-0.04779456,9.97314,10.2295,46.654,1.1221
64.85,71.70445606,-1.80840929,27.52051245,0.91978916,0.46146609,-0.235113936,-0.04745737,9.97314,10.2295,46.64,1.12134
64.9,71.75041888,-1.78537809,27.51543157,0.92033962,0.46113648,-0.240757865,-0.04727948,9.97314,10.2295,46.62,1.11982
64.95,71.79642022,-1.76224695,27.50135303,0.92055382,0.46153291,-0.246391769,-0.04718279,9.97314,10.2295,46.513,1.11726
65,71.8424861,-1.73922566,27.48538659,0.92077641,0.46241868,-0.252008412,-0.0471308,9.97314,10.2295,46.364,1.11424
65.05,71.88856677,-1.71606652,27.47638212,0.92063429,0.46277137,-0.257601467,-0.04710278,9.97314,10.2295,46.274,1.11375
65.1,71.93460544,-1.69291339,27.45987899,0.92035616,0.46248444,-0.263165696,-0.04708767,9.97314,10.2295,46.312,1.11567
65.15,71.98060596,-1.66974434,27.44283206,0.91974676,0.46243489,-0.268697076,-0.04707952,9.97314,10.2295,46.403,1.11814
