time,x,y,psi,u,v,r,p,delta,n,thrust,torque
4.5,7.6334957,-0.00975205,2.10662992,1.1697839,-0.00096755,1.513004246,0.0525071,-24.9756,10.2295,46.402,1.11103
4.55,7.6919331,-0.00976192,2.1820908,1.1694637,-0.00035404,1.539120989,0.04710579,-24.9756,10.2295,46.394,1.11229
4.6,7.7504205,-0.00974981,2.25991146,1.16964979,-0.00022914,1.565147536,0.04422682,-24.9756,10.2295,46.463,1.11496
4.65,7.8088794,-0.00974375,2.33854184,1.16950968,0.0003295,1.59108875,0.04264343,-24.9756,10.2295,46.505,1.11736
4.7,7.8673742,-0.00971572,2.41777539,1.16986259,0.00115813,1.616948309,0.03281953,-24.9756,10.2295,46.542,1.11881
4.75,7.9258393,-0.00966572,2.501814,1.16982877,0.00192254,1.642728525,0.01850153,-24.9756,10.2295,46.49,1.11955
4.8,7.9843524,-0.00951572,2.58719558,1.16959908,0.00257574,1.668430184,0.00798328,-24.9756,10.2295,46.409,1.11865
4.85,8.0428537,-0.00937178,2.67142065,1.16931205,0.00299938,1.694052409,0.00284935,-24.9756,10.2295,46.443,1.1194
4.9,8.101286,-0.00920586,2.75556346,1.16850881,0.00352046,1.719592595,0.00011385,-24.9756,10.2295,46.554,1.1215
4.95,8.1597124,-0.00905205,2.84186996,1.16843698,0.00452072,1.745046394,-0.00139212,-24.9756,10.2295,46.683,1.12451
5,8.2180818,-0.00878233,2.92872306,1.16802215,0.00505656,1.770407788,0.00000557,-24.9756,10.2295,46.806,1.12743
5.05,8.2765015,-0.00850274,3.018506,1.16790773,0.00554144,1.795669233,0.00014597,-24.9756,10.2295,46.833,1.12883
5.1,8.3348516,-0.00819512,3.10914754,1.16787846,0.00601841,1.820821879,-0.00155415,-24.9756,10.2295,46.833,1.12859
5.15,8.3932536,-0.00790947,3.20028455,1.16801438,0.00684589,1.845855845,0.0095398,-24.9756,10.2295,46.802,1.12749
5.2,8.4516876,-0.00755186,3.29421257,1.16853525,0.00764509,1.870760522,0.02346516,-24.9756,10.2295,46.764,1.12599
5.25,8.5101068,-0.00712227,3.38923814,1.16851249,0.00829517,1.89552489,0.03148185,-24.9756,10.2295,46.723,1.1263
5.3,8.5685543,-0.00669268,3.48448056,1.16801413,0.00937671,1.920137807,0.035901,-24.9756,10.2295,46.692,1.12711
5.35,8.6269539,-0.00620322,3.5821819,1.16842167,0.0100177,1.944588232,0.03812515,-24.9756,10.2295,46.599,1.1276
5.4,8.6853348,-0.00561983,3.68084792,1.16787885,0.01047168,1.968865363,0.03937997,-24.9756,10.2295,46.469,1.12663
5.45,8.743763,-0.0051084,3.78005811,1.16741409,0.01111773,1.992958657,0.04213298,-24.9756,10.2295,46.405,1.12646
5.5,8.8021424,-0.004575,3.88199138,1.16701536,0.01233937,2.01685771,0.05454946,-24.9756,10.2295,46.364,1.12598
5.55,8.860451,-0.00390371,3.98230526,1.16637434,0.01327555,2.040551999,0.06995655,-24.9756,10.2295,46.254,1.12493
5.6,8.9187633,-0.00321045,4.08463839,1.16549276,0.01385178,2.064030485,0.07605533,-24.9756,10.2295,46.073,1.12204
5.65,8.9770351,-0.00247325,4.18983235,1.16542048,0.01471948,2.087281096,0.08021816,-24.9756,10.2295,45.921,1.11977
5.7,9.0352465,-0.00174815,4.29860499,1.16535609,0.015945,2.110290136,0.08226764,-24.9756,10.2295,45.804,1.11714
5.75,9.0935354,-0.00090108,4.40411116,1.16503322,0.01672292,2.133041648,0.0834271,-24.9756,10.2295,45.721,1.11578
5.8,9.1517812,-0.00003203,4.51154641,1.16504988,0.01774646,2.155516798,0.09062429,-24.9756,10.2295,45.607,1.11311
5.85,9.2100408,0.00088096,4.61849715,1.16497458,0.01895433,2.177693339,0.10418944,-24.9756,10.2295,45.537,1.1122
5.9,9.2682624,0.00186592,4.73053222,1.16480816,0.0197968,2.199545199,0.11647268,-24.9756,10.2295,45.576,1.1128
5.95,9.3264826,0.00288877,4.84194278,1.16391181,0.02090451,2.221042263,0.12194539,-24.9756,10.2295,45.738,1.11646
6,9.3847022,0.00395557,4.95384896,1.16325647,0.0222629,2.242150372,0.12509102,-24.9756,10.2295,45.93,1.12038
6.05,9.4428078,0.00506026,5.06339313,1.16225758,0.02318573,2.262831558,0.12676442,-24.9756,10.2295,46.163,1.12503
6.1,9.5009497,0.00630283,5.17925376,1.16161189,0.02436978,2.283044524,0.12765892,-24.9756,10.2295,46.28,1.1274
6.15,9.558959,0.00751738,5.29638248,1.16096111,0.02565718,2.302745341,0.12814523,-24.9756,10.2295,46.25,1.12772
6.2,9.6170457,0.00882588,5.41050805,1.16141444,0.02663746,2.321888319,0.12840562,-24.9145,10.2295,46.02,1.12497
6.25,9.6750209,0.01020635,5.5284494,1.16206272,0.02731865,2.340426983,0.12854649,-24.7803,10.2295,45.863,1.12352
6.3,9.7331511,0.01160273,5.64884867,1.1622223,0.02861634,2.358315106,0.1286223,-24.5483,10.2295,45.779,1.12279
6.35,9.7913138,0.01298701,5.76853833,1.16236872,0.03010673,2.375507697,0.1218577,-24.2187,10.2295,45.707,1.12091
6.4,9.8494335,0.01456523,5.88856909,1.16170011,0.03142058,2.391961892,0.10858937,-23.8403,10.2295,45.546,1.11747
6.45,9.9075356,0.0161874,6.01085536,1.16061888,0.03274762,2.407637677,0.09688702,-23.3887,10.2295,45.439,1.11576
6.5,9.9655506,0.01787549,6.1359711,1.15969478,0.03383687,2.422498406,0.09160968,-22.8149,10.2295,45.458,1.11678
6.55,10.0234768,0.01960146,6.25970082,1.15887785,0.03551321,2.436511078,0.08839789,-22.1802,10.2295,45.636,1.1195
6.6,10.0814034,0.02137138,6.38397456,1.1587938,0.03718403,2.449646393,0.08673822,-21.5088,10.2295,45.862,1.12429
6.65,10.1392786,0.02327919,6.5105402,1.15919764,0.03831526,2.461878588,0.07924557,-20.7031,10.2295,46.017,1.12723
6.7,10.1972652,0.02529687,6.63702888,1.15948607,0.03967573,2.473185103,0.06552428,-19.9341,10.2295,46.009,1.12654
6.75,10.2552459,0.02728046,6.76160387,1.16014629,0.04115758,2.483546124,0.053157,-19.165,10.2295,45.93,1.12449
6.8,10.3132477,0.02937997,6.88639146,1.16020353,0.04299491,2.492944065,0.0433538,-18.3472,10.2295,45.623,1.1187
6.85,10.3713281,0.03157949,7.01308333,1.15981857,0.0446135,2.501363052,0.02755345,-17.5659,10.2295,45.322,1.11268
6.9,10.4293239,0.03383886,7.13761605,1.15849049,0.04590659,2.508788449,0.01212125,-16.7847,10.2295,45.208,1.11097
6.95,10.4872634,0.03620205,7.26454323,1.15746703,0.04735385,2.515206487,-0.00106757,-15.9668,10.2295,45.186,1.11069
7,10.5450231,0.03860312,7.39411756,1.15705386,0.04923972,2.520604021,-0.01836704,-15.21,10.2295,45.154,1.1109
7.05,10.6028405,0.0411042,7.52236591,1.1571609,0.05105544,2.524968413,-0.0325628,-14.3677,10.2295,45.123,1.10995
7.1,10.6606891,0.04369921,7.65073294,1.15773528,0.05281243,2.528287569,-0.04117535,-13.5986,10.2295,44.946,1.10537
7.15,10.7186064,0.04644804,7.78088147,1.15803958,0.05452575,2.53055009,-0.05694118,-12.8296,10.2295,44.638,1.0991
7.2,10.7765395,0.04920673,7.91149977,1.15824808,0.0565488,2.531745524,-0.0741313,-11.9995,10.2295,44.341,1.09323
7.25,10.834428,0.05210332,8.04022199,1.15782722,0.05867955,2.531864682,-0.08546892,-11.2061,10.2295,44.167,1.09032
7.3,10.892336,0.05506582,8.16622835,1.15714736,0.06008392,2.530899972,-0.10278021,-10.4126,10.2295,44.022,1.08858
7.35,10.950211,0.05814424,8.29613035,1.15646702,0.06244702,2.528845733,-0.11885289,-9.63135,10.2295,43.896,1.08692
7.4,11.0080246,0.06128252,8.42648338,1.15515147,0.06404321,2.525698508,-0.12586816,-8.8623,10.2295,43.792,1.08609
7.45,11.0657595,0.06459658,8.55323921,1.15503306,0.0658767,2.521457246,-0.13223483,-8.02002,10.2295,43.626,1.08279
7.5,11.1233799,0.06792656,8.6814367,1.15466009,0.0676683,2.516123398,-0.14649784,-7.26318,10.2295,43.327,1.07646
7.55,11.1811499,0.07140049,8.80667023,1.15455531,0.06997784,2.509700909,-0.16291648,-6.48193,10.2295,42.974,1.06833
7.6,11.2388647,0.0749123,8.93400111,1.15462903,0.07160516,2.502196087,-0.16955983,-5.63965,10.2295,42.732,1.06256
7.65,11.2966027,0.07855595,9.06378844,1.15427068,0.07328824,2.493617376,-0.17401527,-4.89502,10.2295,42.547,1.05913
7.7,11.3543243,0.08230947,9.19215198,1.15359843,0.07563157,2.483975035,-0.17622293,-4.04053,10.2295,42.458,1.057
7.75,11.4119889,0.08610087,9.32058123,1.15246752,0.07803441,2.473280753,-0.17746749,-3.30811,10.2295,42.18,1.05177
7.8,11.4696102,0.09008623,9.4438533,1.15198573,0.07989311,2.461547231,-0.17812906,-2.51465,10.2295,41.782,1.04435
7.85,11.5271199,0.09417539,9.56577033,1.15170613,0.08163845,2.448787766,-0.18277221,-1.66016,10.2295,41.415,1.03662
7.9,11.5847163,0.09829638,9.68887953,1.15090322,0.08365775,2.435015859,-0.19559587,-0.90332,10.2295,41.248,1.0327
7.95,11.6422742,0.10250527,9.81240247,1.15076534,0.0859134,2.420244893,-0.20944577,-0.0732422,10.2295,41.166,1.031
8,11.6997864,0.10690205,9.93637088,1.15039415,0.08787781,2.404487893,-0.21520767,0.65918,10.2295,41.048,1.02975
8.05,11.7573048,0.11136475,10.05768318,1.15016839,0.09023079,2.387757391,-0.21881557,1.47705,10.2295,40.987,1.02977
8.1,11.8147976,0.11590928,10.17836998,1.1496596,0.09275985,2.370065413,-0.22066173,2.30713,10.2295,41.047,1.03202
8.15,11.8722889,0.12061367,10.29866549,1.14894986,0.09505554,2.351423573,-0.21225675,3.02734,10.2295,41.182,1.03455
8.2,11.9297448,0.1254499,10.41645515,1.14839233,0.09711674,2.331843287,-0.20091953,3.88184,10.2295,41.347,1.03741
8.25,11.98713,0.13036796,10.53364108,1.14806306,0.09817804,2.31133607,-0.20101454,4.65088,10.2295,41.441,1.0379
8.3,12.0445033,0.13536785,10.65243647,1.14732967,0.1003735,2.289913912,-0.19933887,5.48096,10.2295,41.565,1.03965
8.35,12.1018831,0.14036171,10.76915873,1.14679774,0.10356087,2.267589686,-0.19225262,6.26221,10.2295,41.625,1.03997
8.4,12.1591728,0.14559952,10.88342987,1.14613223,0.10554822,2.244377573,-0.18525268,7.00684,10.2295,41.662,1.04045
8.45,12.2164844,0.15107521,10.99438983,1.14463839,0.10646778,2.220293467,-0.18236778,7.84912,10.2295,41.622,1.04048
8.5,12.2737177,0.15641457,11.1063793,1.14391181,0.10860779,2.19535533,-0.18077219,8.61816,10.2295,41.546,1.04028
8.55,12.3308187,0.1618297,11.2158082,1.1432729,0.11109461,2.169583481,-0.17990231,9.41162,10.2295,41.459,1.03968
8.6,12.3880096,0.16750695,11.32704136,1.14232584,0.11305894,2.143000805,-0.17944691,10.2173,10.2295,41.42,1.03875
8.65,12.4450789,0.17323418,11.43603468,1.14154219,0.11478645,2.115632865,-0.17919636,10.9863,10.2295,41.474,1.03917
8.7,12.5021235,0.17905314,11.54474231,1.14097482,0.11646728,2.087507931,-0.17906287,11.8164,10.2295,41.632,1.04172
8.75,12.5591804,0.18490392,11.64841062,1.14027484,0.11870018,2.058656933,-0.17899049,12.5977,10.2295,41.57,1.04081
8.8,12.6161468,0.19086457,11.75287575,1.14005253,0.12066685,2.029113336,-0.17895156,13.3545,10.2295,41.394,1.03598
8.85,12.6731095,0.19699718,11.85431368,1.13946809,0.12267776,1.998912984,-0.17893056,14.1968,10.2295,41.176,1.0317
8.9,12.7301098,0.2031957,11.953347,1.13815653,0.12473873,1.968093895,-0.17891924,14.9536,10.2295,40.99,1.02763
8.95,12.7870794,0.20947002,12.05127961,1.13741161,0.1264754,1.936696059,-0.17891314,15.7715,10.2295,40.846,1.02564
9,12.8438761,0.21587616,12.14809346,1.13734637,0.12886104,1.904761218,-0.17890985,16.5771,10.2295,40.868,1.02593
9.05,12.9006087,0.2223543,12.24453064,1.13665909,0.13143622,1.872332657,-0.17890807,17.334,10.2295,40.957,1.02731
9.1,12.957504,0.2290423,12.3358703,1.13563682,0.1333931,1.839454998,-0.17890712,18.1763,10.2295,41.082,1.02928
9.15,13.0142647,0.23576213,12.42801875,1.13492935,0.135197,1.806173997,-0.1789066,18.9331,10.2295,41.185,1.03107
9.2,13.0709822,0.24257971,12.51974346,1.13452748,0.13756971,1.772536329,-0.17890632,19.7266,10.2295,41.345,1.03244
9.25,13.1276737,0.24949122,12.60731838,1.1342358,0.13966663,1.738589362,-0.18789395,20.5444,10.2295,41.494,1.03404
9.3,13.1843893,0.25659669,12.69376483,1.13369873,0.14214803,1.704380901,-0.201756,21.2769,10.2295,41.39,1.03078
9.35,13.2410837,0.26373401,12.78100543,1.13337399,0.14377307,1.669958905,-0.21203,22.0581,10.2295,41.205,1.02731
9.4,13.2977187,0.27100314,12.86376977,1.13231054,0.14630526,1.635371162,-0.21703192,22.6318,10.2295,41.303,1.0299
9.45,13.3543446,0.27834808,12.94340526,1.13149454,0.14783835,1.600664934,-0.22418525,23.1934,10.2295,41.515,1.03657
9.5,13.4108942,0.28585894,13.02115644,1.13007444,0.14999798,1.565886565,-0.235816,23.6816,10.2295,41.692,1.03995
9.55,13.4674114,0.29334784,13.09800377,1.12931861,0.15189312,1.531081082,-0.2473418,24.0845,10.2295,41.723,1.04076
9.6,13.5237946,0.30103446,13.17256146,1.12791425,0.15342517,1.49629178,-0.25741977,24.4141,10.2295,41.64,1.03823
9.65,13.5801732,0.30877489,13.24846571,1.12683418,0.15537145,1.461559829,-0.26393136,24.6704,10.2295,41.478,1.03527
9.7,13.63649,0.31654333,13.31921106,1.12642447,0.15764057,1.426923905,-0.27845324,24.8657,10.2295,41.34,1.03161
9.75,13.6927747,0.32449364,13.38906338,1.12610937,0.15956042,1.392419873,-0.29260217,24.9512,10.2295,41.307,1.03029
9.8,13.7490693,0.33257578,13.45573259,1.12526976,0.16152129,1.358080529,-0.30119524,24.9878,10.2295,41.295,1.02892
9.85,13.8053588,0.34069579,13.52359651,1.12533098,0.16334049,1.323935411,-0.3056598,24.9878,10.2295,41.319,1.02931
9.9,13.8615465,0.3489696,13.588976,1.12522538,0.16465321,1.290010694,-0.31027198,24.9878,10.2295,41.312,1.02904
9.95,13.91781,0.35724343,13.6515953,1.12429569,0.16674643,1.256329154,-0.32366658,24.9878,10.2295,41.383,1.03002
10,13.974054,0.36558318,13.71091559,1.12333687,0.16853324,1.222910209,-0.33722784,24.9878,10.2295,41.492,1.03151
10.05,14.0301759,0.37407674,13.77110326,1.12263544,0.17013687,1.189770019,-0.34551137,24.9878,10.2295,41.501,1.03148
10.1,14.0862538,0.38268018,13.82845071,1.12170364,0.17213142,1.156921634,-0.34980629,24.9878,10.2295,41.488,1.03177
10.15,14.1423546,0.39128359,13.88344687,1.12082629,0.17372713,1.12437517,-0.35203123,24.9878,10.2295,41.586,1.03477
10.2,14.198363,0.40006884,13.93955972,1.12027369,0.17521946,1.092138011,-0.35326583,24.9878,10.2295,41.709,1.03762
10.25,14.254323,0.40889198,13.99265256,1.12048953,0.17773375,1.060214995,-0.3539195,24.9878,10.2295,41.811,1.03935
10.3,14.3103055,0.41781894,14.04535869,1.12013111,0.17978217,1.028608598,-0.35427522,24.9878,10.2295,41.949,1.04098
10.35,14.366369,0.42688377,14.09304022,1.11961968,0.18161698,0.99731909,-0.35446628,24.9878,10.2295,42.182,1.04413
10.4,14.4223773,0.43604256,14.14164302,1.11838123,0.18279981,0.966344667,-0.35456941,24.9878,10.2295,42.316,1.04548
10.45,14.478289,0.4452612,14.18969316,1.11729946,0.18405031,0.935681552,-0.354625,24.9878,10.2295,42.324,1.04518
10.5,14.5340927,0.4544897,14.2355715,1.11634022,0.1857824,0.905324084,-0.35465496,24.9878,10.2295,42.147,1.04172
