time,x,y,psi,u,v,r,p,delta,n,thrust,torque
34.55,43.3253966,0.04996415,5.14145683,1.14605697,0.07282139,-0.024707338,-0.04837984,9.93652,10.2295,45.647,1.11116
34.6,43.3827428,0.05365555,5.13001447,1.14562941,0.0732301,-0.032011411,-0.06399647,9.93652,10.2295,45.824,1.11444
34.65,43.4399575,0.05727499,5.115528,1.14571604,0.07365835,-0.03922636,-0.07744412,9.93652,10.2295,46.082,1.11922
34.7,43.4972718,0.06099442,5.10730465,1.14543906,0.07371893,-0.046331791,-0.0901096,9.93652,10.2295,46.264,1.12228
34.75,43.554546,0.06468583,5.10273502,1.14568831,0.07428939,-0.053318283,-0.10682054,9.93652,10.2295,46.297,1.12328
34.8,43.6118098,0.06837724,5.10043857,1.14606611,0.07450706,-0.060186723,-0.12077652,9.93652,10.2295,46.193,1.12095
34.85,43.6690991,0.07215653,5.09914225,1.14606721,0.07489887,-0.066946766,-0.12923619,9.93652,10.2295,46.23,1.12237
34.9,43.7264224,0.07588583,5.09845999,1.14566726,0.07503744,-0.07361469,-0.14492419,9.93652,10.2295,46.318,1.12452
34.95,43.7837349,0.07966513,5.09808807,1.14528375,0.07523855,-0.080210937,-0.16207133,9.93652,10.2295,46.399,1.12617
35,43.840941,0.08339443,5.09788832,1.14481466,0.0755431,-0.086757616,-0.16910099,9.93652,10.2295,46.4,1.12504
35.05,43.8981911,0.0871957,5.09778054,1.14469874,0.07554601,-0.093276247,-0.17376958,9.93652,10.2295,46.362,1.12349
35.1,43.955364,0.09096894,5.09772244,1.14477785,0.07616503,-0.099785912,-0.17608996,9.93652,10.2295,46.25,1.12051
35.15,44.0126179,0.09477021,5.09559849,1.14479975,0.07677118,-0.106301965,-0.17739596,9.93652,10.2295,46.035,1.11557
35.2,44.0698343,0.09862147,5.08352534,1.14527301,0.07691564,-0.112835326,-0.18258922,9.93652,10.2295,45.674,1.10791
35.25,44.1271412,0.10253261,5.06830272,1.14554229,0.07718444,-0.119392342,-0.18623596,9.93652,10.2295,45.337,1.10152
35.3,44.1844014,0.10637177,5.06230346,1.14565932,0.07772002,-0.125975129,-0.18836914,9.93652,10.2295,44.953,1.09565
35.35,44.2416981,0.11026092,5.05819429,1.14584276,0.07791009,-0.132582284,-0.18720766,9.93652,10.2295,44.572,1.08912
35.4,44.2989564,0.11420009,5.05617374,1.14566001,0.07838276,-0.139209814,-0.18208445,9.93652,10.2295,44.352,1.08443
35.45,44.3562877,0.11808319,5.05074495,1.1455166,0.07897868,-0.145852156,-0.18076029,9.93652,10.2295,44.44,1.08613
35.5,44.4135509,0.12208221,5.03750734,1.14491666,0.07895318,-0.152503161,-0.17987049,9.93652,10.2295,44.621,1.09034
35.55,44.4708137,0.12605927,5.02343275,1.14518842,0.07926914,-0.159156946,-0.17942256,9.93652,10.2295,44.801,1.09453
35.6,44.528028,0.12998631,5.01754975,1.14529265,0.07952948,-0.165808544,-0.17490176,9.93652,10.2295,44.959,1.09809
35.65,44.585315,0.13400731,5.01387665,1.14506103,0.07957659,-0.172454327,-0.16214106,9.93652,10.2295,45.118,1.1013
35.7,44.6425681,0.1379783,5.01199529,1.14535366,0.07986446,-0.179092184,-0.14832655,9.93652,10.2295,45.323,1.10441
35.75,44.6998313,0.14195536,4.9994573,1.14566796,0.07990924,-0.185721483,-0.14258333,9.93652,10.2295,45.563,1.1075
35.8,44.7571111,0.14599833,4.98438076,1.14509035,0.08048411,-0.192342848,-0.1347007,9.93652,10.2295,45.772,1.11073
35.85,44.8143916,0.14999736,4.97584031,1.14484644,0.08031354,-0.1989578,-0.12022971,9.93652,10.2295,45.898,1.11225
35.9,44.8716419,0.15406229,4.96900664,1.14457088,0.08033393,-0.205568312,-0.10547627,9.93652,10.2295,45.746,1.11059
35.95,44.9288135,0.1580492,4.95456171,1.14481474,0.08076266,-0.212176334,-0.0949429,9.93652,10.2295,45.448,1.10643
36,44.986083,0.16208613,4.93800211,1.14481283,0.08100736,-0.21878334,-0.07844314,9.93652,10.2295,45.196,1.10222
36.05,45.0433355,0.16612909,4.93129867,1.14478941,0.08134298,-0.225389942,-0.06270977,9.93652,10.2295,45.079,1.09877
36.1,45.1005601,0.17022206,4.92680578,1.1452026,0.08142408,-0.231995598,-0.05382457,9.93652,10.2295,45.112,1.09781
36.15,45.1578183,0.17433094,4.91307085,1.14500316,0.08149063,-0.238598457,-0.03760538,9.93652,10.2295,45.284,1.09925
36.2,45.2150746,0.17838983,4.89729378,1.14463764,0.08169819,-0.245195348,-0.02024756,9.93652,10.2295,45.45,1.1019
36.25,45.272347,0.18247068,4.88838408,1.14466461,0.08206194,-0.251781911,-0.01308122,9.93652,10.2295,45.402,1.10039
36.3,45.329525,0.18657957,4.87445529,1.14404457,0.08231228,-0.258352879,-0.00625104,9.93652,10.2295,45.262,1.09807
36.35,45.3867609,0.19071043,4.85809664,1.14340824,0.08271553,-0.264902468,0.00816351,9.93652,10.2295,45.087,1.09516
36.4,45.4438801,0.1948413,4.84641856,1.14363984,0.08280411,-0.271424867,0.02470334,9.93652,10.2295,44.936,1.09354
36.45,45.5010452,0.19901004,4.83639132,1.14418448,0.08292348,-0.277914762,0.03140314,9.93652,10.2295,44.818,1.09152
36.5,45.5582502,0.20313486,4.8206933,1.14462967,0.08319838,-0.284367868,0.03589153,9.93652,10.2295,44.849,1.09293
36.55,45.6155259,0.20728768,4.80526334,1.1447346,0.08304753,-0.290781418,0.03811651,9.93652,10.2295,44.997,1.0945
36.6,45.672774,0.21148446,4.78967922,1.14477918,0.0830798,-0.29715455,0.03937049,9.93652,10.2295,45.144,1.09728
36.65,45.7299922,0.21560927,4.77175412,1.14426143,0.0830342,-0.303488573,0.04003713,9.93652,10.2295,45.174,1.09822
36.7,45.7872618,0.21975605,4.75939014,1.14263274,0.08312622,-0.309787066,0.04039803,9.93652,10.2295,45.12,1.09909
36.75,45.8443876,0.22395283,4.74425802,1.14190186,0.08316728,-0.316055815,0.0405926,9.93652,10.2295,45.007,1.09722
36.8,45.9014054,0.22812157,4.72711642,1.14195996,0.08345801,-0.322302576,0.04069738,9.93652,10.2295,44.958,1.0961
36.85,45.9584562,0.23226835,4.70846259,1.14311835,0.08366006,-0.328536685,0.04075391,9.93652,10.2295,44.974,1.09482
36.9,46.015586,0.23646513,4.68927626,1.14441543,0.08357685,-0.334768547,0.03420282,9.93652,10.2295,45.065,1.0959
36.95,46.0728856,0.24063389,4.67398959,1.14558939,0.08356716,-0.341009046,0.02098752,9.93652,10.2295,45.211,1.09703
37,46.130198,0.24480263,4.66028624,1.14661796,0.08429432,-0.347268925,0.00889289,9.93652,10.2295,45.513,1.10171
37.05,46.1875825,0.24904335,4.6430368,1.14629825,0.08423761,-0.353558183,0.00352175,9.93652,10.2295,45.864,1.10684
37.1,46.2449759,0.25329013,4.62449954,1.14548624,0.08447705,-0.359885544,-0.0016617,9.93652,10.2295,46.177,1.11228
37.15,46.3022256,0.25748085,4.60534394,1.1445065,0.08469452,-0.366258025,-0.01536176,9.93652,10.2295,46.24,1.11372
37.2,46.359454,0.26174356,4.58788083,1.14328152,0.08418102,-0.372680659,-0.03145375,9.93652,10.2295,46.017,1.11163
37.25,46.4165509,0.26595625,4.57120769,1.14303791,0.08452729,-0.379156355,-0.0379258,9.93652,10.2295,45.667,1.10655
37.3,46.4736457,0.27016289,4.55270797,1.14346444,0.08490057,-0.385685937,-0.05127583,9.93652,10.2295,45.401,1.10339
37.35,46.5308293,0.27440362,4.53104112,1.14395331,0.08580058,-0.392268316,-0.06729546,9.93652,10.2295,45.198,1.10015
37.4,46.5880598,0.2787163,4.51086689,1.144711,0.08615076,-0.3989008,-0.07878706,9.93652,10.2295,45.115,1.09816
37.45,46.6453052,0.28309491,4.49293734,1.14519545,0.08540697,-0.405579496,-0.08443599,9.93652,10.2295,45.093,1.09625
37.5,46.7025869,0.28737959,4.47345782,1.14427528,0.08586115,-0.412299764,-0.09643829,9.93652,10.2295,45.077,1.09463
37.55,46.7598847,0.29156427,4.44948711,1.14436707,0.08593098,-0.419056689,-0.1119566,9.93652,10.2295,44.95,1.09142
37.6,46.8170041,0.29597469,4.42854901,1.14368838,0.08554039,-0.42584553,-0.12310604,9.93652,10.2295,44.774,1.08794
37.65,46.874242,0.30023134,4.40752314,1.14328818,0.08582421,-0.432662097,-0.12858531,9.93652,10.2295,44.588,1.08517
37.7,46.9313458,0.30447206,4.38711001,1.14376844,0.08589399,-0.439503047,-0.13150552,9.93652,10.2295,44.638,1.08619
37.75,46.9885059,0.30882266,4.36237783,1.14386532,0.08498697,-0.44636606,-0.1331114,9.93652,10.2295,44.843,1.08911
37.8,47.0457291,0.31307931,4.3410883,1.14424049,0.08551306,-0.453249895,-0.13824466,9.93652,10.2295,45.016,1.09153
37.85,47.1029494,0.31725792,4.31756624,1.14406856,0.08537718,-0.460154329,-0.14641103,9.93652,10.2295,45.004,1.09061
37.9,47.1601831,0.32163048,4.29644522,1.14357587,0.08519381,-0.467079987,-0.15418777,9.93652,10.2295,44.832,1.08717
37.95,47.2173572,0.3258212,4.27089214,1.1432971,0.08568164,-0.474028086,-0.15109011,9.93652,10.2295,44.636,1.08437
38,47.2744772,0.33013389,4.24927134,1.14291799,0.08524827,-0.481000128,-0.14487501,9.93652,10.2295,44.58,1.08432
38.05,47.3316332,0.33443446,4.22311991,1.14285731,0.08523988,-0.487997559,-0.1400887,9.93652,10.2295,44.614,1.08533
38.1,47.3887361,0.33864111,4.19697348,1.14392194,0.08532037,-0.495021456,-0.13766908,9.93652,10.2295,44.749,1.08748
38.15,47.4459207,0.34291971,4.17218561,1.14425651,0.08541013,-0.50207224,-0.13645937,9.93652,10.2295,44.873,1.09036
38.2,47.5032111,0.34720439,4.14742859,1.14501959,0.08511502,-0.509149473,-0.13575683,9.93652,10.2295,44.99,1.09174
38.25,47.5604116,0.35146708,4.12565258,1.14513013,0.08523852,-0.516251734,-0.13539407,9.93652,10.2295,45.207,1.09617
38.3,47.6177778,0.35570176,4.09742299,1.14502664,0.085027,-0.523376602,-0.12861204,9.93652,10.2295,45.597,1.10244
38.35,47.6749629,0.35998037,4.07291682,1.1445209,0.08493318,-0.530520727,-0.1152733,9.93652,10.2295,45.926,1.1083
38.4,47.732257,0.36423701,4.04545488,1.14336161,0.0849145,-0.537679992,-0.10311191,9.93652,10.2295,45.976,1.10846
38.45,47.7894047,0.3684497,4.01599167,1.1428576,0.08497153,-0.544849736,-0.09561214,9.93652,10.2295,45.787,1.10524
38.5,47.8464654,0.37271241,3.99264913,1.14296668,0.08464453,-0.552025015,-0.08044547,9.93652,10.2295,45.648,1.10213
38.55,47.9036039,0.37694706,3.96268054,1.14400857,0.08456214,-0.559200874,-0.06357738,9.93652,10.2295,45.705,1.10394
38.6,47.9608373,0.38113778,3.93298725,1.14470808,0.08435036,-0.56637259,-0.05669871,9.93652,10.2295,45.763,1.10573
38.65,48.0180939,0.38537246,3.90662654,1.14577142,0.08418288,-0.573535871,-0.04552981,9.93652,10.2295,45.696,1.10548
38.7,48.0754023,0.38956319,3.87583402,1.14611183,0.083785,-0.580686986,-0.03002152,9.93652,10.2295,45.512,1.10233
38.75,48.1327641,0.39375391,3.84565614,1.14575696,0.08383574,-0.587822805,-0.01663566,9.93652,10.2295,45.378,1.10037
38.8,48.1900572,0.39796659,3.8190323,1.14557569,0.08364476,-0.594940765,-0.00629308,9.93652,10.2295,45.378,1.10022
38.85,48.2473029,0.40213535,3.78810528,1.1446308,0.08382068,-0.60203876,0.0097997,9.93652,10.2295,45.66,1.10576
38.9,48.3045926,0.40628215,3.75544609,1.14406973,0.08397753,-0.609114966,0.02538954,9.93652,10.2295,45.926,1.11006
38.95,48.3617301,0.41052287,3.7260598,1.14396131,0.08364253,-0.616167644,0.03208169,9.93652,10.2295,45.959,1.11061
39,48.4189034,0.41471359,3.69639281,1.14491943,0.08336442,-0.623194925,0.03619523,9.93652,10.2295,45.826,1.10741
39.05,48.4761158,0.41886035,3.66088396,1.14561355,0.08315829,-0.630194629,0.03831218,9.93652,10.2295,45.818,1.10708
39.1,48.5334719,0.42300715,3.63131622,1.14602631,0.08296865,-0.637164131,0.04395848,9.93652,10.2295,45.836,1.10722
39.15,48.5907916,0.42713195,3.60166158,1.14618597,0.08251768,-0.644100295,0.05474498,9.93652,10.2295,45.872,1.10848
39.2,48.64814,0.43125675,3.56788093,1.14616142,0.08263859,-0.650999491,0.06583207,9.93652,10.2295,45.702,1.10474
39.25,48.7054461,0.43538155,3.53378079,1.145445,0.08260324,-0.657857702,0.07566873,9.93652,10.2295,45.368,1.0973
39.3,48.7627463,0.43950634,3.50145721,1.14504349,0.08245388,-0.664670703,0.0776623,9.93652,10.2295,45.012,1.08849
39.35,48.8199388,0.44363722,3.46869294,1.14435382,0.08189377,-0.671434306,0.07484406,9.93652,10.2295,44.745,1.08224
39.4,48.8771864,0.44771809,3.43584323,1.14481639,0.08167336,-0.678144638,0.06715719,9.93652,10.2295,44.618,1.07923
39.45,48.9343685,0.45177696,3.39903979,1.14502936,0.08147171,-0.684798436,0.05805909,9.93652,10.2295,44.594,1.07985
39.5,48.9916206,0.45583584,3.36629059,1.14537357,0.08099035,-0.691393323,0.05020809,9.93652,10.2295,44.592,1.0808
39.55,49.0489091,0.45988868,3.33111928,1.14554985,0.08080842,-0.697928039,0.04632038,9.93652,10.2295,44.665,1.08331
39.6,49.1062219,0.46392559,3.29547257,1.14556826,0.08087054,-0.704402611,0.04371644,9.93652,10.2295,44.676,1.08332
39.65,49.1635205,0.46796253,3.25952339,1.145203,0.08090045,-0.710818442,0.04242242,9.93652,10.2295,44.603,1.08172
39.7,49.2207559,0.47200548,3.22140744,1.14460997,0.08059667,-0.717178316,0.04167585,9.93652,10.2295,44.47,1.07866
39.75,49.2780049,0.47604847,3.18520654,1.14410169,0.0801337,-0.723486322,0.03229626,9.93652,10.2295,44.401,1.07757
39.8,49.3351506,0.48003538,3.14904467,1.14388814,0.07976775,-0.729747707,0.01822023,9.93652,10.2295,44.382,1.07676
39.85,49.3923397,0.48402833,3.11277139,1.14394835,0.08003013,-0.735968667,0.00783142,9.93652,10.2295,44.451,1.07801
39.9,49.4495049,0.48799932,3.07648471,1.14466681,0.07969789,-0.742156106,0.00276754,9.93652,10.2295,44.405,1.07746
39.95,49.5067449,0.49202034,3.04019059,1.14509293,0.07960257,-0.748317375,-0.00891784,9.93652,10.2295,44.329,1.07625
40,49.5640269,0.49594737,3.00389254,1.14525376,0.07922302,-0.754460012,-0.02426528,9.93652,10.2295,44.285,1.07529
40.05,49.6213136,0.49994035,2.96568566,1.14524642,0.07913645,-0.760591509,-0.03532272,9.93652,10.2295,44.35,1.07525
40.1,49.6785532,0.50388935,2.92697831,1.1447354,0.07860055,-0.766719109,-0.04075234,9.93652,10.2295,44.572,1.07916
40.15,49.7358058,0.5078384,2.88763632,1.14443447,0.07857342,-0.772849648,-0.0502275,9.93652,10.2295,44.997,1.08685
40.2,49.7929969,0.51172147,2.84804471,1.14456386,0.0778824,-0.778989454,-0.06505099,9.93652,10.2295,45.389,1.09559
40.25,49.8502323,0.51564853,2.80828152,1.1453709,0.07785494,-0.785144283,-0.07799535,9.93652,10.2295,45.506,1.09846
40.3,49.9074817,0.51945967,2.76843411,1.14649984,0.07777184,-0.791319316,-0.0838299,9.93652,10.2295,45.373,1.09756
40.35,49.9648402,0.5233928,2.73073122,1.14642795,0.07768085,-0.797519178,-0.08716906,9.93652,10.2295,45.216,1.09456
40.4,50.022207,0.52728194,2.69138483,1.14617953,0.07761995,-0.803747991,-0.08894713,9.93652,10.2295,45.192,1.09274
40.45,50.0795261,0.53114308,2.64998278,1.14588428,0.07715894,-0.810009442,-0.08989799,9.93652,10.2295,45.293,1.09265
40.5,50.1368145,0.53502621,2.60975249,1.14517362,0.07716692,-0.816306839,-0.09250731,9.93652,10.2295,45.425,1.09374
40.55,50.1940728,0.53886535,2.56927797,1.14445834,0.07680926,-0.822643163,-0.09794531,9.93652,10.2295,45.49,1.0932
40.6,50.2512804,0.5427045,2.52914092,1.143937,0.07636062,-0.829021088,-0.10460784,9.93652,10.2295,45.476,1.09253
40.65,50.3084212,0.5465217,2.48653027,1.14456592,0.07587979,-0.835442969,-0.10482912,9.93652,10.2295,45.39,1.09018
40.7,50.3656189,0.55029493,2.44333277,1.14500318,0.07512968,-0.841910789,-0.10104935,9.93652,10.2295,45.192,1.08756
40.75,50.4228697,0.55404621,2.40230936,1.14541086,0.07449861,-0.848426074,-0.09525271,9.93652,10.2295,44.918,1.08302
40.8,50.480155,0.55771943,2.35923538,1.14525892,0.07423304,-0.854989775,-0.09340025,9.93652,10.2295,44.721,1.0821
40.85,50.5374768,0.56142679,2.31589517,1.14479486,0.07372151,-0.861602137,-0.09227023,9.93652,10.2295,44.647,1.08271
40.9,50.5946748,0.56509016,2.27477053,1.14429378,0.07348409,-0.868262567,-0.09168843,9.93652,10.2295,44.711,1.08476
40.95,50.6518956,0.56875961,2.2316457,1.14395403,0.07296935,-0.874969519,-0.08928767,9.93652,10.2295,44.81,1.08517
41,50.7090543,0.57237298,2.18575694,1.14402935,0.07244498,-0.881720423,-0.07706239,9.93652,10.2295,44.904,1.08582
41.05,50.7662307,0.57598635,2.14143631,1.14374552,0.07229717,-0.888511662,-0.06175879,9.93652,10.2295,44.852,1.08481
41.1,50.823456,0.5795838,2.09715402,1.14427962,0.07178418,-0.895338617,-0.05571556,9.93652,10.2295,44.629,1.08192
41.15,50.8806279,0.58320931,2.05305404,1.14429499,0.07123658,-0.902195787,-0.04729787,9.93652,10.2295,44.36,1.07627
41.2,50.9379001,0.58671283,2.0090261,1.1446635,0.07100196,-0.90907697,-0.03263428,9.93652,10.2295,44.32,1.07437
41.25,50.9951257,0.59026635,1.9625144,1.14435647,0.0700194,-0.915975501,-0.01773794,9.93652,10.2295,44.405,1.07429
41.3,51.0523705,0.59374787,1.91788508,1.14407761,0.06978108,-0.922884528,-0.01142134,9.93652,10.2295,44.563,1.07668
41.35,51.109532,0.59716954,1.87134477,1.14338151,0.06951706,-0.929797296,-0.0009313,9.93652,10.2295,44.65,1.07715
41.4,51.166717,0.60066321,1.82451363,1.14273261,0.06940307,-0.93670742,0.01178803,9.93652,10.2295,44.652,1.07713
41.45,51.2238137,0.60412881,1.7749132,1.14284589,0.06883378,-0.943609114,0.02432947,9.93652,10.2295,44.496,1.07458
41.5,51.2809081,0.60755054,1.72704556,1.14371467,0.06844741,-0.950497362,0.03232816,9.93652,10.2295,44.506,1.07567
41.55,51.3381055,0.61092222,1.67885647,1.14369504,0.0679678,-0.957368002,0.03825394,9.93652,10.2295,44.633,1.07773
41.6,51.3953208,0.61432189,1.63065472,1.14449223,0.06772325,-0.964217727,0.0524898,9.93652,10.2295,44.772,1.08034
41.65,51.4525318,0.61765571,1.58238379,1.14411383,0.06721843,-0.971044003,0.06884361,9.93652,10.2295,44.803,1.08082
41.7,51.5097939,0.62103345,1.53408398,1.14409914,0.06660713,-0.977844901,0.07545609,9.93652,10.2295,44.843,1.08292
41.75,51.5669535,0.62436721,1.48576542,1.1434375,0.06638029,-0.984618873,0.0798953,9.93652,10.2295,44.735,1.08313
41.8,51.624154,0.62765704,1.43534457,1.14309874,0.06580847,-0.991364488,0.08209352,9.93652,10.2295,44.553,1.08167
41.85,51.6812431,0.63094693,1.38701098,1.14270641,0.0652466,-0.998080147,0.08333327,9.93652,10.2295,44.417,1.08001
41.9,51.7384119,0.63419282,1.33648224,1.14228195,0.06455028,-1.004763807,0.08399216,9.93652,10.2295,44.407,1.08056
41.95,51.7954913,0.63738872,1.28584755,1.14278717,0.06395652,-1.011412743,0.0843489,9.93652,10.2295,44.461,1.08102
42,51.8526026,0.6405687,1.23439682,1.14343786,0.06375525,-1.018023348,0.08454122,9.93652,10.2295,44.563,1.08216
42.05,51.9098024,0.64374867,1.18466351,1.14355642,0.063383,-1.024591011,0.0846448,9.93652,10.2295,44.653,1.08384
42.1,51.9670387,0.64690666,1.13323508,1.14414596,0.06275759,-1.031110066,0.08470068,9.93652,10.2295,44.773,1.08533
42.15,52.0242082,0.6500427,1.07956974,1.14455104,0.06203427,-1.037573828,0.08473078,9.93652,10.2295,44.791,1.08456
42.2,52.0814615,0.65310676,1.02749019,1.14457151,0.06176893,-1.04397471,0.08474702,9.93652,10.2295,44.676,1.08122
42.25,52.1387088,0.65619887,0.97524775,1.14381226,0.0609697,-1.050304425,0.08475577,9.93652,10.2295,44.551,1.07814
42.3,52.1959259,0.659247,0.92312262,1.14356939,0.06028521,-1.056554268,0.08476048,9.93652,10.2295,44.583,1.07755
42.35,52.2530587,0.66222921,0.87095614,1.14374818,0.05967937,-1.06271545,0.08476303,9.93652,10.2295,44.717,1.07966
42.4,52.3102314,0.66516148,0.81659311,1.14357593,0.05891262,-1.068779497,0.07325596,9.93652,10.2295,44.783,1.08093
42.45,52.3674397,0.66812169,0.76191521,1.14337621,0.05842588,-1.074738664,0.05873448,9.93652,10.2295,44.651,1.07886
42.5,52.4245704,0.67100997,0.7088861,1.14351244,0.05805489,-1.080586371,0.05049224,9.93652,10.2295,44.396,1.07455
42.55,52.4817538,0.67390432,0.65369454,1.14381774,0.05748368,-1.086317609,0.04591243,9.93652,10.2295,44.242,1.07351
42.6,52.5389232,0.67675475,0.59840528,1.14423038,0.05715381,-1.091929313,0.03462292,9.93652,10.2295,44.139,1.07234
42.65,52.5961659,0.67960511,0.54296745,1.14444186,0.05660492,-1.097420659,0.01946183,9.93652,10.2295,44.123,1.07322
42.7,52.6533829,0.68241154,0.48958942,1.14445778,0.05590358,-1.102793273,0.00850416,9.93652,10.2295,44.251,1.07471
42.75,52.7106454,0.68519604,0.43419804,1.1442789,0.05533781,-1.108051324,0.00312955,9.93652,10.2295,44.296,1.0747
42.8,52.7678469,0.68793048,0.37650598,1.14431567,0.05440261,-1.113201489,-0.00631656,9.93652,10.2295,44.266,1.07257
42.85,52.8250266,0.69064906,0.32040972,1.14364591,0.05374167,-1.118252792,-0.02112392,9.93652,10.2295,44.369,1.07496
42.9,52.8822595,0.69329564,0.26402966,1.14327563,0.05298347,-1.123216307,-0.03405955,9.93652,10.2295,44.526,1.07943
42.95,52.9393443,0.69597023,0.20555107,1.14362169,0.05271199,-1.128104755,-0.0398894,9.93652,10.2295,44.632,1.08415
43,52.996542,0.69852895,0.1491,1.14367555,0.05196939,-1.132931984,-0.04322602,9.93652,10.2295,44.627,1.08531
43.05,53.0537167,0.70116568,0.09491532,1.14426538,0.0513947,-1.137712392,-0.04500272,9.93652,10.2295,44.537,1.08467
43.1,53.1109444,0.70370842,0.03695739,1.14472803,0.05081035,-1.142460294,-0.04595286,9.93652,10.2295,44.413,1.08066
43.15,53.1682093,0.70622923,-0.02152218,1.14487091,0.05035767,-1.147189261,-0.05305085,9.93652,10.2295,44.311,1.07853
43.2,53.225475,0.70872203,-0.07867012,1.14481304,0.04944323,-1.151911482,-0.0616327,9.93652,10.2295,44.317,1.07845
43.25,53.2827231,0.71119885,-0.13545255,1.14513665,0.04893411,-1.156637131,-0.07050319,9.93652,10.2295,44.393,1.07981
43.3,53.3399618,0.71360374,-0.19160558,1.14522541,0.04815162,-1.161373796,-0.07465951,9.93652,10.2295,44.286,1.07622
43.35,53.397262,0.7160147,-0.24991703,1.14505662,0.04752092,-1.166125952,-0.07207943,9.93652,10.2295,44.225,1.07426
43.4,53.45451,0.71835973,-0.30878446,1.14522884,0.04722549,-1.170894509,-0.06541106,9.93652,10.2295,44.248,1.07305
43.45,53.5117586,0.72068277,-0.36588106,1.1450508,0.04624749,-1.175676421,-0.05661017,9.93652,10.2295,44.245,1.07233
43.5,53.5690543,0.72302781,-0.42491128,1.14478693,0.0451911,-1.180464385,-0.05283672,9.93652,10.2295,44.144,1.06919
43.55,53.6262536,0.72522885,-0.48632121,1.14455568,0.04450326,-1.185246621,-0.0500649,9.93652,10.2295,44.048,1.06754
43.6,53.6834894,0.72741404,-0.5464917,1.14442657,0.04422898,-1.190006745,-0.04873357,9.93652,10.2295,43.907,1.06565
43.65,53.7407054,0.7296113,-0.60476289,1.14422877,0.04313861,-1.194723751,-0.04795748,9.93652,10.2295,43.831,1.06496
43.7,53.7978932,0.73175857,-0.66430023,1.14436727,0.04218983,-1.199372107,-0.04545807,9.93652,10.2295,43.886,1.06613
43.75,53.8550892,0.73383384,-0.72364348,1.14468865,0.04158295,-1.203921974,-0.03318002,9.93652,10.2295,44.054,1.06876
43.8,53.9123373,0.73586518,-0.78587132,1.14501062,0.04083434,-1.208339565,-0.01784731,9.93652,10.2295,44.124,1.06927
43.85,53.9696322,0.73790259,-0.84630021,1.14465432,0.03976697,-1.212587627,-0.0117887,9.93652,10.2295,44.109,1.06865
43.9,54.026878,0.73987409,-0.90652465,1.14453243,0.03904532,-1.216626054,-0.0055549,9.93652,10.2295,44.059,1.06854
43.95,54.0840824,0.74177358,-0.96661494,1.14409968,0.03794736,-1.220412607,0.00853909,9.93652,10.2295,43.984,1.06799
44,54.1412851,0.74365114,-1.0266221,1.14321974,0.03746139,-1.223903712,0.02490567,9.93652,10.2295,43.778,1.06646
44.05,54.1984586,0.74548472,-1.08868678,1.1425945,0.03642817,-1.227055313,0.03151224,9.93652,10.2295,43.591,1.06557
44.1,54.2555162,0.74730237,-1.15148128,1.14247234,0.03553851,-1.22982373,0.04253203,9.92432,10.2295,43.495,1.06601
44.15,54.3126349,0.74907609,-1.21721167,1.14238333,0.0346366,-1.232166491,0.05796194,9.88769,10.2295,43.468,1.06515
44.2,54.3697318,0.75073395,-1.27914497,1.14261344,0.03385078,-1.234043084,0.07130507,9.76562,10.2295,43.539,1.06477
44.25,54.4268845,0.75241369,-1.34516246,1.14311513,0.03321566,-1.235415606,0.07733987,9.5459,10.2295,43.602,1.06438
44.3,54.4840169,0.75407756,-1.40919255,1.14382449,0.03213573,-1.236249284,0.08078999,9.22851,10.2295,43.412,1.05958
44.35,54.5412416,0.75565358,-1.47128622,1.14422866,0.0313214,-1.236512827,0.09413574,8.8501,10.2295,43.169,1.05317
44.4,54.598472,0.75715754,-1.53004229,1.14378287,0.03056903,-1.236178648,0.10964054,8.37402,10.2295,42.978,1.05011
44.45,54.6557097,0.75866156,-1.59229554,1.14331767,0.02964389,-1.235222913,0.11841699,7.8125,10.2295,42.908,1.04851
44.5,54.7128213,0.76014966,-1.65733417,1.1431663,0.02872066,-1.233625485,0.123283,7.18994,10.2295,42.933,1.04936
44.55,54.7699781,0.76157183,-1.7212826,1.14262983,0.02787733,-1.231369753,0.12573972,6.48193,10.2295,43.128,1.05202
44.6,54.8271079,0.76292202,-1.78562547,1.14259131,0.02630689,-1.228442403,0.12712231,5.71289,10.2295,43.356,1.05523
44.65,54.8841881,0.76422827,-1.84737271,1.1430726,0.02567156,-1.224833164,0.1278511,4.96826,10.2295,43.594,1.05898
44.7,54.9413541,0.7654186,-1.91079939,1.14336326,0.02482003,-1.220534557,0.1282481,4.12598,10.2295,43.9,1.06611
44.75,54.9985438,0.766665,-1.97444244,1.14394997,0.02433183,-1.215541692,0.12846137,3.34473,10.2295,44.038,1.07002
44.8,55.0557627,0.76787348,-2.03350332,1.14386515,0.02342284,-1.209852127,0.12857643,2.58789,10.2295,43.98,1.06963
44.85,55.1129725,0.76901003,-2.09359456,1.14365797,0.02244657,-1.203465817,0.12863847,1.74561,10.2295,43.782,1.06542
44.9,55.1701641,0.77011852,-2.1555799,1.14336281,0.02160803,-1.196385148,0.1286719,0.988769,10.2295,43.54,1.0605
44.95,55.2273324,0.77113908,-2.21605429,1.14275964,0.02043439,-1.188615057,0.12868992,0.158691,10.2295,43.405,1.05629
45,55.2844438,0.77216578,-2.27910451,1.14251458,0.0194244,-1.180163233,0.12869964,-0.585937,10.2295,43.496,1.05799
