time,x,y,psi,u,v,r,p,delta,n,thrust,torque
6.55,10.0262319,-0.00110801,3.7818945,1.16633355,0.02193534,1.578071886,0.00262386,-14.9902,10.2295,45.167,1.1041
6.6,10.0844922,-0.00000938,3.86070936,1.1664143,0.02295809,1.591729792,-0.0114885,-14.9902,10.2295,45.321,1.10856
6.65,10.1427901,0.00116122,3.94218242,1.16711108,0.0241853,1.605359995,-0.02747306,-14.9902,10.2295,45.517,1.1133
6.7,10.2011437,0.00238183,4.0223199,1.16780091,0.02533637,1.618947561,-0.03648727,-14.9902,10.2295,45.62,1.11644
6.75,10.2595758,0.00372441,4.10257583,1.16842078,0.02640899,1.632474344,-0.04148741,-14.9902,10.2295,45.599,1.1171
6.8,10.3179959,0.00507685,4.18732702,1.16922726,0.02695787,1.645919127,-0.04401518,-14.9902,10.2295,45.621,1.11813
6.85,10.3764649,0.00646113,4.27073805,1.1687361,0.02748887,1.659257794,-0.04543629,-14.9902,10.2295,45.563,1.11711
6.9,10.4349582,0.00781738,4.35225617,1.16775908,0.02858359,1.672463529,-0.04618584,-14.9902,10.2295,45.468,1.11435
6.95,10.4933097,0.00925166,4.43567855,1.16691151,0.02964056,1.685507028,-0.05810245,-14.9902,10.2295,45.334,1.11099
7,10.5516383,0.01078593,4.52124727,1.16663089,0.03015887,1.698356725,-0.07284398,-14.9902,10.2295,45.272,1.10938
7.05,10.6099083,0.01236416,4.60760327,1.16627879,0.03109983,1.710979026,-0.08120492,-14.9902,10.2295,45.169,1.10754
7.1,10.6682465,0.01388027,4.69472997,1.16703231,0.03209807,1.723338553,-0.08584874,-14.9902,10.2295,45.127,1.10699
7.15,10.7265553,0.01553427,4.78217576,1.16744048,0.03317155,1.73539838,-0.08818516,-14.9902,10.2295,45.021,1.10487
7.2,10.7849665,0.01723828,4.86983378,1.16813732,0.03409568,1.747120292,-0.08950304,-14.9902,10.2295,44.844,1.1019
7.25,10.8433921,0.01896425,4.95759667,1.16796611,0.03518929,1.758465032,-0.09019692,-14.9902,10.2295,44.66,1.09937
7.3,10.9018277,0.02075615,5.04541885,1.1676536,0.03643032,1.769392562,-0.08827839,-14.9902,10.2295,44.673,1.0998
7.35,10.9602076,0.02261396,5.13546476,1.16706996,0.03717779,1.779862329,-0.07889228,-14.9902,10.2295,44.883,1.10403
7.4,11.0185517,0.02453769,5.22610183,1.16585892,0.03830145,1.789833537,-0.0667819,-14.9902,10.2295,45.13,1.10902
7.45,11.0768446,0.02642734,5.31780087,1.16571928,0.03931876,1.799265428,-0.05689669,-14.9414,10.2295,45.258,1.11152
7.5,11.1350295,0.02843896,5.40987629,1.16594126,0.04025889,1.80811757,-0.05241079,-14.7949,10.2295,45.395,1.11442
7.55,11.1933482,0.03047255,5.49939409,1.16607731,0.04148426,1.816350153,-0.04994812,-14.5508,10.2295,45.46,1.11579
7.6,11.2516544,0.03259404,5.59269143,1.1663939,0.04258111,1.82392429,-0.04861238,-14.2334,10.2295,45.423,1.11576
7.65,11.3099926,0.03475341,5.68663553,1.16611378,0.04373861,1.830802314,-0.04132335,-13.855,10.2295,45.323,1.11504
7.7,11.3683326,0.03700674,5.7793939,1.16603779,0.04484018,1.83694807,-0.02770565,-13.4399,10.2295,45.169,1.11199
7.75,11.4266033,0.03926005,5.87404413,1.16532156,0.04597665,1.842327195,-0.01539555,-12.854,10.2295,45.071,1.10994
7.8,11.4848835,0.04157929,5.96887083,1.16489715,0.04664053,1.84690737,-0.00990788,-12.2559,10.2295,45.165,1.1114
7.85,11.5430823,0.0439584,6.05989545,1.16455951,0.04787166,1.850658541,-0.00675431,-11.5356,10.2295,45.227,1.11215
7.9,11.6013098,0.0463375,6.1547755,1.16416784,0.04941982,1.853553116,-0.00507661,-10.7788,10.2295,45.139,1.10935
7.95,11.6595177,0.04885449,6.24980978,1.16402132,0.05097564,1.855566112,0.00240176,-9.98535,10.2295,44.991,1.1069
8,11.7176719,0.05146543,6.34281236,1.16482589,0.05201025,1.856675274,0.01612105,-9.22851,10.2295,44.817,1.10356
8.05,11.775908,0.05414228,6.43772637,1.16484464,0.05371157,1.85686117,0.02848559,-8.39844,10.2295,44.685,1.10198
8.1,11.8342199,0.056829,6.53516079,1.16452475,0.05499966,1.85610727,0.03400274,-7.60498,10.2295,44.623,1.10096
8.15,11.892405,0.05965967,6.6311778,1.16454678,0.05645453,1.85440001,0.03717214,-6.84814,10.2295,44.511,1.09857
8.2,11.9506424,0.06248428,6.72528326,1.16384295,0.05772885,1.85172888,0.0388584,-6.01807,10.2295,44.352,1.095
8.25,12.0088478,0.06544072,6.82061133,1.16323529,0.05910176,1.848086514,0.03975983,-5.27344,10.2295,44.358,1.09501
8.3,12.0669918,0.06841914,6.91573148,1.16288772,0.06043347,1.843468796,0.04024987,-4.43115,10.2295,44.431,1.09532
8.35,12.1251137,0.07151348,7.00912753,1.16277561,0.06190478,1.837874984,0.04051227,-3.6499,10.2295,44.495,1.09532
8.4,12.183223,0.07463965,7.09951547,1.16246717,0.06281753,1.831307821,0.02914605,-2.88086,10.2295,44.575,1.09543
8.45,12.2413809,0.07783779,7.1933227,1.16195321,0.06448931,1.823773624,0.01470055,-2.05078,10.2295,44.558,1.09474
8.5,12.2994593,0.08105791,7.2877432,1.16132068,0.06567399,1.81528232,0.0064993,-1.25732,10.2295,44.382,1.09147
8.55,12.3574834,0.08440986,7.37852207,1.16080689,0.06707618,1.805847415,0.00194159,-0.463867,10.2295,44.205,1.08881
8.6,12.4155085,0.08778379,7.46846418,1.160435,0.06867317,1.795485859,-0.01185661,0.317383,10.2295,44.186,1.08966
8.65,12.4735187,0.09126758,7.55987184,1.1599239,0.07038565,1.784217815,-0.02767136,1.08643,10.2295,44.323,1.09435
8.7,12.5315146,0.09486728,7.65381776,1.15949174,0.07173862,1.772066324,-0.03659421,1.92871,10.2295,44.544,1.09867
8.75,12.5894469,0.09846094,7.74605926,1.15943196,0.07282918,1.759056882,-0.05305348,2.70996,10.2295,44.735,1.10409
8.8,12.647398,0.10216445,7.83609884,1.15897901,0.07420073,1.745216968,-0.07007691,3.4668,10.2295,44.881,1.1078
8.85,12.7053575,0.10588389,7.92536962,1.15876915,0.07600537,1.730575557,-0.08181895,4.30908,10.2295,44.997,1.1107
8.9,12.7632875,0.10974727,8.01165019,1.15854667,0.0773355,1.715162661,-0.09919699,5.06592,10.2295,44.975,1.10953
8.95,12.8211666,0.11367656,8.09703269,1.15826604,0.07912311,1.699008955,-0.11711647,5.896,10.2295,44.947,1.10825
9,12.8790972,0.11766573,8.18135239,1.15780894,0.08099885,1.68214551,-0.13613536,6.65283,10.2295,45.027,1.10912
9.05,12.9370075,0.12176474,8.26524782,1.15797905,0.08272379,1.664603674,-0.15556474,7.44629,10.2295,45.283,1.11355
9.1,12.9948831,0.12593574,8.34941489,1.15783725,0.08486709,1.646415092,-0.16835491,8.30078,10.2295,45.391,1.11512
9.15,13.0527629,0.13023857,8.43118055,1.15765148,0.08671206,1.627611866,-0.18636862,9.0332,10.2295,45.285,1.11319
9.2,13.1106741,0.13467324,8.5121614,1.15782533,0.08881207,1.608226815,-0.20461758,9.83887,10.2295,44.941,1.10686
9.25,13.1685422,0.13917383,8.59493426,1.15753142,0.09007969,1.588293795,-0.21440077,10.6201,10.2295,44.574,1.09917
9.3,13.226428,0.14374034,8.6757415,1.1567791,0.09155052,1.567848024,-0.23146132,11.3892,10.2295,44.451,1.09609
9.35,13.2842724,0.14832275,8.75416655,1.1566316,0.09313924,1.546926354,-0.2491819,12.146,10.2295,44.505,1.09613
9.4,13.3420345,0.15301504,8.83173369,1.15578872,0.09520383,1.525567444,-0.25658171,12.6953,10.2295,44.521,1.09642
9.45,13.3998681,0.15784521,8.91065021,1.15552433,0.09722284,1.503811792,-0.26572125,13.2812,10.2295,44.462,1.09552
9.5,13.457554,0.16278524,8.98740391,1.15451104,0.09821272,1.481701606,-0.28077505,13.7695,10.2295,44.271,1.0917
9.55,13.5153202,0.16776319,9.06172355,1.15364556,0.09974166,1.459280508,-0.29588142,14.1479,10.2295,44.049,1.08602
9.6,13.5729792,0.17275704,9.13283382,1.15336028,0.10201866,1.436593085,-0.30231124,14.4653,10.2295,43.903,1.08253
9.65,13.6306152,0.17789484,9.20478413,1.15286309,0.10342828,1.413684325,-0.30628077,14.7095,10.2295,43.891,1.08205
9.7,13.6882222,0.18317053,9.27402719,1.15253223,0.10468347,1.390598968,-0.30832188,14.8926,10.2295,43.889,1.08249
9.75,13.7458596,0.18842804,9.34294161,1.15246774,0.10684691,1.367380838,-0.30943766,14.9658,10.2295,43.906,1.08253
9.8,13.8034379,0.19375147,9.4091364,1.15247902,0.10827875,1.344072189,-0.31003862,14.978,10.2295,43.899,1.08276
9.85,13.8610338,0.1993128,9.4767439,1.1523932,0.1093281,1.320713114,-0.31036159,14.9902,10.2295,43.816,1.08088
9.9,13.9186831,0.20479004,9.54198455,1.15225347,0.11101053,1.297341062,-0.31053615,14.9902,10.2295,43.719,1.07868
9.95,13.9763224,0.21035517,9.60705021,1.15184236,0.11254237,1.273990471,-0.31063007,14.9902,10.2295,43.742,1.078
10,14.0338929,0.21604227,9.66699037,1.15156295,0.11491908,1.250692528,-0.30597828,14.9902,10.2295,43.773,1.07805
10.05,14.0914614,0.22181727,9.72764565,1.15101715,0.11648085,1.227475068,-0.29326647,14.9902,10.2295,43.794,1.07718
10.1,14.1490026,0.22774609,9.78971828,1.15076524,0.11775515,1.204362575,-0.28223158,14.9902,10.2295,43.772,1.07548
10.15,14.2065032,0.23368476,9.84810576,1.1505927,0.11987411,1.181376277,-0.27470124,14.9902,10.2295,43.811,1.07449
10.2,14.2640373,0.23969542,9.90818392,1.15073312,0.12175688,1.15853431,-0.2642437,14.9902,10.2295,43.861,1.07481
10.25,14.3215539,0.24582197,9.96525934,1.15041812,0.1230761,1.135851911,-0.24901861,14.9902,10.2295,43.888,1.0756
10.3,14.3791015,0.25208037,10.0201789,1.15017038,0.12461366,1.113341633,-0.23620703,14.9902,10.2295,43.736,1.07453
