time,x,y,psi,u,v,r,p,delta,n,thrust,torque
0.8,2.9331599,-0.00119863,-0.08788117,1.17742599,-0.00149119,-0.058231846,0.039905,0.0244141,10.2295,41.045,1.01809
0.85,2.9920034,-0.00128652,-0.08788552,1.17742139,-0.00114306,-0.059691182,0.04032796,0.0244141,10.2295,41.211,1.02115
0.9,3.0508962,-0.00135244,-0.08788786,1.17728671,-0.00111439,-0.061185856,0.04055448,0.0244141,10.2295,41.447,1.0261
0.95,3.1098097,-0.00136836,-0.08788912,1.17720571,-0.00094283,-0.062658104,0.04067692,0.0244141,10.2295,41.711,1.03063
1,3.168625,-0.00144033,-0.09939806,1.17704924,-0.00073061,-0.064044494,0.04074286,0.0244141,10.2295,41.994,1.03574
1.05,3.2274473,-0.00145625,-0.11392042,1.17673294,-0.00079881,-0.065278344,0.04077842,0.0244141,10.2295,42.299,1.04096
1.1,3.2863128,-0.0015002,-0.12216312,1.176547,-0.00076827,-0.066292066,0.04079759,0.0244141,10.2295,42.594,1.04774
1.15,3.3451297,-0.00152217,-0.12674318,1.17655967,-0.00065299,-0.067019315,0.04080792,0.0244141,10.2295,42.875,1.05146
1.2,3.4039431,-0.00156611,-0.12904525,1.17632771,-0.00075591,-0.06739687,0.04081349,0.0244141,10.2295,43.047,1.05455
1.25,3.4627524,-0.00158809,-0.1303446,1.17614124,-0.00099618,-0.067366201,0.04081649,0.0244141,10.2295,43.226,1.05702
1.3,3.5215734,-0.00163203,-0.1310285,1.17638914,-0.0009507,-0.066874707,0.04081811,0.0244141,10.2295,43.443,1.06044
1.35,3.5803515,-0.00172598,-0.1314013,1.17600065,-0.00112734,-0.065876629,0.04081898,0.0244141,10.2295,43.607,1.06169
1.4,3.6391877,-0.00174795,-0.13160152,1.17585544,-0.00098783,-0.064333659,0.04081945,0.0244141,10.2295,43.768,1.06392
1.45,3.6979903,-0.0017919,-0.13170955,1.17565673,-0.00112055,-0.062215269,0.0408197,0.012207,10.2295,43.826,1.06364
1.5,3.7567571,-0.00183584,-0.13834939,1.17563087,-0.00117923,-0.059498775,0.04081984,-0.0488281,10.2295,43.891,1.06477
1.55,3.8155351,-0.00192979,-0.1516126,1.17521107,-0.00133571,-0.056169184,0.04081991,-0.231934,10.2295,43.819,1.06317
1.6,3.8743028,-0.00197373,-0.16373309,1.17498421,-0.00157632,-0.052218847,0.04081995,-0.488281,10.2295,43.667,1.06153
1.65,3.933041,-0.00208359,-0.16911816,1.17491249,-0.00165839,-0.047646955,0.04081997,-0.842285,10.2295,43.431,1.05836
1.7,3.991756,-0.00216543,-0.1722165,1.17530746,-0.00196706,-0.042458936,0.04081999,-1.28174,10.2295,43.287,1.05605
1.75,4.0505219,-0.00225332,-0.17386442,1.17534093,-0.00182839,-0.036665779,0.04081999,-1.80664,10.2295,43.161,1.05358
1.8,4.1093205,-0.00236318,-0.17474519,1.17548034,-0.00203585,-0.030283356,0.04082,-2.40478,10.2295,43.205,1.05388
1.85,4.1680941,-0.00245713,-0.17522409,1.17606129,-0.0024555,-0.02333177,0.04082,-3.01514,10.2295,43.336,1.05504
1.9,4.2268879,-0.00257305,-0.17548049,1.17625565,-0.00276527,-0.015834768,0.03423845,-3.79639,10.2295,43.496,1.05739
1.95,4.285755,-0.00275488,-0.17561921,1.17642205,-0.00298554,-0.007819233,0.02100672,-4.54102,10.2295,43.562,1.05803
2,4.3445662,-0.00290869,-0.17569385,1.17634357,-0.00320148,0.000685247,0.01099586,-5.33447,10.2295,43.606,1.05896
2.05,4.4033768,-0.00309053,-0.17573412,1.176257,-0.00342082,0.009646735,0.00868855,-6.14014,10.2295,43.653,1.05994
2.1,4.4621833,-0.00324434,-0.17575582,1.17603035,-0.00357155,0.019031284,0.00694675,-6.83594,10.2295,43.727,1.06202
2.15,4.5209913,-0.00342012,-0.17576752,1.17584468,-0.00362252,0.028803268,0.001022,-7.48291,10.2295,43.685,1.06167
2.2,4.5798032,-0.00361787,-0.17577383,1.17600698,-0.00355875,0.038925768,-0.00075267,-8.09326,10.2295,43.682,1.06149
2.25,4.638578,-0.00381563,-0.17577722,1.17561396,-0.00375787,0.049361023,0.00470552,-8.54492,10.2295,43.7,1.06171
2.3,4.6974059,-0.00396944,-0.17577906,1.17570133,-0.00418374,0.060070977,0.01265406,-8.99658,10.2295,43.715,1.06231
2.35,4.7561346,-0.00417324,-0.17578004,1.17565416,-0.0045406,0.071017902,0.02322045,-9.35058,10.2295,43.647,1.06154
2.4,4.8149328,-0.00444297,-0.17578058,1.17560259,-0.00465845,0.082165094,0.03189974,-9.61914,10.2295,43.649,1.06157
2.45,4.873696,-0.00468467,-0.17368823,1.17579508,-0.00506567,0.093477578,0.03560766,-9.82666,10.2295,43.734,1.0624
2.5,4.9324746,-0.00492637,-0.16163212,1.17593454,-0.00507676,0.104922788,0.03811759,-9.93652,10.2295,43.882,1.06375
2.55,4.9912867,-0.00521807,-0.14641869,1.17606558,-0.00541191,0.116471161,0.03933306,-9.97314,10.2295,43.971,1.06483
2.6,5.0500983,-0.00545977,-0.14042437,1.17585903,-0.00527144,0.128096587,0.04002519,-9.98535,10.2295,43.962,1.06511
2.65,5.1089003,-0.00575147,-0.13631788,1.17572227,-0.0056746,0.139776694,0.0403906,-9.98535,10.2295,43.867,1.06466
2.7,5.1676658,-0.00601514,-0.13429876,1.17526056,-0.00518618,0.151492926,0.04487358,-9.99756,10.2295,43.826,1.06439
2.75,5.2264532,-0.00630078,-0.12657407,1.17522056,-0.00549653,0.163230435,0.0552048,-9.99756,10.2295,43.765,1.06292
2.8,5.2851825,-0.00651446,-0.11273543,1.17508393,-0.00554223,0.174977789,0.06837805,-9.99756,10.2295,43.717,1.0604
2.85,5.3439295,-0.0068501,-0.10030319,1.17496978,-0.00575477,0.186726544,0.07594455,-9.99756,10.2295,43.787,1.06081
2.9,5.4027042,-0.0070918,-0.09475006,1.17511958,-0.00578757,0.198470735,0.07991302,-9.99756,10.2295,43.976,1.06378
2.95,5.4614233,-0.00742744,-0.09156121,1.1753879,-0.00567584,0.210206311,0.08218095,-9.99756,10.2295,44.061,1.06664
3,5.5202406,-0.00768506,-0.07835621,1.17497267,-0.00578666,0.221930606,0.08336546,-9.99756,10.2295,44.015,1.06639
3.05,5.5790003,-0.00799268,-0.06292714,1.17527798,-0.00582972,0.233641859,0.09059464,-9.99756,10.2295,44.062,1.06876
3.1,5.6376859,-0.0083003,-0.05419155,1.17478075,-0.00611013,0.245338823,0.10417325,-9.99756,10.2295,44.248,1.07205
3.15,5.6964867,-0.00858594,-0.04035992,1.1743854,-0.00627102,0.25702049,0.11646391,-9.99756,10.2295,44.438,1.0749
3.2,5.7551392,-0.00894356,-0.02405316,1.1742513,-0.00632454,0.268685922,0.12194072,-9.99756,10.2295,44.584,1.07624
3.25,5.813887,-0.00925118,-0.01240308,1.17405077,-0.00625257,0.28033418,0.12508849,-9.99756,10.2295,44.667,1.07728
3.3,5.8725716,-0.00958076,-0.00009429,1.17401834,-0.00613553,0.291964334,0.12676306,-9.99756,10.2295,44.693,1.07729
3.35,5.9312522,-0.00986035,0.01619704,1.17463863,-0.00588881,0.30357552,0.12765819,-9.99756,10.2295,44.684,1.07702
3.4,5.9899501,-0.01016797,0.03207313,1.1745615,-0.00608195,0.315167015,0.12814484,-9.99756,10.2295,44.617,1.07569
3.45,6.0487359,-0.01045362,0.05039377,1.17509354,-0.0062485,0.3267383,0.12840541,-9.99756,10.2295,44.599,1.07685
3.5,6.1074521,-0.01080518,0.06918501,1.1754998,-0.00644745,0.338289091,0.12854638,-9.99756,10.2295,44.59,1.07768
3.55,6.1662584,-0.01113477,0.08136912,1.17561136,-0.00689402,0.349819311,0.12433735,-9.99756,10.2295,44.556,1.07794
3.6,6.225038,-0.01147041,0.09912562,1.17531316,-0.00684824,0.361329005,0.11897127,-9.99756,10.2295,44.472,1.07534
3.65,6.2838198,-0.01184395,0.11972904,1.1753553,-0.00689839,0.372818188,0.11436262,-9.99756,10.2295,44.376,1.07325
3.7,6.3425593,-0.01217354,0.13950492,1.17513229,-0.00652036,0.384286649,0.10998394,-9.99756,10.2295,44.292,1.07047
3.75,6.4013249,-0.01250313,0.15759551,1.17499728,-0.00624676,0.395733714,0.10348007,-9.99756,10.2295,44.298,1.07063
3.8,6.4600434,-0.01278272,0.17705433,1.17533257,-0.00642719,0.407157998,0.09602141,-9.99756,10.2295,44.295,1.07079
3.85,6.5188016,-0.01309034,0.19847233,1.17610277,-0.00648288,0.41855717,0.09058953,-9.99756,10.2295,44.366,1.07274
3.9,6.5776039,-0.01343584,0.22126103,1.17650058,-0.00608032,0.429927764,0.08803686,-9.99756,10.2295,44.464,1.07463
3.95,6.6364527,-0.01377149,0.24241139,1.17679337,-0.00623641,0.44126505,0.08648763,-9.99756,10.2295,44.612,1.07752
4,6.69531,-0.01398516,0.26294735,1.17738971,-0.00660561,0.452562996,0.08121261,-9.99756,10.2295,44.773,1.08024
4.05,6.7541864,-0.0144087,0.2875532,1.17707927,-0.00606183,0.463814331,0.07061596,-9.99756,10.2295,44.934,1.08336
4.1,6.8130757,-0.01469434,0.31134149,1.1768137,-0.00615897,0.475010712,0.05963231,-9.99756,10.2295,44.946,1.08426
4.15,6.8719251,-0.01492998,0.33558226,1.17623041,-0.00624944,0.486143003,0.04985188,-9.99756,10.2295,44.936,1.08549
4.2,6.9307343,-0.01530352,0.35708906,1.17578212,-0.00586239,0.497201641,0.04579571,-9.99756,10.2295,44.916,1.08585
4.25,6.9894649,-0.01556719,0.38516925,1.17493178,-0.00587009,0.508177073,0.04346891,-9.99756,10.2295,44.972,1.08646
4.3,7.0482316,-0.01585284,0.40959655,1.17505803,-0.00592794,0.519060243,0.04224548,-9.99756,10.2295,44.96,1.08507
4.35,7.106887,-0.01616045,0.43701556,1.17484598,-0.00583561,0.529843088,0.03260215,-9.99756,10.2295,44.922,1.08343
4.4,7.1656859,-0.0164461,0.46645577,1.17539645,-0.00580121,0.540519009,0.01838479,-9.99756,10.2295,44.8,1.08056
4.45,7.224426,-0.01672569,0.48978589,1.17536759,-0.00565799,0.551083289,0.0079203,-9.99756,10.2295,44.684,1.07859
4.5,7.2832105,-0.01703331,0.51974778,1.17545636,-0.00551889,0.561533422,0.00281539,-9.99756,10.2295,44.611,1.07833
4.55,7.3420126,-0.017275,0.54943747,1.17569888,-0.00530597,0.571869341,0.00009555,-9.99756,10.2295,44.602,1.07864
4.6,7.4007931,-0.01756065,0.57788887,1.17540076,-0.00505602,0.582093508,-0.00140199,-9.99756,10.2295,44.592,1.07869
4.65,7.4595382,-0.01779629,0.60922835,1.1747541,-0.00500499,0.592210879,-0.00219202,-9.99756,10.2295,44.58,1.07835
4.7,7.5182778,-0.01803194,0.64250323,1.17381017,-0.00476639,0.602228735,-0.00262327,-9.99756,10.2295,44.541,1.07768
4.75,7.5769597,-0.01827364,0.66960134,1.17346613,-0.00443275,0.612156394,-0.00285425,-9.99756,10.2295,44.532,1.0772
4.8,7.6355732,-0.01849336,0.69877309,1.17277105,-0.00366803,0.622004812,-0.0029791,-9.99756,10.2295,44.455,1.07552
4.85,7.6942111,-0.01868506,0.73398736,1.1731478,-0.00347094,0.63178611,-0.00304635,-9.99756,10.2295,44.379,1.07316
4.9,7.7527872,-0.01878282,0.76339256,1.17325421,-0.00334074,0.641513033,-0.0030826,-9.99756,10.2295,44.353,1.07357
4.95,7.8115181,-0.01898057,0.79515902,1.1733724,-0.00302006,0.651198394,-0.00310214,-9.99756,10.2295,44.462,1.07632
5,7.8701556,-0.01911241,0.82946782,1.17418029,-0.00268926,0.660854504,-0.00311268,-9.99756,10.2295,44.584,1.0793
5.05,7.9288906,-0.01923819,0.86207611,1.17453255,-0.00225802,0.670492644,-0.00311836,-9.99756,10.2295,44.632,1.07895
5.1,7.987639,-0.019342,0.89650393,1.17431805,-0.00202475,0.680122575,-0.00312142,-9.99756,10.2295,44.525,1.07559
5.15,8.0463761,-0.0194458,0.93155462,1.17428212,-0.00181356,0.689752139,-0.00103045,-9.99756,10.2295,44.43,1.07325
5.2,8.105092,-0.01951172,0.96504829,1.17347318,-0.00147659,0.699386941,0.00632215,-9.99756,10.2295,44.446,1.07492
5.25,8.1637486,-0.01957764,1.00041465,1.17315487,-0.00107801,0.709030158,0.02030356,-9.99756,10.2295,44.553,1.07833
5.3,8.2223863,-0.01964356,1.03547534,1.17277097,-0.00076659,0.718682458,0.0297694,-9.99756,10.2295,44.72,1.08274
5.35,8.2810419,-0.01965948,1.0706887,1.17282765,-0.00048899,0.728342054,0.03457959,-9.99756,10.2295,44.843,1.08561
5.4,8.3396466,-0.01967539,1.10883584,1.17325016,-0.00024434,0.738004883,0.03751187,-9.99756,10.2295,44.9,1.0877
5.45,8.3982966,-0.01966329,1.14545823,1.17381792,0.0004089,0.747664912,0.03901714,-9.99756,10.2295,44.936,1.08856
5.5,8.4570439,-0.01965723,1.18206859,1.17419139,0.00044232,0.757314552,0.03985202,-9.99756,10.2295,44.976,1.08968
5.55,8.5157716,-0.01958526,1.22060252,1.17469922,0.00072358,0.766945157,0.04458268,-9.99756,10.2295,45.062,1.0913
5.6,8.5745346,-0.01955723,1.25952481,1.1747535,0.0011417,0.776547591,0.05252729,-9.99756,10.2295,45.134,1.09312
5.65,8.6332598,-0.01953526,1.29898996,1.17502923,0.00191629,0.786112821,0.06511282,-9.99756,10.2295,45.2,1.09412
5.7,8.692041,-0.01939131,1.33865678,1.17440326,0.00186001,0.795632505,0.07474964,-9.99756,10.2295,45.322,1.09661
5.75,8.7508018,-0.01924737,1.37845912,1.17439863,0.00194201,0.80509953,0.07916104,-9.99756,10.2295,45.424,1.09794
5.8,8.8094438,-0.01918751,1.41832874,1.17375288,0.00253534,0.814508468,0.08180265,-9.99756,10.2295,45.511,1.09944
5.85,8.8681747,-0.0190458,1.46064169,1.17326539,0.00292625,0.823855904,0.08316156,-9.99756,10.2295,45.376,1.09601
5.9,8.926796,-0.01889805,1.50360474,1.17311964,0.00343286,0.833140626,0.08390251,-9.99756,10.2295,45.188,1.09173
5.95,8.9854722,-0.01873819,1.54463948,1.17341912,0.00407439,0.842363642,0.08430093,-9.99756,10.2295,45.019,1.08744
6,9.0440981,-0.01850635,1.58768336,1.17380117,0.00447529,0.851528031,0.08451514,-9.99756,10.2295,44.977,1.08629
6.05,9.1028456,-0.01823663,1.6309052,1.17405167,0.00461764,0.860638631,0.08463085,-9.99756,10.2295,44.996,1.08715
6.1,9.1615525,-0.01800098,1.6745158,1.17394774,0.00503074,0.8697016,0.08469312,-9.99756,10.2295,45.132,1.09128
6.15,9.2202445,-0.01775928,1.71827118,1.17413535,0.00595943,0.87872387,0.08472672,-9.99756,10.2295,45.299,1.09534
6.2,9.2789405,-0.01746153,1.76211522,1.17382969,0.0060819,0.887712556,0.08474483,-9.99756,10.2295,45.415,1.09962
6.25,9.3376654,-0.01711983,1.80841232,1.1734641,0.00659977,0.896674369,0.08475459,-9.99756,10.2295,45.347,1.0994
6.3,9.3963281,-0.01683418,1.85295828,1.17287662,0.006831,0.905615082,0.08475985,-9.99756,10.2295,45.222,1.09731
6.35,9.4549553,-0.01645459,1.89746415,1.17227445,0.00714588,0.914539111,0.08476268,-9.99756,10.2295,45.175,1.09579
6.4,9.5135488,-0.01610303,1.94417751,1.17189874,0.00783688,0.923449229,0.08267155,-9.99756,10.2295,45.268,1.09678
6.45,9.5721429,-0.01570147,1.98892558,1.17170476,0.00822596,0.932346462,0.07061591,-9.99756,10.2295,45.347,1.09741
6.5,9.6306767,-0.01527188,2.03343596,1.17213205,0.00849384,0.941230159,0.0554026,-9.99756,10.2295,45.453,1.09942
6.55,9.6893022,-0.0148044,2.08227322,1.17294205,0.00916623,0.950098229,0.04940838,-9.99756,10.2295,45.463,1.10015
6.6,9.7479149,-0.01436495,2.12966818,1.17309031,0.00971959,0.95894752,0.04530193,-9.99756,10.2295,45.42,1.09912
6.65,9.8066446,-0.01384746,2.17970885,1.17333855,0.01016452,0.967774304,0.04328283,-9.99756,10.2295,45.399,1.09869
6.7,9.865299,-0.01331407,2.22778598,1.17347133,0.01084021,0.976574804,0.04004713,-9.99756,10.2295,45.349,1.09771
6.75,9.9239678,-0.0128087,2.27608755,1.17283947,0.01126835,0.985345725,0.02738413,-9.99756,10.2295,45.172,1.09558
6.8,9.9826332,-0.01220938,2.32675714,1.17226591,0.01174736,0.994084726,0.01184205,-9.99756,10.2295,45.112,1.09464
6.85,10.0411995,-0.01161007,2.37821135,1.17206329,0.01209182,1.002790792,0.00567055,-9.99756,10.2295,45.101,1.09465
6.9,10.0998169,-0.0109668,2.42997263,1.17168131,0.01266178,1.011464473,0.00146864,-9.99756,10.2295,45.073,1.09443
6.95,10.1583886,-0.01035157,2.47919597,1.17246393,0.01321023,1.020107965,-0.00060196,-9.99756,10.2295,45.05,1.09464
7,10.2170022,-0.00963634,2.53246813,1.17286467,0.01388108,1.028725046,-0.00177279,-9.99756,10.2295,45.118,1.09609
7.05,10.2756694,-0.00897716,2.58395046,1.17326862,0.01435816,1.037320854,-0.00897612,-9.99756,10.2295,45.183,1.09746
7.1,10.3343802,-0.00822403,2.63389136,1.17386693,0.01493149,1.045901563,-0.02254458,-9.99756,10.2295,45.319,1.09998
7.15,10.3930413,-0.00746485,2.68797911,1.17354022,0.01560963,1.054473964,-0.0348296,-9.99756,10.2295,45.391,1.10176
7.2,10.4518148,-0.00666778,2.74016984,1.17300089,0.01593824,1.063045013,-0.04030327,-9.99756,10.2295,45.305,1.09976
7.25,10.5103788,-0.00584874,2.79462807,1.17262803,0.01651113,1.07162138,-0.04344942,-9.99756,10.2295,45.175,1.09716
7.3,10.5690312,-0.00500773,2.84682417,1.1727059,0.0169842,1.080209039,-0.0451231,-9.99756,10.2295,45.092,1.09454
7.35,10.6276085,-0.00417276,2.89965533,1.17272425,0.01755527,1.088812926,-0.04601775,-9.99756,10.2295,45.066,1.09425
7.4,10.6862908,-0.0032878,2.95679236,1.17337637,0.01830196,1.097436697,-0.04650414,-9.99756,10.2295,45.135,1.0946
7.45,10.7449432,-0.0023589,3.00982528,1.17349177,0.0187872,1.106082584,-0.04676457,-9.99756,10.2295,45.232,1.09596
7.5,10.8036625,-0.00136407,3.06543112,1.17364953,0.01947244,1.114751352,-0.04690547,-9.99756,10.2295,45.27,1.09683
7.55,10.8623076,-0.00039728,3.12318874,1.17335916,0.02035986,1.123442339,-0.04698128,-9.99756,10.2295,45.219,1.09777
7.6,10.9210082,0.00064149,3.17934412,1.17331172,0.02092168,1.132153569,-0.04702218,-9.99756,10.2295,45.079,1.09694
7.65,10.9796471,0.00173026,3.23555709,1.17304495,0.0216359,1.140881891,-0.04704422,-9.99756,10.2295,45.022,1.09796
7.7,11.0383142,0.00281903,3.29136197,1.17255028,0.02203515,1.149623137,-0.0470561,-9.99756,10.2295,45.046,1.0991
7.75,11.0969069,0.00392978,3.34969964,1.17223534,0.02249861,1.158372259,-0.04706251,-9.99756,10.2295,45.067,1.09891
7.8,11.1554859,0.00509433,3.40876289,1.17259067,0.02317736,1.167123441,-0.04706596,-9.99756,10.2295,45.105,1.09755
7.85,11.2141239,0.00625888,3.46569976,1.1725528,0.02393203,1.175870164,-0.04706782,-9.99756,10.2295,45.192,1.0991
7.9,11.2727558,0.00746737,3.52471923,1.17240406,0.0247503,1.184605233,-0.04497621,-9.99756,10.2295,45.235,1.1007
7.95,11.3313674,0.00872587,3.58654144,1.17225516,0.02548062,1.193320775,-0.03292057,-9.99756,10.2295,45.316,1.1034
8,11.3900032,0.01003436,3.64900909,1.17206634,0.02611696,1.202008223,-0.01770744,-9.99756,10.2295,45.411,1.10474
8.05,11.4485956,0.01136483,3.70983203,1.17157968,0.02667081,1.210658316,-0.01171329,-9.99756,10.2295,45.479,1.10679
8.1,11.5071792,0.01273319,3.76843694,1.17126978,0.02724646,1.219261125,-0.00760687,-9.99756,10.2295,45.273,1.10342
8.15,11.5657251,0.01411747,3.82815241,1.17146321,0.02797717,1.227806131,-0.0055878,-9.99756,10.2295,44.961,1.09815
8.2,11.6242597,0.0155078,3.88759258,1.17149596,0.02886779,1.236282374,-0.00444473,-9.99756,10.2295,44.708,1.09392
8.25,11.6828304,0.01699208,3.94987205,1.17144434,0.02939679,1.244678653,-0.0017453,-9.99756,10.2295,44.7,1.09419
8.3,11.7414293,0.0184703,4.01262557,1.17135522,0.02978066,1.252983785,0.01063954,-9.99756,10.2295,44.857,1.09698
8.35,11.7999735,0.01997049,4.07555911,1.17144378,0.03091269,1.261186894,0.02603014,-9.99756,10.2295,45.062,1.10097
8.4,11.8585496,0.02151463,4.13905237,1.17127573,0.03181614,1.269277696,0.03211987,-9.99756,10.2295,45.259,1.10505
8.45,11.9171206,0.02317469,4.20762052,1.17111561,0.03238896,1.277246744,0.03627785,-9.99756,10.2295,45.472,1.10989
8.5,11.9756669,0.02480067,4.27269303,1.17101454,0.03331169,1.285085595,0.0383247,-9.99756,10.2295,45.523,1.11123
8.55,12.0342006,0.02649862,4.33737717,1.17081238,0.03410728,1.292786862,0.03948275,-9.99756,10.2295,45.531,1.11091
8.6,12.0927533,0.02822459,4.39939514,1.17050936,0.03464762,1.300344122,0.04009763,-9.99756,10.2295,45.445,1.10926
8.65,12.1512722,0.03001649,4.46532352,1.17048807,0.03525683,1.307751665,0.04043065,-9.99756,10.2295,45.261,1.10546
8.7,12.2097828,0.0317743,4.53162987,1.17049388,0.03594943,1.315004082,0.04061018,-9.99756,10.2295,44.956,1.09956
8.75,12.2683207,0.03355408,4.59881285,1.1700032,0.036848,1.322095708,0.04070686,-9.99756,10.2295,44.774,1.09579
8.8,12.3268269,0.03542781,4.66410757,1.16964975,0.03753289,1.329019947,0.04075902,-9.99756,10.2295,44.738,1.09511
8.85,12.3853023,0.03735154,4.73374483,1.16915419,0.03814527,1.335768533,0.04078713,-9.99756,10.2295,44.746,1.0958
8.9,12.4437381,0.03924724,4.79938161,1.16883617,0.03856278,1.342330769,0.04080228,-9.99756,10.2295,44.673,1.09474
8.95,12.5021957,0.04120887,4.86907942,1.16848338,0.03956836,1.348692818,0.04081045,-9.99756,10.2295,44.675,1.09474
9,12.5605787,0.04318641,4.93479216,1.1685362,0.04000546,1.354837097,0.04081485,-9.99756,10.2295,44.728,1.09593
9.05,12.6190065,0.04521395,5.00262325,1.16832913,0.04079074,1.360741839,0.04081722,-9.99756,10.2295,44.854,1.09878
9.1,12.6774651,0.04724149,5.07026457,1.1681434,0.04156703,1.366380866,0.0408185,-9.99756,10.2295,45.048,1.10438
9.15,12.7358267,0.04938495,5.13809582,1.16801855,0.04219165,1.371723609,0.04081919,-9.99756,10.2295,45.099,1.10689
9.2,12.7942491,0.05147234,5.20575514,1.1679197,0.04331689,1.376735384,0.03150366,-9.97314,10.2295,44.89,1.10458
9.25,12.8526451,0.05367567,5.27588661,1.16790662,0.04471012,1.381377928,0.01755607,-9.87549,10.2295,44.727,1.10199
9.3,12.9110094,0.05592898,5.34903947,1.16785596,0.04550951,1.385610173,0.00784591,-9.70459,10.2295,44.679,1.10092
9.35,12.969416,0.05827625,5.41869592,1.16811914,0.04659882,1.389389206,0.00297739,-9.42383,10.2295,44.684,1.10067
9.4,13.0277877,0.06061141,5.49034263,1.16853172,0.04744634,1.392671369,0.00014652,-9.06982,10.2295,44.738,1.10205
9.45,13.0862394,0.06301248,5.55931665,1.16840229,0.04813893,1.395413434,-0.00792362,-8.64258,10.2295,44.871,1.10488
9.5,13.1446832,0.0654575,5.62822611,1.16848677,0.04950124,1.397573773,-0.02198033,-8.11767,10.2295,44.985,1.10741
9.55,13.2031007,0.06793055,5.70126833,1.16835752,0.05063168,1.399113463,-0.03452385,-7.55615,10.2295,45.099,1.10876
9.6,13.2615141,0.07054149,5.7726532,1.16873632,0.0515364,1.399997257,-0.04013876,-6.89697,10.2295,45.212,1.11042
9.65,13.319937,0.07314032,5.84472777,1.16824434,0.05264146,1.40019437,-0.04336065,-6.14014,10.2295,45.345,1.11271
9.7,13.3783883,0.07577704,5.91901831,1.16751722,0.05405011,1.399679053,-0.04936024,-5.3833,10.2295,45.478,1.11498
9.75,13.4367486,0.07853572,5.9913698,1.16739583,0.05529832,1.398430932,-0.06290752,-4.58984,10.2295,45.539,1.11522
9.8,13.49507,0.08134442,6.06159367,1.16683436,0.05637455,1.396435124,-0.0771517,-3.78418,10.2295,45.462,1.11381
9.85,13.553409,0.084191,6.13335476,1.16633954,0.05723708,1.393682157,-0.08312433,-3.02734,10.2295,45.307,1.11165
9.9,13.6117214,0.08707548,6.20481889,1.16601716,0.05835586,1.390167727,-0.08684635,-2.19727,10.2295,45.21,1.11116
9.95,13.669995,0.09002586,6.27636729,1.16605865,0.06009318,1.385892353,-0.08875389,-1.3916,10.2295,45.044,1.10893
10,13.7282934,0.09302625,6.3457294,1.16609462,0.06126709,1.380860974,-0.09637935,-0.610352,10.2295,44.855,1.10626
10.05,13.7866055,0.09619256,6.41711072,1.16621458,0.06223559,1.375082553,-0.11017324,0.183105,10.2295,44.794,1.10537
10.1,13.8448971,0.09931874,6.48866523,1.16632903,0.06320088,1.368569721,-0.12257879,0.927734,10.2295,44.928,1.10728
10.15,13.9032212,0.1024828,6.55569789,1.16675398,0.06469209,1.361338495,-0.128118,1.77002,10.2295,44.996,1.1068
10.2,13.961544,0.10576884,6.62606949,1.16629978,0.06603045,1.35340808,-0.13129925,2.57568,10.2295,45.057,1.1066
