time,x,y,psi,u,v,r,p,delta,n,thrust,torque
2.45,5.228021,0.0020791,0.16293251,1.17619375,-0.00198383,0.343538339,0.07394395,-17.1997,10.2295,44.716,1.07654
2.5,5.2867964,0.00197529,0.18037412,1.176044,-0.00219879,0.363720425,0.07894589,-17.8589,10.2295,44.901,1.08079
2.55,5.3456314,0.00189346,0.19806672,1.17564204,-0.00265447,0.384430524,0.08161031,-18.3838,10.2295,45.021,1.08234
2.6,5.4043961,0.00175557,0.21955623,1.17582415,-0.00254624,0.405648569,0.09206552,-18.8232,10.2295,45.08,1.08293
2.65,5.4631636,0.00157373,0.23957875,1.17547504,-0.00263235,0.427353562,0.10670125,-19.2139,10.2295,44.956,1.08019
2.7,5.5219704,0.00146992,0.25961238,1.17498808,-0.00288585,0.449523369,0.11739763,-19.519,10.2295,44.784,1.07712
2.75,5.5806853,0.00131611,0.28171506,1.17491449,-0.0032495,0.472134378,0.12262575,-19.7632,10.2295,44.743,1.07627
2.8,5.6393947,0.00111836,0.30717638,1.1749099,-0.00326825,0.495161049,0.12990136,-19.8975,10.2295,44.855,1.07767
2.85,5.6981519,0.0009585,0.33342703,1.17432419,-0.00330015,0.518575433,0.13919195,-19.9585,10.2295,44.94,1.07854
2.9,5.7568504,0.00079863,0.35564242,1.17424343,-0.00364804,0.542346725,0.14760257,-19.9829,10.2295,45.097,1.08119
2.95,5.8155783,0.00059482,0.38445345,1.17417035,-0.00393834,0.566440917,0.15886926,-19.9829,10.2295,45.142,1.08201
3,5.8742392,0.00039707,0.40917744,1.17407672,-0.00402982,0.590820612,0.16550007,-19.9829,10.2295,45.086,1.08133
3.05,5.9329416,0.00017734,0.43679689,1.17411869,-0.00387557,0.615445046,0.16876941,-19.9829,10.2295,44.972,1.07856
3.1,5.991616,-0.00002041,0.47126221,1.17421288,-0.0037563,0.640270339,0.17058214,-19.9829,10.2295,44.935,1.07779
3.15,6.0503453,-0.00019619,0.50251993,1.17451438,-0.00385953,0.665249987,0.17153821,-19.9829,10.2295,45.003,1.07864
3.2,6.1090571,-0.00037197,0.53695551,1.17453936,-0.0042124,0.690335568,0.17205369,-19.9829,10.2295,45.167,1.08169
3.25,6.167784,-0.00059775,0.57218968,1.17426411,-0.00413915,0.715477646,0.17233154,-19.9829,10.2295,45.286,1.08519
3.3,6.2265387,-0.00081748,0.60791977,1.17440138,-0.0044219,0.740626808,0.17248103,-19.9829,10.2295,45.405,1.08912
3.35,6.2852083,-0.00103721,0.64591732,1.17408442,-0.00461803,0.765734775,0.1725617,-19.9829,10.2295,45.481,1.09153
3.4,6.3439369,-0.00128496,0.68666761,1.17389776,-0.00494136,0.790755531,0.17260516,-19.9829,10.2295,45.636,1.09358
3.45,6.4026091,-0.00153271,0.72652383,1.1741605,-0.00457578,0.815646382,0.1726286,-19.9829,10.2295,45.719,1.09453
3.5,6.4613003,-0.00177441,0.77141476,1.17422902,-0.00399353,0.840368908,0.17264123,-19.9829,10.2295,45.669,1.09302
3.55,6.5200351,-0.00193809,0.81265298,1.17465881,-0.00441527,0.864889722,0.17264804,-19.9829,10.2295,45.52,1.09137
3.6,6.5787377,-0.00212978,0.85836486,1.17540253,-0.00387642,0.889181031,0.17265171,-19.9829,10.2295,45.294,1.089
3.65,6.6375414,-0.00237754,0.90213204,1.17567095,-0.00366051,0.913220944,0.17265369,-19.9829,10.2295,45.061,1.0861
3.7,6.6963478,-0.00248135,0.95081499,1.1757364,-0.00413667,0.936993534,0.16114658,-19.9829,10.2295,44.988,1.08526
3.75,6.7551643,-0.00272305,1.00046331,1.17587608,-0.00348449,0.960488665,0.14662526,-19.9829,10.2295,45.04,1.0862
3.8,6.8139346,-0.00294277,1.05137609,1.17541306,-0.00340514,0.983701598,0.13838312,-19.9829,10.2295,45.319,1.09
3.85,6.8727344,-0.00302461,1.10082654,1.17455382,-0.0035285,1.00663242,0.13380337,-19.9829,10.2295,45.711,1.09649
3.9,6.9314368,-0.00325039,1.15210034,1.17413774,-0.00304871,1.029285343,0.13150146,-19.9829,10.2295,46.087,1.10271
3.95,6.9900752,-0.00339815,1.20568291,1.17351212,-0.00258295,1.051667921,0.11869402,-19.9829,10.2295,46.335,1.10783
4,7.0487965,-0.0034959,1.26001438,1.17326832,-0.00241777,1.073790232,0.10348828,-19.9829,10.2295,46.397,1.10938
4.05,7.1073995,-0.00359971,1.31283416,1.17357518,-0.00243135,1.09566409,0.09487306,-19.9829,10.2295,46.184,1.1066
4.1,7.1660787,-0.00373154,1.36791742,1.17362051,-0.00224685,1.117302315,0.08800026,-19.9829,10.2295,45.966,1.10297
4.15,7.2247791,-0.00386943,1.42314754,1.17372301,-0.00207765,1.138718097,0.07593986,-19.9829,10.2295,45.946,1.1037
4.2,7.2834779,-0.00395127,1.48095957,1.17344653,-0.00161084,1.159924489,0.05999864,-19.9829,10.2295,45.872,1.10268
4.25,7.3421495,-0.00406113,1.5417561,1.17338808,-0.00096597,1.180934029,0.05145922,-19.9829,10.2295,45.773,1.10148
4.3,7.4007955,-0.00404902,1.60157971,1.17285461,-0.00078859,1.201758502,0.04658882,-19.9829,10.2295,45.74,1.10009
4.35,7.4594396,-0.00408691,1.66427985,1.17218648,-0.00034197,1.222408832,0.04393126,-19.9829,10.2295,45.81,1.10172
4.4,7.5180199,-0.00410889,1.72722216,1.17154421,0.00016749,1.242895088,0.04249754,-19.9829,10.2295,45.93,1.10441
4.45,7.5766061,-0.00405889,1.79027185,1.17145151,0.00039853,1.263226586,0.0302162,-19.9829,10.2295,46.069,1.10798
4.5,7.635117,-0.00403086,1.85152892,1.17087418,0.00117012,1.283412064,0.01527724,-19.9829,10.2295,46.17,1.11057
4.55,7.6936913,-0.00403086,1.91700792,1.1710729,0.00201919,1.303459898,0.00681022,-19.9829,10.2295,46.281,1.11376
4.6,7.7521888,-0.00383086,1.98308023,1.17137043,0.00246358,1.323378328,0.00210917,-19.9829,10.2295,46.321,1.11471
4.65,7.8107701,-0.00370889,2.05013502,1.1715929,0.00290369,1.343175682,-0.00025809,-19.9829,10.2295,46.323,1.11517
4.7,7.869379,-0.00354297,2.11536093,1.17177213,0.0034395,1.362860566,-0.0015926,-19.9829,10.2295,46.415,1.11645
4.75,7.9279789,-0.00338916,2.18715334,1.17166257,0.00395422,1.38244199,-0.00229544,-19.9829,10.2295,46.604,1.12
4.8,7.9865608,-0.00316943,2.25784289,1.1715779,0.00467872,1.401929434,-0.00267846,-19.9829,10.2295,46.656,1.12017
4.85,8.0451157,-0.00293379,2.32953685,1.17083412,0.00484736,1.421332832,-0.00288418,-19.9829,10.2295,46.595,1.119
4.9,8.1036621,-0.0026542,2.40362998,1.17029416,0.00544022,1.44066247,-0.00299518,-19.9829,10.2295,46.435,1.11543
4.95,8.1621585,-0.0023625,2.47346627,1.17041968,0.00631705,1.459928795,-0.00096241,-19.9829,10.2295,46.151,1.11115
5,8.2206588,-0.00202686,2.54529867,1.17019379,0.00695114,1.479142156,0.01106152,-19.9829,10.2295,45.742,1.10516
5.05,8.2791958,-0.00164121,2.62165168,1.17030292,0.00756768,1.498312474,0.02625755,-19.9829,10.2295,45.455,1.10202
5.1,8.3376612,-0.00126162,2.69449758,1.17048735,0.00807196,1.517448869,0.03224249,-19.9829,10.2295,45.376,1.10279
5.15,8.3962193,-0.00081611,2.77201169,1.17077959,0.00865551,1.536559261,0.03634393,-19.9829,10.2295,45.502,1.10684
5.2,8.4547668,-0.00039258,2.85025432,1.1708649,0.00959444,1.555649982,0.03836033,-19.9829,10.2295,45.727,1.11236
5.25,8.5133156,0.0001249,2.92934041,1.17093035,0.00991337,1.57472541,0.03950195,-19.9829,10.2295,46.037,1.11876
5.3,8.5718471,0.00068633,3.00878465,1.17087681,0.0107523,1.593787669,0.04010799,-19.9829,10.2295,46.234,1.12264
5.35,8.6304302,0.00117578,3.08844137,1.1705049,0.0121982,1.612836407,0.05194466,-19.9829,10.2295,46.329,1.12457
5.4,8.6889495,0.00184707,3.17040276,1.17044278,0.01255654,1.63186868,0.06664385,-19.9829,10.2295,46.304,1.12434
5.45,8.7474307,0.0025623,3.25321243,1.17039569,0.01270931,1.650878945,0.07498178,-19.9829,10.2295,46.365,1.12577
5.5,8.8059614,0.00318359,3.33432966,1.1698143,0.01358034,1.669859172,0.07961322,-19.9829,10.2295,46.402,1.12759
5.55,8.8644785,0.00386474,3.41702857,1.16958516,0.01473631,1.688799057,0.08194297,-19.9829,10.2295,46.426,1.12903
5.6,8.9228821,0.00461182,3.5022453,1.16963656,0.01516219,1.707686332,0.08325725,-19.9829,10.2295,46.36,1.1283
5.65,8.9813609,0.00544297,3.58857443,1.16898621,0.01598851,1.726507141,0.08604181,-19.9829,10.2295,46.22,1.12481
5.7,9.0398746,0.00621807,3.67563693,1.1687144,0.01686466,1.745246444,0.09617847,-19.9829,10.2295,46.055,1.12132
5.75,9.098234,0.00710303,3.76307938,1.16863597,0.01735599,1.763888433,0.10869634,-19.9829,10.2295,45.921,1.11813
5.8,9.1566789,0.00800996,3.85313374,1.16844458,0.018382,1.782416904,0.11584061,-19.9829,10.2295,45.853,1.11765
5.85,9.2150884,0.00889492,3.94612263,1.16805918,0.01919119,1.800815572,0.12197789,-19.9829,10.2295,45.836,1.11763
5.9,9.273487,0.0099458,4.0379157,1.16783873,0.02004635,1.819068298,0.12484269,-19.9829,10.2295,45.795,1.11727
5.95,9.3318791,0.01094062,4.12789935,1.16749278,0.02115597,1.837159204,0.12426563,-19.9829,10.2295,45.817,1.11797
6,9.3902445,0.01200742,4.21718273,1.16733504,0.02196557,1.855072683,0.12215279,-19.9829,10.2295,45.906,1.12074
6.05,9.4486019,0.01318408,4.31058626,1.16689847,0.02312393,1.872793289,0.11894349,-19.9829,10.2295,45.975,1.12185
6.1,9.5069489,0.01433271,4.40705431,1.16654821,0.02409875,1.890305537,0.11520567,-19.9829,10.2295,45.989,1.12217
6.15,9.565251,0.01557529,4.50260894,1.16588637,0.02487248,1.90759361,0.10941277,-19.9829,10.2295,45.987,1.12231
6.2,9.6235451,0.01686182,4.60083036,1.1658809,0.02587135,1.924641016,0.100809,-19.9829,10.2295,45.887,1.12146
6.25,9.6818049,0.01819229,4.69716796,1.16566346,0.02666486,1.941430211,0.09301245,-19.9829,10.2295,45.734,1.11916
6.3,9.7400817,0.01952276,4.79585808,1.16566899,0.02767215,1.957942217,0.08946556,-19.9829,10.2295,45.736,1.12061
6.35,9.7983761,0.02091309,4.89243745,1.16589682,0.028649,1.974156268,0.08727389,-19.9829,10.2295,45.883,1.12346
6.4,9.8566508,0.02239131,4.99126028,1.16565007,0.02967966,1.990049486,0.08404604,-19.9829,10.2295,46.028,1.12667
6.45,9.9149549,0.02391953,5.09272806,1.16574288,0.03085059,2.005596628,0.07135417,-19.9829,10.2295,46.007,1.12604
6.5,9.973221,0.02546367,5.19525685,1.16547594,0.03194392,2.020769889,0.05580188,-19.9829,10.2295,45.886,1.12346
6.55,10.0315386,0.02710176,5.29612359,1.16486429,0.03301969,2.035538775,0.04962344,-19.9707,10.2295,45.837,1.12182
6.6,10.0897603,0.02878985,5.40122026,1.16465902,0.0342295,2.049870049,0.04541791,-19.8853,10.2295,45.771,1.12042
6.65,10.1479755,0.03053779,5.50721535,1.16400074,0.03522439,2.06372772,0.04125273,-19.7021,10.2295,45.695,1.11901
6.7,10.2061798,0.03232363,5.60952739,1.16433454,0.03638339,2.077073103,0.02802465,-19.4336,10.2295,45.726,1.12014
6.75,10.2643017,0.03420342,5.71106615,1.16482738,0.03762818,2.089864914,0.01218888,-19.0918,10.2295,45.703,1.12028
6.8,10.3225756,0.03607715,5.8163664,1.16464522,0.03884397,2.102059425,0.00585753,-18.6645,10.2295,45.588,1.11896
6.85,10.380872,0.03807285,5.92481694,1.16474493,0.0399093,2.113610669,0.00156933,-18.1519,10.2295,45.39,1.11553
6.9,10.4390536,0.04010645,6.03243929,1.16494007,0.0409179,2.124470722,-0.01205581,-17.6025,10.2295,45.334,1.11526
6.95,10.4973365,0.04220596,6.14266499,1.16423304,0.04241887,2.134590075,-0.02777359,-16.9312,10.2295,45.365,1.11639
7,10.5555453,0.04432139,6.25112094,1.16419745,0.04380311,2.143918117,-0.0366513,-16.1987,10.2295,45.31,1.11631
7.05,10.6137039,0.04658076,6.36183422,1.16393489,0.04523729,2.152403753,-0.04157523,-15.4175,10.2295,45.195,1.11506
7.1,10.6719044,0.04888408,6.47054552,1.16357863,0.04633803,2.159996167,-0.04406268,-14.624,10.2295,45.236,1.11647
7.15,10.7300866,0.05124727,6.58139815,1.16355633,0.04766443,2.16664572,-0.05444965,-13.8062,10.2295,45.313,1.11796
7.2,10.7882569,0.05364834,6.69018437,1.16372295,0.04931889,2.172304978,-0.06904954,-13.0859,10.2295,45.239,1.11685
7.25,10.846407,0.05612139,6.80107739,1.16360131,0.05105871,2.176929825,-0.07972541,-12.2559,10.2295,45.018,1.11386
7.3,10.9046094,0.05876035,6.9098854,1.16321874,0.05230826,2.180480594,-0.08494322,-11.4502,10.2295,44.833,1.11102
7.35,10.962765,0.06145918,7.02079016,1.1624873,0.05366287,2.18292316,-0.0877241,-10.6812,10.2295,44.634,1.1075
7.4,11.0209153,0.06416787,7.13169713,1.16244792,0.05530512,2.1842299,-0.08925453,-9.85107,10.2295,44.437,1.10094
7.45,11.0789525,0.06697051,7.2453456,1.16233436,0.05732105,2.184380436,-0.09006228,-9.10644,10.2295,44.184,1.09442
7.5,11.1371263,0.06989512,7.35772408,1.16170194,0.05855089,2.183362095,-0.09050309,-8.27637,10.2295,44.13,1.09284
7.55,11.1952095,0.07287959,7.47011704,1.16186214,0.05978318,2.18117002,-0.09775847,-7.49512,10.2295,44.236,1.09385
7.6,11.2532749,0.0758959,7.58464366,1.1617391,0.06221707,2.177806918,-0.10893579,-6.73828,10.2295,44.362,1.09416
7.65,11.3113486,0.07902813,7.69752194,1.16102609,0.06373251,2.173282421,-0.11526653,-5.88379,10.2295,44.203,1.09003
7.7,11.3694099,0.08233233,7.80997847,1.16096814,0.06528097,2.167612133,-0.12096848,-5.15137,10.2295,43.923,1.08449
7.75,11.4273958,0.08561837,7.91963773,1.16007522,0.06692376,2.160816392,-0.12774322,-4.29687,10.2295,43.811,1.08378
7.8,11.4854314,0.08896427,8.03100291,1.15983647,0.06879507,2.152918867,-0.13052976,-3.52783,10.2295,43.838,1.08525
7.85,11.5433549,0.09250411,8.14005946,1.15943714,0.07051601,2.143945085,-0.13268086,-2.75879,10.2295,43.88,1.08715
7.9,11.601336,0.09605987,8.24648685,1.15907591,0.07163504,2.133921003,-0.13368198,-1.9165,10.2295,43.893,1.08723
7.95,11.6592531,0.0997255,8.3519735,1.15928177,0.07375683,2.122871735,-0.13428178,-1.14746,10.2295,43.638,1.08274
8,11.7171827,0.10337296,8.45677682,1.15869948,0.07571316,2.110820528,-0.134592,-0.32959,10.2295,43.396,1.07568
8.05,11.775173,0.10726436,8.56334418,1.15788703,0.07738203,2.09778805,-0.13476256,0.427246,10.2295,43.208,1.07152
8.1,11.8330278,0.11119971,8.67025706,1.15774376,0.07913027,2.083792043,-0.13485397,1.2207,10.2295,43.196,1.07062
8.15,11.8909009,0.1152169,8.77785682,1.15740515,0.08111592,2.068847343,-0.1349033,2.0752,10.2295,43.161,1.07019
8.2,11.9487354,0.11931592,8.88331542,1.15716206,0.08322857,2.05296625,-0.1349299,2.81982,10.2295,43.075,1.06842
8.25,12.0065909,0.12355284,8.98570959,1.15687147,0.08500296,2.036159203,-0.13494423,3.60107,10.2295,43.134,1.07071
8.3,12.0644286,0.12785567,9.09165207,1.15640341,0.0865327,2.018435695,-0.13495196,4.41894,10.2295,43.226,1.07291
8.35,12.1222627,0.13221837,9.19349519,1.15574964,0.0887535,1.999805349,-0.13495613,5.20019,10.2295,43.175,1.07267
8.4,12.1800295,0.13671896,9.2948462,1.1549688,0.09030773,1.980279051,-0.13495837,6.03027,10.2295,43.108,1.07141
8.45,12.2377379,0.14133545,9.39519975,1.15401161,0.09196733,1.959870072,-0.13495958,6.7749,10.2295,43.153,1.07222
8.5,12.2954537,0.14591789,9.49333415,1.15359735,0.09416525,1.938595073,-0.13496024,7.58057,10.2295,43.261,1.07335
8.55,12.3530391,0.15068214,9.59086003,1.15311769,0.0962875,1.916474934,-0.13496059,8.41064,10.2295,43.205,1.07286
8.6,12.4107137,0.15560627,9.68743156,1.15221247,0.09756127,1.893535345,-0.13496078,9.15527,10.2295,43.01,1.06916
8.65,12.4683371,0.16051827,9.7837427,1.15148171,0.09913011,1.869807122,-0.14165179,9.96094,10.2295,42.961,1.06821
8.7,12.52588,0.16551213,9.87720597,1.15066469,0.10088214,1.845326235,-0.15491222,10.7544,10.2295,42.957,1.06716
8.75,12.5833791,0.17059993,9.97241215,1.15033871,0.1024272,1.820133563,-0.16682817,11.5479,10.2295,42.857,1.06421
8.8,12.6408515,0.17578774,10.06582984,1.14989373,0.10440384,1.794274388,-0.17215976,12.3901,10.2295,42.581,1.05752
8.85,12.6983644,0.18102935,10.15644696,1.14927934,0.1065886,1.767797697,-0.17530831,13.1104,10.2295,42.312,1.05194
8.9,12.7558053,0.18643685,10.24585253,1.14865774,0.10828727,1.740755332,-0.17696048,13.9404,10.2295,42.064,1.04724
8.95,12.8132251,0.19192016,10.33456433,1.14821594,0.10942957,1.713201071,-0.17785703,14.7217,10.2295,41.969,1.04587
9,12.8706282,0.19743528,10.41817831,1.14772011,0.1120711,1.685189692,-0.17834103,15.5029,10.2295,41.862,1.04343
9.05,12.9279659,0.20302843,10.50035973,1.14724142,0.1143224,1.656776103,-0.18758901,16.333,10.2295,41.816,1.04216
9.1,12.9853434,0.20888751,10.58143111,1.14687765,0.11624702,1.62801456,-0.20159169,16.9678,10.2295,41.918,1.04369
9.15,13.0426503,0.21475645,10.66197652,1.14636387,0.1182628,1.598958039,-0.21194141,17.6514,10.2295,42.21,1.04893
9.2,13.0999795,0.22075119,10.74222285,1.14626887,0.11968353,1.569657762,-0.21698417,18.2129,10.2295,42.455,1.05237
9.25,13.1572204,0.22682171,10.82011759,1.14549681,0.12189513,1.540162879,-0.21967058,18.6768,10.2295,42.7,1.05818
9.3,13.2145747,0.2328922,10.89504598,1.14508962,0.12428851,1.510520306,-0.22115008,19.1162,10.2295,42.934,1.06338
9.35,13.2717519,0.23922862,10.97090113,1.1449222,0.12622639,1.480774677,-0.22193039,19.4336,10.2295,42.93,1.06443
9.4,13.3289945,0.2456249,11.04409869,1.14427869,0.1273955,1.450968392,-0.23134397,19.6777,10.2295,42.576,1.05928
9.45,13.3861976,0.25206895,11.1170695,1.14313562,0.12916762,1.421141717,-0.24543394,19.8608,10.2295,42.275,1.05405
9.5,13.4433725,0.25852893,11.1871561,1.14277743,0.13110715,1.391332901,-0.25583108,19.9585,10.2295,42.232,1.05287
9.55,13.500424,0.26516087,11.25404331,1.14181125,0.13333773,1.361578292,-0.26089933,19.9829,10.2295,42.389,1.05474
9.6,13.5575353,0.27184282,11.32454191,1.14068247,0.13479023,1.331912416,-0.26359949,19.9829,10.2295,42.574,1.05742
9.65,13.6145408,0.27869448,11.39063684,1.14019012,0.13641902,1.302368016,-0.26508641,19.9829,10.2295,42.73,1.05939
9.7,13.6715227,0.28553403,11.45377816,1.13937479,0.13788984,1.272976036,-0.26587071,19.9829,10.2295,42.704,1.0584
9.75,13.7284672,0.29248345,11.51335339,1.13865082,0.13963994,1.243765551,-0.26629888,19.9829,10.2295,42.652,1.05647
9.8,13.7853579,0.29952679,11.57367723,1.13858235,0.14087926,1.214763661,-0.2665282,19.9829,10.2295,42.53,1.05438
9.85,13.842292,0.30664213,11.63109951,1.13850021,0.14290111,1.185995334,-0.26665215,19.9829,10.2295,42.474,1.05223
9.9,13.899206,0.31377336,11.68822784,1.138778,0.14423316,1.15748323,-0.26671891,19.9829,10.2295,42.489,1.05221
9.95,13.9561367,0.32110239,11.74710255,1.13804391,0.14556966,1.129247509,-0.2667549,19.9829,10.2295,42.429,1.04985
10,14.0131056,0.32841929,11.80376925,1.13756373,0.14740386,1.101305639,-0.26677431,19.9829,10.2295,42.167,1.04432
10.05,14.0699025,0.33581422,11.85806982,1.13696946,0.14951232,1.073672214,-0.26678477,19.9829,10.2295,41.936,1.03939
10.1,14.1267538,0.34334704,11.90928475,1.13650571,0.15125354,1.046358801,-0.26679041,19.9829,10.2295,42.012,1.04169
10.15,14.1835383,0.35101169,11.95943422,1.13583589,0.15280435,1.019373834,-0.26679345,19.9829,10.2295,42.24,1.04662
10.2,14.2403386,0.3586642,12.00869682,1.13526824,0.15476722,0.992722549,-0.26679508,19.9829,10.2295,42.377,1.05036
10.25,14.2971012,0.36645463,12.05491165,1.13508524,0.15610973,0.966407,-0.26679597,19.9829,10.2295,42.365,1.05015
10.3,14.3537716,0.37436098,12.10228702,1.13539395,0.15748885,0.940426134,-0.26209376,19.9829,10.2295,42.313,1.04876
10.35,14.4105363,0.38223326,12.14747319,1.13466061,0.15883596,0.914775954,-0.24935432,19.9829,10.2295,42.367,1.04781
10.4,14.4673353,0.39021539,12.19248332,1.13387014,0.16006083,0.88944976,-0.23830434,19.9829,10.2295,42.457,1.04747
10.45,14.5239857,0.39829148,12.23438247,1.13317426,0.16164714,0.864438454,-0.2307658,19.9829,10.2295,42.513,1.04692
10.5,14.5805898,0.40636149,12.27544199,1.1325085,0.16314932,0.83973092,-0.22709916,19.9829,10.2295,42.49,1.04631
10.55,14.6372111,0.41458531,12.31850289,1.13168125,0.16447809,0.815314441,-0.22515939,19.9829,10.2295,42.548,1.04823
