time,x,y,psi,u,v,r,p,delta,n,thrust,torque
0.9,3.9904228,0.00013798,0,1.17536074,0.00103572,-0.015745739,0.02390428,1.36719,10.2295,43.65,1.05293
0.95,4.0491612,0.00020991,0,1.17557606,0.00114814,-0.019671347,0.01015894,1.87988,10.2295,43.528,1.05042
1,4.1079562,0.00023185,0,1.17570273,0.00112798,-0.024313074,0.00445342,2.46582,10.2295,43.471,1.04983
1.05,4.1667521,0.00032583,0,1.17583027,0.0012982,-0.029738283,0.0008759,3.08838,10.2295,43.552,1.05125
1.1,4.2255144,0.00036982,0,1.17592813,0.00127746,-0.036008263,-0.00095389,3.88184,10.2295,43.67,1.05383
1.15,4.2843352,0.00040768,0,1.17634122,0.00138277,-0.043176077,-0.00195584,4.62646,10.2295,43.648,1.0528
1.2,4.3431481,0.00049554,0,1.17683593,0.0016415,-0.051284681,-0.00458802,5.45654,10.2295,43.606,1.05093
1.25,4.4019746,0.00060545,0,1.17639486,0.00162825,-0.060365455,-0.01693408,6.23779,10.2295,43.644,1.05117
1.3,4.46087,0.00067137,0,1.17697885,0.00164912,-0.070437231,-0.03230422,6.98242,10.2295,43.699,1.05251
1.35,4.519616,0.00076524,0,1.17696224,0.00216748,-0.081505897,-0.03838285,7.8125,10.2295,43.704,1.053
1.4,4.5785563,0.00085923,0,1.17655363,0.0025751,-0.093564588,-0.04253484,8.59375,10.2295,43.744,1.05417
1.45,4.6373697,0.00099708,0,1.17675582,0.00293948,-0.106594437,-0.04457847,9.38721,10.2295,43.876,1.05579
1.5,4.696193,0.00117292,0,1.17659012,0.00326482,-0.12056582,-0.04782745,10.1807,10.2295,43.989,1.05693
1.55,4.7550438,0.00134863,0,1.1762983,0.00366775,-0.135439985,-0.06049785,10.9619,10.2295,43.972,1.05571
1.6,4.8138449,0.00153048,-0.01150825,1.17612488,0.00377956,-0.151170926,-0.07604412,11.7798,10.2295,44.005,1.05659
1.65,4.8726179,0.00170631,-0.02603025,1.1758289,0.0038631,-0.167707361,-0.08221783,12.5732,10.2295,44.08,1.05822
1.7,4.9314177,0.00188816,-0.03427275,1.17584258,0.00432422,-0.184994666,-0.08642095,13.3301,10.2295,44.14,1.05945
1.75,4.9901957,0.00211387,-0.0388527,1.17607642,0.00471387,-0.202976651,-0.0884922,14.1602,10.2295,44.137,1.05873
1.8,5.0490156,0.00237756,-0.04773631,1.17589857,0.00497432,-0.221597054,-0.08966338,14.9292,10.2295,44.18,1.05887
1.85,5.1078178,0.00261932,-0.06226745,1.1761137,0.00573193,-0.240800717,-0.09927293,15.7349,10.2295,44.202,1.05872
1.9,5.1665872,0.00296096,-0.0750549,1.17584101,0.00605041,-0.260534396,-0.11347157,16.5283,10.2295,44.342,1.06114
1.95,5.2254485,0.00327465,-0.08289627,1.17565795,0.00620086,-0.280747233,-0.12392697,17.1753,10.2295,44.499,1.0636
2,5.284207,0.00356027,-0.09824618,1.17555205,0.00663382,-0.301390918,-0.12902659,17.8589,10.2295,44.571,1.06443
2.05,5.3429653,0.00391795,-0.11521299,1.17542362,0.00680444,-0.322419631,-0.1317437,18.3594,10.2295,44.505,1.06245
2.1,5.401747,0.0042695,-0.13113257,1.17491243,0.00721593,-0.343789819,-0.13323974,18.8232,10.2295,44.478,1.06157
2.15,5.4604955,0.00462706,-0.14961052,1.17463322,0.00753954,-0.365459914,-0.13402896,19.2383,10.2295,44.485,1.06137
2.2,5.519172,0.00502873,-0.16426907,1.17444315,0.00792641,-0.387390063,-0.13445978,19.519,10.2295,44.514,1.06116
2.25,5.5779171,0.00542414,-0.18261791,1.17457611,0.00830297,-0.409541927,-0.13469052,19.7632,10.2295,44.533,1.06059
2.3,5.6366041,0.00586968,-0.20546699,1.17459483,0.00842383,-0.431878595,-0.13481525,19.8975,10.2295,44.568,1.06036
2.35,5.6953961,0.00630909,-0.22593086,1.17368026,0.00867778,-0.454364635,-0.13488243,19.9585,10.2295,44.476,1.05888
2.4,5.7540897,0.00674861,-0.25133885,1.17348623,0.00885771,-0.47696627,-0.13491864,19.9707,10.2295,44.38,1.05838
2.45,5.8127114,0.00719415,-0.27282592,1.17370484,0.00892984,-0.499651656,-0.13493817,19.9829,10.2295,44.248,1.05691
2.5,5.8713782,0.00765549,-0.30144295,1.17354531,0.00910963,-0.522391232,-0.13494869,19.9829,10.2295,44.204,1.05607
2.55,5.9300812,0.00811695,-0.32821615,1.17333357,0.00918582,-0.54515808,-0.13495437,19.9829,10.2295,44.233,1.05606
2.6,5.9887351,0.00855635,-0.3535959,1.17336661,0.0094705,-0.567928262,-0.13495742,19.9829,10.2295,44.314,1.05666
2.65,6.0473913,0.00904588,-0.38583645,1.17342223,0.00951345,-0.590681086,-0.13495907,19.9829,10.2295,44.353,1.05659
2.7,6.1060597,0.00952927,-0.41623646,1.1731682,0.00953976,-0.613399271,-0.13495996,19.9829,10.2295,44.317,1.05483
2.75,6.16476,0.01001266,-0.44757195,1.17355783,0.00944683,-0.636068986,-0.13496044,19.9829,10.2295,44.261,1.05435
2.8,6.2234049,0.01049606,-0.47977458,1.17368573,0.00957725,-0.658679772,-0.13286808,19.9829,10.2295,44.4,1.05715
2.85,6.2821075,0.01095752,-0.51428398,1.17371936,0.00941975,-0.681224353,-0.12803532,19.9829,10.2295,44.623,1.0608
2.9,6.3407909,0.01144091,-0.55126159,1.17360941,0.00911375,-0.703698345,-0.11711962,19.9829,10.2295,44.72,1.06236
2.95,6.3994886,0.01189624,-0.58697123,1.17350054,0.00893279,-0.726099912,-0.10625228,19.9829,10.2295,44.601,1.06062
3,6.4581536,0.01232963,-0.62293575,1.17397534,0.00894317,-0.748429384,-0.0991904,19.9829,10.2295,44.411,1.05711
3.05,6.5168101,0.0127471,-0.66125116,1.17385175,0.0089256,-0.770688858,-0.09552161,19.9829,10.2295,44.315,1.05477
3.1,6.5755766,0.01320856,-0.70022252,1.17435203,0.00890132,-0.79288183,-0.09341896,19.9829,10.2295,44.295,1.05328
3.15,6.6342551,0.01364797,-0.73966903,1.17462133,0.00860855,-0.815012834,-0.08803141,19.9829,10.2295,44.341,1.05348
3.2,6.6930131,0.01406544,-0.78154041,1.17509834,0.00881458,-0.83708712,-0.07972669,19.9829,10.2295,44.412,1.0549
3.25,6.7517512,0.01449883,-0.82401052,1.17508727,0.00839608,-0.859110348,-0.06694855,19.9829,10.2295,44.469,1.05711
3.3,6.8105623,0.01498223,-0.86724725,1.17509539,0.00795992,-0.881088299,-0.05720783,19.9829,10.2295,44.478,1.0575
3.35,6.8692776,0.01528389,-0.91296485,1.17469785,0.00776006,-0.903026571,-0.05274042,19.9829,10.2295,44.507,1.05779
3.4,6.9280524,0.0157233,-0.9595632,1.17460335,0.00773495,-0.92493027,-0.05006865,19.9829,10.2295,44.495,1.05618
3.45,6.9867421,0.01609077,-1.00701114,1.17411726,0.00706202,-0.946803664,-0.04869346,19.9829,10.2295,44.358,1.05387
3.5,7.0454962,0.01646437,-1.05483976,1.17374889,0.00700571,-0.968649814,-0.04794375,19.9829,10.2295,44.289,1.05241
3.55,7.1041431,0.01678785,-1.10290831,1.17327608,0.00681662,-0.99047018,-0.0475406,19.9829,10.2295,44.319,1.05289
3.6,7.1628034,0.01713339,-1.15319283,1.17340832,0.00659816,-1.012264227,-0.04283491,19.9829,10.2295,44.287,1.05151
3.65,7.2214041,0.01744095,-1.20628598,1.17297693,0.00629007,-1.034029044,-0.03003411,19.9829,10.2295,44.173,1.04934
3.7,7.2801232,0.01777056,-1.25804078,1.17308257,0.00580093,-1.055759022,-0.01855913,19.9829,10.2295,43.991,1.04668
3.75,7.3387178,0.01805018,-1.31011059,1.17324703,0.00542727,-1.077445605,-0.01090109,19.9829,10.2295,43.913,1.04624
3.8,7.397389,0.01830774,-1.3642349,1.17310678,0.00530286,-1.099077168,-0.00731594,19.9829,10.2295,43.948,1.04632
3.85,7.4560798,0.01854336,-1.41909126,1.17261589,0.00502805,-1.120639029,-0.00537792,19.9829,10.2295,44.128,1.04822
3.9,7.5146717,0.01880705,-1.47698948,1.17218013,0.00444171,-1.142113631,-0.00433705,19.9829,10.2295,44.216,1.04811
3.95,7.5732715,0.01899881,-1.53303689,1.17162569,0.00434824,-1.163480894,-0.003779,19.9829,10.2295,44.196,1.04644
4,7.6318489,0.01919045,-1.59163752,1.1709448,0.00436281,-1.184718737,-0.00347735,19.9829,10.2295,44.017,1.04373
4.05,7.6903833,0.01945414,-1.65322235,1.17070713,0.0038638,-1.205803753,-0.00331499,19.9829,10.2295,43.851,1.0422
4.1,7.7488797,0.01962384,-1.71556358,1.17015016,0.00385731,-1.226712014,-0.00322741,19.9829,10.2295,43.628,1.03867
4.15,7.8073849,0.01979967,-1.7763186,1.17045573,0.00353505,-1.247419951,-0.00318021,19.9829,10.2295,43.42,1.03393
4.2,7.8658638,0.01996938,-1.84169226,1.17014433,0.00321398,-1.267905278,-0.00315476,19.9829,10.2295,43.307,1.02994
4.25,7.9244206,0.02012316,-1.90546685,1.17067608,0.0027402,-1.288147892,-0.00314104,19.9829,10.2295,43.442,1.03024
4.3,7.9828921,0.02024899,-1.97190165,1.17087707,0.00248268,-1.308130699,-0.00741853,19.9829,10.2295,43.74,1.03438
4.35,8.0415139,0.02035277,-2.03647582,1.17085985,0.00221605,-1.327840314,-0.01282155,19.9829,10.2295,44.122,1.04153
4.4,8.1000405,0.02044063,-2.10328162,1.17066877,0.00192257,-1.347267585,-0.02467338,19.9829,10.2295,44.455,1.04797
4.45,8.1585785,0.02057247,-2.17256665,1.17021773,0.00144469,-1.366407917,-0.03588103,19.9829,10.2295,44.791,1.05501
4.5,8.2170747,0.02060432,-2.24295957,1.16984728,0.00096786,-1.385261366,-0.04058373,19.9829,10.2295,44.966,1.05961
4.55,8.2755647,0.02064229,-2.31648127,1.16933702,0.00093723,-1.403832518,-0.04368882,19.9829,10.2295,45.108,1.06228
4.6,8.3340277,0.02065822,-2.38837545,1.16932631,0.00007787,-1.42213015,-0.04522112,19.9829,10.2295,45.076,1.0619
4.65,8.3924591,0.02070208,-2.46065807,1.16931739,-0.00025597,-1.44016673,-0.0460787,19.9829,10.2295,44.942,1.0594
4.7,8.4509249,0.02060208,-2.53508263,1.1692781,-0.00098072,-1.457957781,-0.04653532,19.9829,10.2295,44.799,1.0584
4.75,8.5093909,0.02060208,-2.60750141,1.16993495,-0.00167226,-1.475521176,-0.04678168,19.9829,10.2295,44.694,1.05842
4.8,8.5678895,0.02047402,-2.68005919,1.16984798,-0.00228858,-1.492876419,-0.04691468,19.9829,10.2295,44.454,1.05445
4.85,8.6264103,0.02035208,-2.75693063,1.16991522,-0.00291399,-1.510043962,-0.04698624,19.9829,10.2295,44.181,1.04723
4.9,8.6849071,0.02018616,-2.83222385,1.16982201,-0.0033029,-1.527044615,-0.04702486,19.9829,10.2295,43.99,1.04126
4.95,8.7434162,0.02000432,-2.90825583,1.17013205,-0.00354262,-1.543899063,-0.04704566,19.9829,10.2295,43.966,1.03902
5,8.8019158,0.01984452,-2.98662391,1.16946825,-0.00454826,-1.560627525,-0.04705688,19.9829,10.2295,43.973,1.03888
5.05,8.8604185,0.01960277,-3.06538406,1.16947285,-0.00560417,-1.577249547,-0.04706293,19.9829,10.2295,43.902,1.03761
5.1,8.9188489,0.01927316,-3.14475312,1.1692301,-0.00580413,-1.593783903,-0.04706619,19.9829,10.2295,43.801,1.03662
5.15,8.9773058,0.01894366,-3.22434194,1.16899656,-0.00648955,-1.610248597,-0.04706795,19.9829,10.2295,43.691,1.03467
5.2,9.0357631,0.01865792,-3.30627194,1.16861282,-0.00768756,-1.626660906,-0.04706889,19.9829,10.2295,43.636,1.03453
5.25,9.0941757,0.01823443,-3.38665791,1.16836338,-0.00846478,-1.643037444,-0.0470694,19.9829,10.2295,43.792,1.03789
5.3,9.1525724,0.01776095,-3.46954156,1.16847582,-0.0092804,-1.659394195,-0.04706968,19.9829,10.2295,44.123,1.04419
5.35,9.2109835,0.01728735,-3.55480452,1.16807342,-0.01015804,-1.675746493,-0.04706983,19.9829,10.2295,44.451,1.0515
5.4,9.2694263,0.01677589,-3.64099758,1.16771315,-0.0106553,-1.692108935,-0.04706991,19.9829,10.2295,44.595,1.05528
5.45,9.3277498,0.0161925,-3.72803648,1.16796049,-0.01138957,-1.708495213,-0.04706995,19.9829,10.2295,44.649,1.05712
5.5,9.3861673,0.01563717,-3.81302873,1.16745208,-0.01200128,-1.724917865,-0.04706997,19.9829,10.2295,44.687,1.05835
5.55,9.4445863,0.01500979,-3.89762507,1.16732174,-0.0132339,-1.741387986,-0.04706999,19.9829,10.2295,44.847,1.06174
5.6,9.5028999,0.01434455,-3.98416767,1.1668787,-0.01418169,-1.757914896,-0.04706999,19.9829,10.2295,45.073,1.06713
5.65,9.5612557,0.01353544,-4.07115002,1.16676101,-0.01517063,-1.774505815,-0.04707,19.9829,10.2295,45.176,1.06894
5.7,9.619541,0.01280428,-4.16100236,1.16599638,-0.01617976,-1.791165567,-0.04707,19.9829,10.2295,45.184,1.06925
5.75,9.6778633,0.01195719,-4.25168134,1.16532918,-0.01710317,-1.807896341,-0.04707,19.9829,10.2295,45.071,1.06644
5.8,9.7360584,0.01104419,-4.34064626,1.16561484,-0.01770115,-1.824697546,-0.04487773,19.9829,10.2295,44.78,1.06143
5.85,9.7942855,0.01010924,-4.43149044,1.16600084,-0.01846032,-1.841565748,-0.03531605,19.9829,10.2295,44.397,1.05591
5.9,9.8526396,0.00920838,-4.52503293,1.16623821,-0.01984423,-1.858494742,-0.02292206,19.9829,10.2295,44.132,1.05322
5.95,9.9109464,0.00818546,-4.6176078,1.16630548,-0.02088577,-1.875475714,-0.01293691,19.9829,10.2295,44.005,1.05242
6,9.9692744,0.00709073,-4.712156,1.16623154,-0.02215758,-1.892497526,-0.00846398,19.9829,10.2295,44.052,1.0541
6.05,10.0275482,0.00595802,-4.80685242,1.16549568,-0.02308877,-1.909547091,-0.00598893,19.9829,10.2295,44.131,1.05552
6.1,10.0858641,0.00475939,-4.90461799,1.16495813,-0.0238866,-1.926609834,-0.00466243,19.9829,10.2295,44.226,1.05639
6.15,10.1440428,0.00352278,-5.00068577,1.16431189,-0.02497363,-1.94367021,-0.00395579,19.9829,10.2295,44.172,1.05394
6.2,10.2022549,0.00226435,-5.0971506,1.16382573,-0.02629937,-1.960712269,-0.00357201,19.9829,10.2295,44.032,1.05076
6.25,10.2604168,0.00090581,-5.19574661,1.16397729,-0.02735686,-1.977720231,-0.00336618,19.9829,10.2295,43.861,1.04853
6.3,10.3186046,-0.00051853,-5.29452981,1.16420989,-0.02811438,-1.99467906,0.00825321,19.9829,10.2295,43.769,1.04821
6.35,10.3768128,-0.00197485,-5.3964456,1.16491906,-0.02926027,-2.01157499,0.022835,19.9829,10.2295,43.748,1.04934
6.4,10.4350715,-0.00340309,-5.49667972,1.16466899,-0.03055141,-2.028395998,0.03110975,19.9829,10.2295,43.753,1.05076
6.45,10.493359,-0.00500327,-5.59896939,1.16474426,-0.0320865,-2.045132184,0.03570708,19.9829,10.2295,43.74,1.05212
6.5,10.5515843,-0.00662545,-5.70435952,1.16452709,-0.03283484,-2.061776045,0.03801846,19.9829,10.2295,43.851,1.05521
6.55,10.6098054,-0.00835747,-5.80858679,1.16384002,-0.03376511,-2.078322613,0.03932283,19.9829,10.2295,43.994,1.05781
6.6,10.668011,-0.01004935,-5.91031122,1.16310198,-0.03509635,-2.094769469,0.04000943,19.9829,10.2295,44.067,1.05886
6.65,10.7261078,-0.01183522,-6.01590015,1.16273502,-0.03701515,-2.111116602,0.04038369,19.9829,10.2295,44.11,1.05857
6.7,10.7842394,-0.01369302,-6.12214785,1.16304931,-0.0379626,-2.12736614,0.0405847,19.9829,10.2295,44.242,1.0599
6.75,10.8423592,-0.01570082,-6.23150958,1.1629111,-0.03876579,-2.143521961,0.04069316,19.9829,10.2295,44.376,1.06255
6.8,10.9005706,-0.01764653,-6.33953072,1.1630731,-0.04007857,-2.159589209,0.04075163,19.9829,10.2295,44.385,1.06374
6.85,10.958713,-0.01964603,-6.45000343,1.16319889,-0.04128102,-2.175573746,0.04078314,19.9829,10.2295,44.235,1.06229
6.9,11.0168523,-0.02178946,-6.55858625,1.16323942,-0.04266707,-2.191481578,0.04080013,19.9829,10.2295,44.069,1.0595
6.95,11.0750588,-0.02393294,-6.66936971,1.16252988,-0.04341351,-2.207318286,0.04080929,19.9829,10.2295,43.883,1.05617
7,11.1331783,-0.02616428,-6.77811858,1.16174268,-0.04480661,-2.223088518,0.04081423,19.9829,10.2295,43.745,1.05333
7.05,11.1912483,-0.02838955,-6.88899151,1.16165761,-0.04633443,-2.238795547,0.04081689,19.9829,10.2295,43.58,1.0516
7.1,11.2492909,-0.03078081,-6.99778867,1.16117928,-0.0473873,-2.254440944,0.04081832,19.9829,10.2295,43.539,1.05191
7.15,11.3073424,-0.03321593,-7.11328592,1.16106277,-0.04850449,-2.270024369,0.0408191,19.9829,10.2295,43.551,1.05317
7.2,11.3653896,-0.03566096,-7.23021123,1.16060362,-0.04983082,-2.285543493,0.04081951,19.9829,10.2295,43.553,1.05408
7.25,11.4234134,-0.03814993,-7.34422806,1.16037266,-0.05107978,-2.300994044,0.04081974,19.9829,10.2295,43.549,1.0549
7.3,11.4813935,-0.04078282,-7.45751272,1.16023134,-0.05235871,-2.316369963,0.04081986,19.9829,10.2295,43.591,1.05592
7.35,11.5394302,-0.0434317,-7.57448391,1.15902002,-0.05333435,-2.331663657,0.04081992,19.9829,10.2295,43.647,1.0569
7.4,11.5974418,-0.04611837,-7.6924907,1.15888884,-0.05491706,-2.346866309,0.04081996,19.9829,10.2295,43.814,1.05899
7.45,11.6552511,-0.04889908,-7.81140073,1.15896994,-0.05655687,-2.361968231,0.03872736,19.9829,10.2295,44.156,1.06581
7.5,11.7132267,-0.05179567,-7.9307328,1.15868649,-0.05773027,-2.376959219,0.02667119,19.9829,10.2295,44.572,1.07322
7.55,11.7711554,-0.05475811,-8.05030481,1.15854479,-0.05921008,-2.391828883,0.01145778,19.9829,10.2295,44.942,1.08085
7.6,11.8290722,-0.05773654,-8.17000567,1.15847742,-0.06079876,-2.406566925,0.00546347,19.9829,10.2295,45.072,1.08351
7.65,11.8869862,-0.06080288,-8.28977543,1.15773209,-0.06171236,-2.42116335,0.00135697,19.9829,10.2295,45.044,1.08374
7.7,11.9448791,-0.06395709,-8.40958265,1.15709726,-0.06281758,-2.435608584,-0.00066214,19.9829,10.2295,44.879,1.08082
7.75,12.0026915,-0.06712721,-8.53422723,1.15700348,-0.06426804,-2.449893492,-0.00180524,19.9829,10.2295,44.657,1.07687
7.8,12.0605343,-0.07034126,-8.65971621,1.15674525,-0.06604279,-2.464009304,-0.00241206,19.9829,10.2295,44.518,1.07452
7.85,12.1183753,-0.07369925,-8.78372711,1.15604328,-0.06761851,-2.477947436,-0.00274073,19.9829,10.2295,44.587,1.07614
7.9,12.1761671,-0.07714515,-8.90822252,1.15580058,-0.0693348,-2.491699227,-0.00291792,19.9829,10.2295,44.663,1.07762
7.95,12.2339199,-0.08067896,-9.03475337,1.15535516,-0.07066328,-2.505255605,-0.00301334,19.9829,10.2295,44.794,1.08075
8,12.2916965,-0.08425063,-9.15920018,1.15467491,-0.07235906,-2.518606707,-0.00306482,19.9829,10.2295,44.983,1.08542
8.05,12.3494449,-0.08788823,-9.28388858,1.15374964,-0.0743418,-2.531741476,-0.00309256,19.9829,10.2295,45.233,1.09067
8.1,12.4071055,-0.09165767,-9.41067147,1.15321425,-0.07565555,-2.544647261,-0.00310751,19.9829,10.2295,45.48,1.09562
8.15,12.4647079,-0.09549905,-9.53980004,1.1522874,-0.07783909,-2.55730946,-0.00311557,19.9829,10.2295,45.604,1.09845
8.2,12.5223315,-0.0994064,-9.66991629,1.15155016,-0.07951463,-2.56971122,0.00410337,19.9829,10.2295,45.503,1.09649
8.25,12.5798578,-0.10347355,-9.79835787,1.15103785,-0.08110546,-2.581833237,0.01301188,19.9829,10.2295,45.379,1.09423
8.3,12.6374,-0.10755061,-9.92903231,1.15050897,-0.08262998,-2.59365366,0.02085382,19.9829,10.2295,45.276,1.09417
8.35,12.6948899,-0.11171559,-10.06011536,1.15012376,-0.08462005,-2.605148128,0.03107978,19.9829,10.2295,45.249,1.09535
8.4,12.752383,-0.11601235,-10.19156874,1.14992752,-0.08638819,-2.616289936,0.03500214,19.9829,10.2295,45.307,1.09725
8.45,12.8099124,-0.12038111,-10.32320038,1.14974048,-0.08860712,-2.627050319,0.03778652,19.9829,10.2295,45.452,1.10094
8.5,12.8673716,-0.12481579,-10.45492459,1.14911924,-0.09022034,-2.637398864,0.03914148,19.9463,10.2295,45.65,1.10507
8.55,12.9248503,-0.12945425,-10.58670111,1.14862699,-0.09143978,-2.647303999,0.03992228,19.812,10.2295,45.835,1.10743
8.6,12.9822191,-0.13405863,-10.71850474,1.1482824,-0.09328842,-2.656733549,0.04033407,19.6167,10.2295,45.984,1.10875
8.65,13.0396105,-0.13872287,-10.85284394,1.14752764,-0.09524404,-2.665655318,0.04055826,19.3359,10.2295,46.137,1.1106
8.7,13.0969962,-0.14357502,-10.98752286,1.14714893,-0.09737766,-2.674037665,0.0406789,18.9453,10.2295,46.264,1.11348
8.75,13.154302,-0.1484931,-11.12501538,1.14639033,-0.09935244,-2.681850042,0.04074392,18.5059,10.2295,46.345,1.11717
8.8,13.2116603,-0.1535271,-11.26142144,1.14640274,-0.10077917,-2.68906346,0.040779,17.9565,10.2295,46.305,1.11903
8.85,13.268898,-0.15863688,-11.39769173,1.14628646,-0.10254739,-2.695650868,0.04079789,17.3584,10.2295,46.206,1.11796
8.9,13.3262248,-0.16376258,-11.5358474,1.14564435,-0.10462093,-2.701587418,0.04080808,16.6626,10.2295,46.091,1.11613
8.95,13.3835234,-0.16905421,-11.67234834,1.1453413,-0.10702217,-2.706850625,0.04081358,15.8813,10.2295,46.107,1.11598
9,13.4407447,-0.17448975,-11.80631895,1.14493269,-0.10888725,-2.711420403,0.04081654,15.1367,10.2295,46.14,1.11706
9.05,13.4980046,-0.17997907,-11.94406864,1.1443214,-0.11042626,-2.715278995,0.04081813,14.3188,10.2295,46.207,1.11811
9.1,13.5551853,-0.1855503,-12.082492,1.14347635,-0.11257239,-2.718410801,0.04510398,13.5254,10.2295,46.35,1.12119
9.15,13.6123552,-0.19123133,-12.21921894,1.14263546,-0.11514926,-2.72080212,0.05521436,12.7441,10.2295,46.513,1.12493
9.2,13.6694375,-0.19707834,-12.35593415,1.14167688,-0.11724216,-2.722440827,0.06830041,11.9385,10.2295,46.69,1.12954
9.25,13.7265431,-0.20299121,-12.49453819,1.1406609,-0.11899355,-2.723315993,0.07603775,11.1694,10.2295,46.9,1.13437
9.3,13.7835257,-0.20902992,-12.63103688,1.14010323,-0.12098008,-2.723417477,0.08003741,10.3638,10.2295,47.091,1.13847
9.35,13.8404968,-0.21510041,-12.76980752,1.13985863,-0.12319657,-2.722735509,0.08222968,9.5581,10.2295,47.202,1.14023
9.4,13.8974462,-0.22131488,-12.90879749,1.13947503,-0.12550779,-2.721260279,0.0834,8.80127,10.2295,47.234,1.14059
9.45,13.954451,-0.22766722,-13.04604234,1.13916227,-0.12792338,-2.718981563,0.08612224,7.97119,10.2295,47.285,1.14135
9.5,14.0113751,-0.2341294,-13.18266693,1.1389084,-0.12987901,-2.715888403,0.09851809,7.18994,10.2295,47.394,1.14525
9.55,14.0683259,-0.24067344,-13.32112026,1.13877828,-0.13165351,-2.711968859,0.11391431,6.39648,10.2295,47.382,1.14511
9.6,14.1252924,-0.24733724,-13.45806402,1.13825225,-0.13386188,-2.707209859,0.12000724,5.60303,10.2295,47.282,1.14337
9.65,14.1821961,-0.25407905,-13.59462105,1.13726971,-0.13589742,-2.701597158,0.12416688,4.84619,10.2295,47.132,1.14106
9.7,14.239033,-0.26090876,-13.73063469,1.13670466,-0.13744458,-2.695115416,0.12830726,3.9917,10.2295,47.008,1.13958
9.75,14.2958301,-0.26789826,-13.8666177,1.13604072,-0.13944291,-2.687748398,0.14152198,3.22266,10.2295,46.835,1.13599
9.8,14.3526122,-0.27489767,-14.00227536,1.13563545,-0.14132149,-2.679479297,0.15735054,2.45361,10.2295,46.768,1.13436
9.85,14.4093567,-0.28197894,-14.13785842,1.13509181,-0.14319453,-2.670291176,0.16367801,1.61133,10.2295,46.888,1.13591
9.9,14.4661365,-0.28924807,-14.27140605,1.13469803,-0.14547845,-2.660167492,0.16796411,0.866699,10.2295,47.107,1.14002
9.95,14.5228675,-0.29655512,-14.4069295,1.13401946,-0.14765683,-2.649092703,0.1745787,0.0244141,10.2295,47.282,1.14266
10,14.5795526,-0.30400615,-14.54251985,1.13339844,-0.14997508,-2.637052919,0.18846053,-0.708008,10.2295,47.41,1.14586
10.05,14.6362068,-0.31160489,-14.67583297,1.13218552,-0.15235406,-2.624036563,0.20247952,-1.51367,10.2295,47.381,1.14587
10.1,14.692769,-0.31924754,-14.80856925,1.13150582,-0.15458708,-2.610035023,0.20844371,-2.35596,10.2295,47.369,1.14631
10.15,14.749308,-0.32706597,-14.94086413,1.1304165,-0.15725316,-2.59504325,0.21230659,-3.11279,10.2295,47.442,1.14829
10.2,14.8058257,-0.33499431,-15.07294735,1.12963111,-0.15947571,-2.579060284,0.22366348,-3.93066,10.2295,47.62,1.15256
10.25,14.8622421,-0.34303853,-15.20491722,1.12918022,-0.16180121,-2.562089678,0.23872891,-4.71191,10.2295,47.786,1.15571
