time,x,y,psi,u,v,r,p,delta,n,thrust,torque
0.95,4.0538598,0.00292235,0,1.17670834,0.00090546,0.027495714,0.03107587,-1.85547,10.2295,43.281,1.05311
1,4.1127439,0.00292235,0,1.17652546,0.00075228,0.033502256,0.03568882,-2.44141,10.2295,43.296,1.05279
1.05,4.1715714,0.00301634,0,1.17692055,0.00053884,0.040413307,0.03800861,-3.07617,10.2295,43.357,1.053
1.1,4.2303925,0.00301027,0,1.17761091,0.00037943,0.048279501,0.03931752,-3.85742,10.2295,43.425,1.05333
1.15,4.2892983,0.00303227,0,1.17747755,0.00028415,0.057140046,0.04000657,-4.60205,10.2295,43.495,1.0548
1.2,4.3482184,0.0030042,0,1.17805713,-0.00004475,0.067021429,0.04038215,-5.40771,10.2295,43.519,1.05501
1.25,4.4070747,0.00304819,0,1.17847175,-0.00023994,0.0779367,0.04267654,-6.21338,10.2295,43.525,1.05479
1.3,4.4660379,0.00302012,0,1.17844887,-0.00018464,0.089885401,0.05484183,-6.97021,10.2295,43.54,1.05411
1.35,4.524984,0.00299212,0,1.17835393,0.00000779,0.102854131,0.07011427,-7.76367,10.2295,43.662,1.05574
1.4,4.5839226,0.00299212,0,1.17837423,-0.00059984,0.116817685,0.07614035,-8.58154,10.2295,43.793,1.05778
1.45,4.6428231,0.00299212,0,1.17844378,-0.00081248,0.131740688,0.08026399,-9.35058,10.2295,43.867,1.05942
1.5,4.7017282,0.00289212,0.00428492,1.17791424,-0.00081073,0.147579567,0.08229234,-10.1807,10.2295,43.871,1.05977
1.55,4.7606296,0.00287012,0.01691529,1.17809286,-0.00108072,0.164284706,0.08344041,-10.9375,10.2295,43.938,1.06068
1.6,4.8194821,0.00279819,0.03066098,1.17782526,-0.00151598,0.18180262,0.08404992,-11.731,10.2295,44.068,1.06198
1.65,4.8784131,0.00273227,0.03636667,1.17793501,-0.00201947,0.200077988,0.08438004,-12.561,10.2295,44.27,1.06474
1.7,4.9372919,0.00259435,0.04422921,1.17778314,-0.00226764,0.219055413,0.084558,-13.3179,10.2295,44.459,1.06711
1.75,4.9961933,0.0024845,0.05868941,1.17811149,-0.00277568,0.238680809,0.08465384,-14.1235,10.2295,44.81,1.07277
1.8,5.0550655,0.00233066,0.07343709,1.17826616,-0.00279868,0.258902354,0.08470555,-14.9292,10.2295,45.154,1.0805
1.85,5.1140255,0.00215488,0.07968236,1.17797369,-0.00299874,0.279671022,0.08473341,-15.7104,10.2295,45.485,1.08667
1.9,5.1729275,0.00202911,0.0925375,1.17797092,-0.00334231,0.300940696,0.08474843,-16.5283,10.2295,45.554,1.08749
1.95,5.2317901,0.00183134,0.10838597,1.1779009,-0.00357454,0.322667947,0.08475653,-17.1509,10.2295,45.543,1.08638
2,5.290702,0.00165557,0.12632775,1.1777595,-0.00368972,0.344811576,0.08946358,-17.8101,10.2295,45.457,1.0842
2.05,5.3495515,0.00145179,0.1451465,1.17724303,-0.0041629,0.367332013,0.09540015,-18.3594,10.2295,45.381,1.08175
2.1,5.4084665,0.00126994,0.16022884,1.17741924,-0.00425677,0.390190678,0.10466933,-18.7988,10.2295,45.348,1.08039
2.15,5.4672685,0.00104417,0.1787506,1.17734841,-0.00456969,0.413349423,0.1150163,-19.2139,10.2295,45.319,1.07933
2.2,5.5261514,0.00080247,0.19932399,1.17706969,-0.00503377,0.436770104,0.12164205,-19.519,10.2295,45.32,1.07873
2.25,5.5850094,0.00053878,0.22173993,1.17663787,-0.00509734,0.460414362,0.12494671,-19.7632,10.2295,45.458,1.08042
2.3,5.6438546,0.00024708,0.24695053,1.17656729,-0.00542595,0.48424362,0.12665852,-19.9097,10.2295,45.653,1.08404
2.35,5.7026553,-0.00000068,0.26849206,1.17618032,-0.00557635,0.50821931,0.12761279,-19.9829,10.2295,45.75,1.0864
2.4,5.7614711,-0.00028631,0.29696082,1.17598641,-0.00578039,0.532303299,0.12811609,-19.9951,10.2295,45.667,1.08487
2.45,5.8202423,-0.0006,0.32150225,1.17582727,-0.00583885,0.556458467,0.1283909,-20.0073,10.2295,45.429,1.08016
2.5,5.8789983,-0.00088563,0.34902183,1.17566135,-0.0057983,0.580649391,0.12853829,-20.0073,10.2295,45.158,1.07663
2.55,5.9378019,-0.00114325,0.38343407,1.17552845,-0.00597766,0.60484306,0.12861792,-20.0073,10.2295,44.97,1.07442
2.6,5.9965798,-0.00147887,0.41466295,1.17545427,-0.00591389,0.629009574,0.12866082,-20.0073,10.2295,44.955,1.07548
2.65,6.0553306,-0.00178649,0.44678637,1.17551396,-0.00625379,0.653122753,0.12868395,-20.0073,10.2295,45.119,1.07829
2.7,6.1141108,-0.00205018,0.4793181,1.17570348,-0.00647925,0.677160621,0.12869642,-20.0073,10.2295,45.313,1.08144
2.75,6.1729074,-0.0024298,0.51404516,1.17571399,-0.00629407,0.701105726,0.12870314,-20.0073,10.2295,45.431,1.08213
2.8,6.2316908,-0.00275935,0.55113049,1.17564398,-0.00622805,0.724945268,0.12870676,-20.0073,10.2295,45.481,1.08256
2.85,6.2904761,-0.00299498,0.58930703,1.1758246,-0.00650837,0.748671035,0.12870872,-20.0073,10.2295,45.458,1.08213
2.9,6.3492872,-0.00337459,0.62833997,1.17560151,-0.00658395,0.77227914,0.12870977,-20.0073,10.2295,45.494,1.08299
2.95,6.4080625,-0.00368221,0.66776996,1.17543166,-0.00650084,0.795769582,0.12871034,-20.0073,10.2295,45.629,1.08535
3,6.4668351,-0.00403983,0.7074451,1.17554232,-0.00645364,0.81914566,0.12871064,-20.0073,10.2295,45.784,1.08915
3.05,6.5255986,-0.00434138,0.74954183,1.17570319,-0.00622782,0.842413255,0.12871081,-20.0073,10.2295,45.909,1.09176
3.1,6.5843811,-0.00467099,0.79230961,1.17644045,-0.00605832,0.86558005,0.1287109,-20.0073,10.2295,45.939,1.09374
3.15,6.6431912,-0.00495054,0.83566463,1.1767568,-0.00561861,0.888654701,0.12871094,-20.0073,10.2295,45.962,1.09563
3.2,6.7020875,-0.00525816,0.88169013,1.17679957,-0.00566664,0.911646038,0.12871097,-20.0073,10.2295,46.006,1.09789
3.25,6.7609191,-0.00544986,0.92849714,1.17704119,-0.00617015,0.934562311,0.12871098,-20.0073,10.2295,46.038,1.09811
3.3,6.8197658,-0.00582947,0.9760757,1.17683564,-0.00549836,0.957410545,0.12871099,-20.0073,10.2295,46.133,1.09948
3.35,6.8786193,-0.00613709,1.02607601,1.17629299,-0.00500778,0.980196032,0.128711,-20.0073,10.2295,46.189,1.10012
3.4,6.9374485,-0.00627879,1.07418732,1.17585831,-0.00529035,1.002921981,0.128711,-20.0073,10.2295,46.23,1.10093
3.45,6.9962362,-0.00658641,1.1268921,1.17544979,-0.00511752,1.025589338,0.12169175,-20.0073,10.2295,46.11,1.09913
3.5,7.0549879,-0.00687203,1.17806329,1.17501095,-0.00478615,1.048196788,0.10834541,-20.0073,10.2295,45.947,1.09695
3.55,7.1137464,-0.00706373,1.22783692,1.17480862,-0.00488787,1.070740901,0.09699303,-20.0073,10.2295,45.831,1.09556
3.6,7.172482,-0.00729942,1.28183486,1.17483491,-0.00452359,1.093216421,0.0917947,-20.0073,10.2295,45.887,1.09693
3.65,7.2311896,-0.00754111,1.3361693,1.17517618,-0.00431721,1.115616638,0.08847962,-20.0073,10.2295,46.004,1.09917
3.7,7.2899577,-0.00771082,1.39358157,1.17502929,-0.00424086,1.13793382,0.08680645,-20.0073,10.2295,46.186,1.1021
3.75,7.3487432,-0.00795858,1.45413741,1.17496251,-0.00349609,1.160159646,0.08585881,-20.0073,10.2295,46.271,1.10403
3.8,7.407457,-0.00813436,1.51383652,1.17483992,-0.00306041,1.182285608,0.08535732,-20.0073,10.2295,46.259,1.10518
3.85,7.4661916,-0.00823213,1.57394801,1.17454637,-0.002928,1.204303353,0.08508441,-20.0073,10.2295,46.163,1.10411
3.9,7.5249186,-0.00837983,1.63389694,1.17360201,-0.00297802,1.226204927,0.0849377,-20.0073,10.2295,46.097,1.10318
3.95,7.5836194,-0.0085276,1.69835687,1.17313276,-0.00218982,1.247982932,0.08057357,-20.0073,10.2295,46.012,1.10185
4,7.6422007,-0.00865945,1.76166733,1.17230318,-0.00189542,1.269630582,0.06790033,-20.0073,10.2295,45.982,1.10155
4.05,7.7008176,-0.00867537,1.8257401,1.17226193,-0.00147092,1.291141679,0.05413143,-20.0073,10.2295,45.935,1.10045
4.1,7.7593742,-0.00881329,1.88961714,1.17217344,-0.00066503,1.312510536,0.04841325,-20.0073,10.2295,45.996,1.10179
4.15,7.8179966,-0.00877915,1.95565188,1.17230024,-0.00053851,1.333731861,0.04482889,-20.0073,10.2295,45.943,1.10221
4.2,7.8766099,-0.00878906,2.02264287,1.17273199,0.00036201,1.354800647,0.04299542,-20.0073,10.2295,45.828,1.10159
4.25,7.9352146,-0.00880498,2.09253176,1.17306316,0.00095553,1.375712075,0.04199148,-20.0073,10.2295,45.714,1.10053
4.3,7.993933,-0.00865498,2.16301169,1.17307169,0.00120864,1.396461468,0.04145085,-20.0073,10.2295,45.643,1.10026
4.35,8.0525822,-0.00860498,2.23402506,1.17316569,0.00147618,1.417044292,0.04116039,-20.0073,10.2295,45.54,1.09866
4.4,8.1112536,-0.00853299,2.30309872,1.17260492,0.0023535,1.437456205,0.04100336,-20.0073,10.2295,45.434,1.09621
4.45,8.1699051,-0.008411,2.3764176,1.17194376,0.00269038,1.457693169,0.04091888,-20.0073,10.2295,45.476,1.09733
4.5,8.2284959,-0.00822314,2.45062862,1.17100554,0.00302622,1.477751577,0.04087329,-20.0073,10.2295,45.679,1.1007
4.55,8.2870267,-0.00807537,2.52809339,1.17144518,0.0036204,1.497628416,0.04084873,-20.0073,10.2295,45.896,1.10474
4.6,8.3455084,-0.00788974,2.60393234,1.17128114,0.00440379,1.517321407,0.04083549,-20.0073,10.2295,45.92,1.10512
4.65,8.4041459,-0.00762605,2.67790141,1.1716358,0.00495122,1.536829147,0.04082835,-20.0073,10.2295,45.748,1.10303
4.7,8.4627155,-0.00732829,2.75582223,1.17222797,0.00525158,1.556151197,0.0408245,-20.0073,10.2295,45.673,1.10144
4.75,8.5213036,-0.00705858,2.8364242,1.17298453,0.006137,1.575288147,0.04082243,-20.0073,10.2295,45.706,1.10135
4.8,8.5799535,-0.00675096,2.91619874,1.17266542,0.00645697,1.594241624,0.04082131,-20.0073,10.2295,45.754,1.10146
4.85,8.6386529,-0.00642135,2.99621616,1.17260906,0.00719525,1.613014275,0.0408207,-20.0073,10.2295,45.729,1.10122
4.9,8.6972477,-0.00605772,3.07854178,1.17236813,0.00815118,1.631609714,0.04082038,-20.0073,10.2295,45.698,1.10097
4.95,8.7558747,-0.00560611,3.16149569,1.17207885,0.00888269,1.65003246,0.0408202,-20.0073,10.2295,45.743,1.10373
5,8.81446,-0.00511063,3.24459445,1.17183708,0.00886596,1.668287874,0.04082011,-20.0073,10.2295,45.739,1.10477
5.05,8.8730578,-0.0046651,3.32783423,1.17129477,0.00967003,1.686382115,0.04082006,-20.0073,10.2295,45.795,1.10661
5.1,8.9316007,-0.0041817,3.41371453,1.17060688,0.01043425,1.704322114,0.04082003,-20.0073,10.2295,45.95,1.10848
5.15,8.9901375,-0.00362638,3.50030691,1.17075665,0.01107277,1.722115582,0.04082002,-20.0073,10.2295,46.075,1.1104
5.2,9.0486156,-0.00306492,3.58754962,1.17050289,0.01189876,1.739771047,0.04082001,-20.0073,10.2295,46.113,1.11057
5.25,9.1071752,-0.00243152,3.67508064,1.17066172,0.01288134,1.757297908,0.04291267,-20.0073,10.2295,46.065,1.10984
5.3,9.1656488,-0.00176629,3.76277918,1.17078797,0.01385184,1.774706497,0.04807401,-20.0073,10.2295,45.978,1.10852
5.35,9.2242419,-0.00105712,3.85056633,1.17020591,0.01468744,1.792008141,0.05458699,-20.0073,10.2295,45.843,1.10742
5.4,9.2827643,-0.00027596,3.94299933,1.17027047,0.01560982,1.809215185,0.06371548,-20.0073,10.2295,45.618,1.10532
5.45,9.3412799,0.00052113,4.03666232,1.1696418,0.01624333,1.826340985,0.0737543,-20.0073,10.2295,45.323,1.10212
5.5,9.3998014,0.00139015,4.12704168,1.1693323,0.01715659,1.843399835,0.07820815,-20.0073,10.2295,45.119,1.09855
5.55,9.4582074,0.00223116,4.21676578,1.16914485,0.01794123,1.860406835,0.08134497,-20.0073,10.2295,45.075,1.09929
5.6,9.5166357,0.00316009,4.31035325,1.16830134,0.01904859,1.877377683,0.07794579,-20.0073,10.2295,45.062,1.10042
5.65,9.5750644,0.00413896,4.40693012,1.16762666,0.02025093,1.894328418,0.07261101,-20.0073,10.2295,45.009,1.10037
5.7,9.6334171,0.00518988,4.50254217,1.16757753,0.02098033,1.911275096,0.07071904,-20.0073,10.2295,44.975,1.09986
5.75,9.6917709,0.00627861,4.59860197,1.16770099,0.02232716,1.928233444,0.07433864,-20.0073,10.2295,45.162,1.10356
5.8,9.7501299,0.00738331,4.69438217,1.16758757,0.0229813,1.945218484,0.07783042,-20.0073,10.2295,45.369,1.10791
5.85,9.8085575,0.00860394,4.79454904,1.16765004,0.02397742,1.962244175,0.07248339,-20.0073,10.2295,45.563,1.11239
5.9,9.8669354,0.00979043,4.89142191,1.16819195,0.02511623,1.97932306,0.05987353,-20.0073,10.2295,45.584,1.11371
5.95,9.9253414,0.01107698,4.99077624,1.16768386,0.02619611,1.996465961,0.05107526,-20.0073,10.2295,45.581,1.11403
6,9.9837369,0.01244153,5.08991411,1.16739087,0.02737046,2.013681708,0.04663286,-20.0073,10.2295,45.677,1.11627
6.05,10.0420993,0.01383793,5.18951864,1.16693901,0.02797421,2.030976922,0.0438982,-20.0073,10.2295,45.86,1.12058
6.1,10.100444,0.01529419,5.29185433,1.16611603,0.02890913,2.04835585,0.0424987,-20.0073,10.2295,45.991,1.12459
6.15,10.1587202,0.01672237,5.39694491,1.16577256,0.03062024,2.065820234,0.04172114,-20.0073,10.2295,46.199,1.12966
6.2,10.2169864,0.01827255,5.49849726,1.16565578,0.0315357,2.083369241,0.04130625,-20.0073,10.2295,46.326,1.13307
6.25,10.2752698,0.01996672,5.60185575,1.16567134,0.03256822,2.100999419,0.0410821,-20.0073,10.2295,46.327,1.13358
6.3,10.3335324,0.02157675,5.70729546,1.16600548,0.03349247,2.118704699,0.04096124,-20.0073,10.2295,46.142,1.13011
6.35,10.3918128,0.0232967,5.8139011,1.16593494,0.03493135,2.136476443,0.04089615,-20.0073,10.2295,45.931,1.12586
6.4,10.4501622,0.02506664,5.92357757,1.16615115,0.03611734,2.154303536,0.03876843,-20.0073,10.2295,45.752,1.12185
6.45,10.5084468,0.02693051,6.03173443,1.16565017,0.03702331,2.172172529,0.02669333,-20.0073,10.2295,45.536,1.11568
6.5,10.5667807,0.02881025,6.14229244,1.16523545,0.03825458,2.190067844,0.01146971,-20.0073,10.2295,45.223,1.10914
6.55,10.6250145,0.03074989,6.25091818,1.16472972,0.03992365,2.207972032,0.0054699,-20.0073,10.2295,45.12,1.10547
6.6,10.6832131,0.03278954,6.36172521,1.16481325,0.0410761,2.225866085,0.00136044,-20.0073,10.2295,45.194,1.10592
6.65,10.7414614,0.03488909,6.47048673,1.16470298,0.04193131,2.243729798,-0.00066028,-20.0073,10.2295,45.465,1.10987
6.7,10.7997084,0.03703252,6.58136645,1.1650683,0.04326512,2.261542146,-0.00180423,-20.0073,10.2295,45.713,1.11467
6.75,10.857946,0.03919193,6.69478054,1.16494543,0.04458913,2.279281678,-0.00241152,-20.0073,10.2295,45.743,1.11559
6.8,10.9162014,0.0414672,6.81148786,1.16473584,0.04589796,2.296926886,-0.00274044,-20.0073,10.2295,45.653,1.11462
6.85,10.9744206,0.04379247,6.92707437,1.16453228,0.04711246,2.314456541,-0.00720265,-20.0073,10.2295,45.548,1.1118
6.9,11.0326893,0.04617765,7.04533166,1.16391543,0.04817429,2.331849972,-0.01992842,-20.0073,10.2295,45.43,1.10849
6.95,11.0908641,0.04862269,7.16418871,1.16314514,0.04961007,2.349087272,-0.03372554,-20.0073,10.2295,45.444,1.10799
7,11.1489664,0.05113966,7.28352943,1.16311384,0.0511011,2.366149443,-0.03945895,-20.0073,10.2295,45.368,1.107
7.05,11.2070845,0.05372862,7.40310687,1.16293275,0.05216936,2.383018475,-0.04305151,-20.0073,10.2295,45.132,1.10306
7.1,11.2652934,0.05639943,7.5228088,1.16284305,0.05325294,2.399677383,-0.0448894,-20.0073,10.2295,44.948,1.10112
7.15,11.3234101,0.05906417,7.64258019,1.16266255,0.05488881,2.416110208,-0.04589573,-20.0073,10.2295,44.915,1.10123
7.2,11.3815249,0.06184482,7.76479398,1.16229551,0.05657909,2.432302025,-0.04643765,-20.0073,10.2295,44.863,1.10085
7.25,11.4396297,0.06474141,7.88525161,1.16141695,0.05743448,2.448238954,-0.0467288,-20.0073,10.2295,44.719,1.09747
7.3,11.4976997,0.06765998,8.00807738,1.16065215,0.05880961,2.463908203,-0.04688621,-20.0073,10.2295,44.558,1.09295
7.35,11.5557126,0.07058841,8.13319813,1.16018062,0.06002844,2.479298137,-0.04697089,-20.0073,10.2295,44.449,1.08876
7.4,11.613682,0.07364862,8.25678312,1.16005618,0.06121745,2.494398375,-0.04701658,-20.0073,10.2295,44.273,1.08485
7.45,11.6716566,0.07676497,8.38319522,1.15990204,0.06267986,2.509199891,-0.0470412,-20.0073,10.2295,43.928,1.07772
7.5,11.729689,0.07991917,8.5122622,1.15986982,0.06415756,2.523695099,-0.04705448,-20.0073,10.2295,43.614,1.07185
7.55,11.787648,0.08318322,8.6402995,1.15958354,0.0658213,2.537877897,-0.04706163,-20.0073,10.2295,43.325,1.06664
7.6,11.8456221,0.0865132,8.76863027,1.15905312,0.06738606,2.551743638,-0.04706549,-20.0073,10.2295,43.018,1.06126
7.65,11.9035728,0.0899371,8.89424236,1.1586176,0.06852287,2.565288999,-0.04706757,-20.0073,10.2295,42.781,1.05715
7.7,11.9614823,0.09342092,9.02410688,1.15821543,0.07010963,2.578511746,-0.04706869,-20.0073,10.2295,42.706,1.05622
7.75,12.0193834,0.09694866,9.15461623,1.1571768,0.07190278,2.591410369,-0.04048775,-20.0073,10.2295,42.687,1.05574
7.8,12.0772362,0.10060825,9.28579331,1.15679847,0.07368732,2.603983604,-0.02725634,-20.0073,10.2295,42.581,1.05347
7.85,12.1350194,0.10431778,9.41726993,1.15658707,0.07499906,2.616229866,-0.01515303,-20.0073,10.2295,42.239,1.04642
7.9,12.1928607,0.10813722,9.54891121,1.15602588,0.0762782,2.628146608,-0.00977722,-20.0073,10.2295,41.857,1.03854
7.95,12.2506506,0.11198851,9.68064316,1.15546558,0.07761261,2.639729658,-0.00668386,-20.0073,10.2295,41.633,1.03456
8,12.3084227,0.11588979,9.81242266,1.15451695,0.07873654,2.650972575,-0.00503863,-20.0073,10.2295,41.703,1.03713
8.05,12.3661022,0.11988501,9.94663431,1.15415585,0.08040268,2.661866064,-0.00415932,-20.0073,10.2295,41.969,1.04308
8.1,12.4237894,0.12391201,10.08117658,1.15325257,0.08183012,2.672397503,-0.00368119,-20.0073,10.2295,42.364,1.04996
8.15,12.4814419,0.12807699,10.21622067,1.15244483,0.08345773,2.682550617,-0.00342522,-20.0073,10.2295,42.672,1.05432
8.2,12.539037,0.13228583,10.35163999,1.15149889,0.08493944,2.692305321,-0.00328673,-20.0073,10.2295,42.818,1.05555
8.25,12.5966039,0.13658867,10.48700134,1.15066857,0.08638638,2.701637753,-0.0032122,-19.9585,10.2295,42.676,1.0525
8.3,12.6540954,0.14095141,10.62242292,1.15026139,0.08805207,2.710520504,-0.003172,-19.8242,10.2295,42.405,1.04722
8.35,12.7115742,0.14540195,10.75588366,1.14956622,0.08960626,2.718923021,-0.00315034,-19.5923,10.2295,42.085,1.042
8.4,12.7690586,0.14994649,10.89355258,1.14948097,0.09158325,2.726812177,-0.00313866,-19.2993,10.2295,41.924,1.03819
8.45,12.8264641,0.15457286,11.03429009,1.14858408,0.09259113,2.734152956,-0.00522498,-18.9087,10.2295,41.906,1.03857
8.5,12.8839191,0.15928716,11.1719243,1.14788805,0.094741,2.74090923,-0.01005448,-18.4448,10.2295,41.89,1.03942
8.55,12.9412885,0.16397338,11.30896221,1.14783073,0.09715237,2.747044564,-0.0139589,-17.8955,10.2295,41.736,1.03709
8.6,12.9986327,0.16894747,11.44750381,1.14703301,0.09909434,2.752523005,-0.01576638,-17.2974,10.2295,41.491,1.03052
8.65,13.0560606,0.17398754,11.58903081,1.14655355,0.10072314,2.757309817,-0.02367141,-16.5894,10.2295,41.263,1.02606
8.7,13.113333,0.17906925,11.72908879,1.14634655,0.10243334,2.761372101,-0.0332533,-15.8325,10.2295,41.304,1.0268
8.75,13.1706061,0.18421695,11.86665185,1.14622834,0.10499656,2.764679289,-0.03968665,-15.0757,10.2295,41.27,1.02644
8.8,13.2279244,0.18951459,12.00592984,1.14569263,0.10749013,2.767203465,-0.04298098,-14.2334,10.2295,41.137,1.02388
8.85,13.2852201,0.19496605,12.14762288,1.14549831,0.10903373,2.768919525,-0.04489517,-13.4766,10.2295,41.001,1.02214
8.9,13.3424505,0.20050543,12.2903661,1.14464085,0.11130195,2.769805154,-0.04798445,-12.6831,10.2295,40.943,1.0215
8.95,13.3997293,0.20609859,12.4312927,1.14409582,0.11319121,2.769840661,-0.0581796,-11.8652,10.2295,41.015,1.02414
9,13.4568806,0.21184554,12.56927128,1.14302879,0.11544282,2.769008684,-0.07305521,-11.084,10.2295,41.04,1.02492
9.05,13.5140201,0.21767056,12.70878417,1.14220368,0.11756603,2.767293796,-0.08103678,-10.2905,10.2295,40.785,1.02062
9.1,13.5710819,0.22358343,12.85060185,1.1414069,0.11965182,2.764682078,-0.08560235,-9.50928,10.2295,40.402,1.01315
9.15,13.6281295,0.22968805,12.99089163,1.14016935,0.12202756,2.76116069,-0.09018891,-8.71582,10.2295,39.994,1.00594
9.2,13.6851435,0.23582445,13.12900215,1.13940576,0.1245815,2.756717486,-0.10359052,-7.88574,10.2295,39.67,0.99898
9.25,13.7420492,0.24213285,13.26845752,1.13904527,0.12716668,2.751340723,-0.1195295,-7.12891,10.2295,39.412,0.99516
9.3,13.7990029,0.24854125,13.40777804,1.13830151,0.12841207,2.745018896,-0.12591523,-6.33545,10.2295,39.249,0.99169
9.35,13.8559137,0.25504136,13.54740774,1.1377665,0.13052071,2.73774071,-0.13451735,-5.52978,10.2295,39.089,0.98785
9.4,13.9127502,0.2615892,13.68480813,1.13776302,0.13303812,2.729495207,-0.14928043,-4.76074,10.2295,39.027,0.98602
9.45,13.9696009,0.26833101,13.82396782,1.13727645,0.1358967,2.720272029,-0.16423036,-3.93066,10.2295,39.093,0.98745
9.5,14.0264856,0.2751948,13.96068727,1.13631223,0.13777235,2.710061803,-0.17057587,-3.18603,10.2295,39.212,0.98942
9.55,14.0832844,0.28221238,14.09739728,1.13582649,0.13978629,2.6988566,-0.18348771,-2.38037,10.2295,39.266,0.98998
9.6,14.1400401,0.28918376,14.23612354,1.13506435,0.1425662,2.686650425,-0.19936644,-1.52588,10.2295,39.3,0.98999
9.65,14.1967865,0.29635896,14.37043782,1.13448719,0.14515846,2.673439698,-0.21074306,-0.769043,10.2295,39.287,0.98975
9.7,14.2534725,0.30377207,14.50415394,1.13384784,0.14770676,2.659223656,-0.21843146,0.0488281,10.2295,39.099,0.98588
9.75,14.3101644,0.31115712,14.64146497,1.13308293,0.14998993,2.644004658,-0.23347118,0.78125,10.2295,38.946,0.98214
9.8,14.3668025,0.31876193,14.77502025,1.13255295,0.15293287,2.627788338,-0.25032473,1.61133,10.2295,38.897,0.98048
9.85,14.4234149,0.32644855,14.90842599,1.13184593,0.15533091,2.610583612,-0.25718577,2.44141,10.2295,38.914,0.9806
9.9,14.4799793,0.33434502,15.04095037,1.13069629,0.15787717,2.592402533,-0.26176491,3.14941,10.2295,38.938,0.98147
9.95,14.5365096,0.34231729,15.1708021,1.12985977,0.16002726,2.573260019,-0.26612983,4.01611,10.2295,39.01,0.98351
10,14.5929297,0.35034942,15.30222501,1.12866431,0.1626203,2.55317349,-0.27946543,4.77295,10.2295,39.192,0.98718
10.05,14.6493829,0.35854747,15.43141156,1.1275858,0.16413129,2.532162471,-0.29535871,5.60303,10.2295,39.386,0.99027
10.1,14.705725,0.36689933,15.56028912,1.12687528,0.16670054,2.510248205,-0.30172117,6.38428,10.2295,39.405,0.98947
10.15,14.7619931,0.37519511,15.68819305,1.12642337,0.16891222,2.487453341,-0.30602609,7.12891,10.2295,39.354,0.98745
10.2,14.8183044,0.38373263,15.81138924,1.12564413,0.17121846,2.463801739,-0.30815208,7.9834,10.2295,39.112,0.98249
10.25,14.8745527,0.39238604,15.93361791,1.12511796,0.17373213,2.439318422,-0.30935283,8.72803,10.2295,38.83,0.97771
10.3,14.9307831,0.40111144,16.05460047,1.12391409,0.1757341,2.414029687,-0.30999072,9.5459,10.2295,38.711,0.97547
10.35,14.9869953,0.40996262,16.17763155,1.1224043,0.17767601,2.387963385,-0.31033614,10.3394,10.2295,38.713,0.97613
10.4,15.043088,0.41888956,16.29848731,1.12140003,0.18045882,2.361149322,-0.31052236,11.1084,10.2295,38.721,0.97688
10.45,15.099091,0.42798242,16.41649509,1.12036518,0.18291709,2.333619762,-0.31062264,11.9507,10.2295,38.84,0.97975
10.5,15.1550927,0.43724121,16.53120791,1.119519,0.1850285,2.305409967,-0.31067675,12.6953,10.2295,39.249,0.98849
