time,x,y,psi,u,v,r,p,delta,n,thrust,torque
1.8,5.0511953,0.00190938,0.18695625,1.17653629,-0.00145755,0.310880826,0.04069978,-14.917,10.2295,44.424,1.07014
1.85,5.1100153,0.0018374,0.20355353,1.17614932,-0.00160297,0.332395477,0.04075536,-15.6982,10.2295,44.532,1.07228
1.9,5.168863,0.00172148,0.21926496,1.17598389,-0.00169859,0.354892083,0.04078504,-16.5405,10.2295,44.715,1.07478
1.95,5.2276498,0.00163359,0.23763073,1.17555367,-0.00234762,0.378374726,0.04080122,-17.2607,10.2295,44.834,1.07482
2,5.2864167,0.00152979,0.25222984,1.17582376,-0.00245631,0.402845859,0.04080986,-18.103,10.2295,44.837,1.07388
2.05,5.3451442,0.001354,0.27054622,1.17541963,-0.00276111,0.428305472,0.0429072,-18.8721,10.2295,44.762,1.07202
2.1,5.4039913,0.00122822,0.29337795,1.17526288,-0.00298956,0.454750166,0.05496618,-19.6533,10.2295,44.709,1.07212
2.15,5.4627203,0.00105244,0.31383242,1.17519559,-0.00311003,0.482172257,0.07018129,-20.4956,10.2295,44.667,1.07185
2.2,5.5214594,0.00089863,0.33693868,1.17500064,-0.00345742,0.510558969,0.07617648,-21.228,10.2295,44.798,1.07459
2.25,5.5802065,0.00073877,0.35782158,1.17450667,-0.00362286,0.539891802,0.08028346,-22.0703,10.2295,45.088,1.07882
2.3,5.638975,0.00053496,0.38807926,1.17394119,-0.00394359,0.570146132,0.08700553,-22.8394,10.2295,45.338,1.08178
2.35,5.6976369,0.00033721,0.41298914,1.1740422,-0.00430989,0.601291063,0.10088846,-23.6084,10.2295,45.44,1.08191
2.4,5.7563152,0.00011143,0.43827854,1.17357004,-0.00435391,0.633289559,0.11254547,-24.4507,10.2295,45.446,1.08173
2.45,5.8150346,-0.00013027,0.47217126,1.17330064,-0.00458598,0.666098841,0.1204128,-25.1953,10.2295,45.463,1.08184
2.5,5.8736442,-0.00035605,0.50298245,1.17324289,-0.00502528,0.699671017,0.12425669,-26.0376,10.2295,45.666,1.08674
2.55,5.9322898,-0.00060381,0.5372049,1.17310291,-0.00534318,0.733953908,0.13527948,-26.8066,10.2295,45.878,1.09157
2.6,5.9909543,-0.00091748,0.57451706,1.17297726,-0.00553018,0.768892016,0.15026401,-27.5757,10.2295,46.089,1.09653
2.65,6.04961,-0.00118115,0.61295071,1.17321777,-0.00600327,0.804427566,0.16113242,-28.3936,10.2295,46.21,1.09838
2.7,6.1082563,-0.00149482,0.65430633,1.1733754,-0.00638902,0.840501578,0.1664584,-29.1504,10.2295,46.309,1.0989
2.75,6.1669522,-0.00183047,0.69889311,1.17308201,-0.00631746,0.8770549,0.17378566,-29.9927,10.2295,46.402,1.09927
2.8,6.2256008,-0.00213809,0.74260624,1.17305235,-0.00715715,0.914029165,0.18551057,-30.7617,10.2295,46.466,1.09991
2.85,6.2842267,-0.0024957,0.78673805,1.17277406,-0.00708858,0.951367631,0.1970872,-31.5186,10.2295,46.466,1.10001
2.9,6.342893,-0.00291924,0.83540918,1.17226277,-0.00686239,0.989015873,0.20719267,-32.2266,10.2295,46.527,1.10177
2.95,6.401486,-0.0032208,0.88554841,1.17214578,-0.00703122,1.026922329,0.2114225,-32.8247,10.2295,46.738,1.10556
3,6.4600449,-0.00355039,0.93883495,1.17224759,-0.00744745,1.065038681,0.21384329,-33.3618,10.2295,47.022,1.11211
3.05,6.5186801,-0.0039459,0.99274599,1.17223162,-0.00795217,1.103320082,0.21741399,-33.8501,10.2295,47.322,1.11703
3.1,6.577285,-0.00436338,1.04793189,1.17250245,-0.00754149,1.141725249,0.22768605,-34.2041,10.2295,47.582,1.12065
3.15,6.6358969,-0.00478692,1.10574908,1.17263425,-0.0075634,1.180216433,0.24027601,-34.5093,10.2295,47.738,1.12292
3.2,6.69453,-0.00508848,1.16416912,1.17279094,-0.00803027,1.218759309,0.25041868,-34.729,10.2295,47.766,1.12365
3.25,6.7531978,-0.00555596,1.22809579,1.1726394,-0.00769414,1.257322787,0.25504367,-34.8877,10.2295,47.51,1.11957
3.3,6.8118376,-0.00592949,1.29353403,1.17179021,-0.00761438,1.2958788,0.25758125,-34.9487,10.2295,47.168,1.11407
3.35,6.8704517,-0.00625303,1.36248081,1.17088586,-0.00783421,1.334402087,0.25895738,-34.9609,10.2295,46.816,1.10817
3.4,6.9289536,-0.00669854,1.4301044,1.17039638,-0.00758422,1.372869984,0.25968664,-34.9609,10.2295,46.677,1.10521
3.45,6.9874227,-0.00707207,1.49824915,1.16939672,-0.00742231,1.411262262,0.26008434,-34.9609,10.2295,46.717,1.1061
3.5,7.0459114,-0.00742364,1.5708871,1.16885931,-0.00739828,1.449561015,0.24878912,-34.9609,10.2295,46.971,1.11079
3.55,7.1042961,-0.00779717,1.64205197,1.16881668,-0.00713538,1.487750592,0.23438239,-34.9609,10.2295,47.305,1.11673
3.6,7.1627045,-0.00816465,1.71850695,1.16884694,-0.00708556,1.525817589,0.22620195,-34.9609,10.2295,47.55,1.1234
3.65,7.221173,-0.00848819,1.79620848,1.16900522,-0.00690543,1.56375086,0.22165546,-34.9609,10.2295,47.659,1.1268
3.7,7.279613,-0.00886172,1.87499842,1.16837953,-0.00647717,1.601541545,0.21937149,-34.9609,10.2295,47.712,1.12863
3.75,7.3380897,-0.00916934,1.95657993,1.1682952,-0.0060327,1.639183075,0.21808189,-34.9609,10.2295,47.918,1.13299
3.8,7.3964103,-0.00944893,2.04156984,1.16790906,-0.00559027,1.676671122,0.20841547,-34.9609,10.2295,48.216,1.13864
3.85,7.4548257,-0.00972852,2.12792168,1.16659259,-0.00515573,1.714003476,0.19418338,-34.9609,10.2295,48.298,1.14138
3.9,7.5132036,-0.00996416,2.21497434,1.1657554,-0.00479132,1.751179808,0.18371064,-34.9609,10.2295,48.298,1.14215
3.95,7.5713934,-0.01017784,2.30451269,1.16547671,-0.00423878,1.78820132,0.17860149,-34.9609,10.2295,48.321,1.14389
4,7.6296462,-0.01039151,2.39480225,1.16454027,-0.00391876,1.825070272,0.1643711,-34.9609,10.2295,48.261,1.14317
4.05,7.6878425,-0.01058321,2.48830126,1.16430819,-0.00332447,1.861789402,0.14835042,-34.9609,10.2295,48.212,1.14383
4.1,7.746055,-0.01070899,2.58243422,1.16444968,-0.00285495,1.898361271,0.13931726,-34.9609,10.2295,48.063,1.14217
4.15,7.8042373,-0.01085674,2.6773911,1.16463652,-0.00194383,1.934787558,0.13002084,-34.9609,10.2295,47.893,1.13925
4.2,7.8624723,-0.01093252,2.77528999,1.16490054,-0.00117741,1.971068377,0.11485738,-34.9609,10.2295,47.81,1.13701
4.25,7.9207524,-0.01094239,2.87604073,1.16475831,-0.00064477,2.007201648,0.09968751,-34.9609,10.2295,47.801,1.13703
4.3,7.9790005,-0.01098028,2.9806619,1.16439303,-0.00018282,2.043182584,0.09323067,-34.9609,10.2295,47.747,1.13667
4.35,8.037213,-0.01097422,3.0844694,1.16367568,0.00063155,2.079003336,0.08475498,-34.9609,10.2295,47.643,1.13541
4.4,8.0953994,-0.01092422,3.18596685,1.16269801,0.00117169,2.114652824,0.07254202,-34.9609,10.2295,47.587,1.1343
4.45,8.1535041,-0.01082422,3.29143434,1.16187612,0.00219821,2.150116755,0.06066935,-34.9609,10.2295,47.59,1.13561
4.5,8.2115632,-0.01072422,3.39761622,1.16162235,0.00289194,2.185377837,0.05041022,-34.9609,10.2295,47.57,1.137
4.55,8.2695869,-0.01053028,3.50934863,1.16110366,0.00367178,2.220416148,0.04609705,-34.9609,10.2295,47.497,1.13822
4.6,8.3276805,-0.01036436,3.62489069,1.16157284,0.00421536,2.255209609,0.04363121,-34.9609,10.2295,47.3,1.13575
4.65,8.3857188,-0.01008858,3.73993131,1.16184254,0.00483478,2.289734529,0.04233301,-34.9609,10.2295,47.039,1.13097
4.7,8.4438423,-0.00985293,3.85326661,1.1618773,0.00582143,2.323966125,0.04163689,-34.9609,10.2295,46.832,1.12676
4.75,8.5019275,-0.0095294,3.97063845,1.16196774,0.00639318,2.357878996,0.0412596,-34.9609,10.2295,46.739,1.12578
4.8,8.5600244,-0.00917784,4.0931546,1.16190833,0.00734613,2.391447479,0.04105721,-34.9609,10.2295,46.747,1.12665
4.85,8.6181463,-0.00884219,4.21541062,1.16113001,0.00862653,2.424645854,0.04094781,-34.9609,10.2295,46.814,1.13045
4.9,8.6762083,-0.00834063,4.33898571,1.16066747,0.00935029,2.457448408,0.04088891,-34.9609,10.2295,46.81,1.13265
4.95,8.7342169,-0.00782315,4.46502259,1.15996045,0.00942251,2.489829337,0.04085714,-34.9609,10.2295,46.982,1.13776
5,8.7921845,-0.00735567,4.58920134,1.15945822,0.01075619,2.521762531,0.04084002,-34.9609,10.2295,47.235,1.14313
5.05,8.8501336,-0.0068503,4.71834454,1.15850563,0.01200595,2.553221282,0.04083079,-34.9609,10.2295,47.397,1.14602
5.1,8.9080635,-0.00615098,4.84844625,1.15830613,0.01289849,2.584177951,0.04082582,-34.9609,10.2295,47.324,1.14482
5.15,8.9659037,-0.00547364,4.97700192,1.15818657,0.01399317,2.614603667,0.04082314,-34.9609,10.2295,47.106,1.14158
5.2,9.0238185,-0.00478038,5.10773144,1.15803388,0.01518563,2.64446809,0.04740339,-34.9609,10.2295,46.951,1.13907
5.25,9.0817315,-0.00397725,5.2432321,1.15777445,0.01599404,2.673739291,0.06063464,-34.9609,10.2295,47.029,1.14015
5.3,9.1396318,-0.00315821,5.3803509,1.15726168,0.01702994,2.702383756,0.07273798,-34.9609,10.2295,47.06,1.13993
5.35,9.19747,-0.00226719,5.51650342,1.1568345,0.01832278,2.730366545,0.07811379,-34.8999,10.2295,47.004,1.13836
5.4,9.2553183,-0.00133223,5.65243389,1.15624772,0.0193875,2.757651589,0.08120714,-34.7534,10.2295,47.02,1.13921
5.45,9.3131054,-0.00028136,5.79283116,1.15510351,0.02029567,2.784202105,0.08285237,-34.5093,10.2295,47.227,1.14332
5.5,9.3708619,0.00073544,5.93688776,1.15439524,0.02178353,2.809981105,0.08801657,-34.1919,10.2295,47.374,1.14815
5.55,9.4284825,0.00182421,6.08034448,1.15374409,0.02345159,2.834951963,0.09871895,-33.8379,10.2295,47.499,1.15058
5.6,9.4862016,0.0030789,6.22665848,1.15285308,0.0249255,2.859079001,0.11209044,-33.3374,10.2295,47.451,1.15001
5.65,9.5438225,0.00437753,6.37329599,1.152487,0.02595739,2.882328059,0.11976426,-32.7881,10.2295,47.353,1.1483
5.7,9.6013883,0.00570195,6.51815986,1.15248182,0.02683535,2.904667012,0.12379046,-32.1411,10.2295,47.186,1.1457
5.75,9.6590206,0.00708622,6.66523213,1.1518246,0.02854926,2.926066209,0.12608954,-31.4575,10.2295,46.962,1.14155
5.8,9.716695,0.00852656,6.81227379,1.15214093,0.02966673,2.946498821,0.12729083,-30.6519,10.2295,46.747,1.13791
5.85,9.7742093,0.01011084,6.96206993,1.15213374,0.0314579,2.965941064,0.12794751,-29.895,10.2295,46.636,1.13543
5.9,9.8318331,0.01166103,7.1149929,1.15197558,0.03335535,2.984372311,0.12829927,-29.1138,10.2295,46.451,1.13209
5.95,9.8894606,0.01339912,7.26678665,1.15119409,0.03509522,3.001775084,0.12848908,-28.2959,10.2295,46.101,1.12552
6,9.9470363,0.01524101,7.42110267,1.15019962,0.0362155,3.01813493,0.12859139,-27.5146,10.2295,45.554,1.11571
6.05,10.0044817,0.01709882,7.57105635,1.14954685,0.03842325,3.033440196,0.12864652,-26.7456,10.2295,44.941,1.10565
6.1,10.0619421,0.01902861,7.72739238,1.14866339,0.04025452,3.047681722,0.12439136,-25.9277,10.2295,44.657,1.09808
6.15,10.1193597,0.02112431,7.88270345,1.14856305,0.04168876,3.060852472,0.11177709,-25.1709,10.2295,44.597,1.09563
6.2,10.1767181,0.02332382,8.03858946,1.14853016,0.04328091,3.072947128,0.09804013,-24.3408,10.2295,44.558,1.09444
6.25,10.2341647,0.02545517,8.19646,1.14855846,0.04537162,3.083961665,0.09233913,-23.5596,10.2295,44.435,1.09114
6.3,10.2915802,0.02778046,8.35281846,1.1483954,0.04760721,3.093892952,0.07725561,-22.7905,10.2295,44.296,1.08721
6.35,10.3490298,0.03022167,8.50911127,1.14811356,0.04892092,3.102738379,0.06090492,-21.9604,10.2295,44.121,1.08169
6.4,10.4064253,0.03277275,8.66732855,1.1475202,0.05119615,3.110495543,0.05166103,-21.2036,10.2295,43.792,1.07414
6.45,10.4638074,0.03533974,8.82383272,1.14654197,0.05324906,3.117161994,0.03503366,-20.3857,10.2295,43.395,1.06658
6.5,10.5211597,0.03811054,8.98011623,1.14573995,0.0551224,3.122735063,0.01792004,-19.5801,10.2295,43.09,1.06229
6.55,10.5783724,0.04089121,9.13845766,1.14536968,0.05667609,3.127211752,-0.00076594,-18.811,10.2295,42.846,1.05889
6.6,10.6356106,0.04380976,9.29739712,1.14540642,0.05900582,3.130588695,-0.01997581,-17.9687,10.2295,42.696,1.05657
6.65,10.6928824,0.04677832,9.45674959,1.14573381,0.06147471,3.132862174,-0.03296989,-17.2363,10.2295,42.616,1.05571
6.7,10.7501696,0.04992265,9.61631117,1.1451854,0.06365209,3.134028176,-0.05100418,-16.4307,10.2295,42.527,1.05433
6.75,10.807477,0.05319883,9.77598213,1.14468679,0.06587888,3.134082487,-0.06899587,-15.625,10.2295,42.316,1.05062
6.8,10.8646468,0.05653486,9.93571366,1.14371778,0.06811571,3.13302081,-0.09065244,-14.8682,10.2295,42.094,1.04669
6.85,10.9218573,0.06003076,10.09547708,1.14284529,0.07024493,3.130838897,-0.1107637,-13.9893,10.2295,42.045,1.04562
6.9,10.9789818,0.06359258,10.25316528,1.14195171,0.07252572,3.127532707,-0.12614266,-13.2812,10.2295,41.993,1.04405
6.95,11.0360191,0.06728623,10.41021515,1.14102056,0.07475982,3.123098576,-0.14494698,-12.4512,10.2295,41.793,1.03898
7,11.0930593,0.07106172,10.56874472,1.1407976,0.0772061,3.117533421,-0.1618377,-11.6455,10.2295,41.496,1.03255
7.05,11.150077,0.07501905,10.72545308,1.14087912,0.07965432,3.110834965,-0.17139391,-10.8765,10.2295,41.09,1.02506
7.1,11.2070867,0.07904228,10.88193566,1.14062236,0.08156679,3.103002006,-0.1879583,-10.0586,10.2295,40.83,1.02071
7.15,11.2641621,0.08319736,11.04025518,1.14017285,0.08384748,3.094034718,-0.20550764,-9.30176,10.2295,40.686,1.01903
7.2,11.3211364,0.08742822,11.19911113,1.13894896,0.08616843,3.083934979,-0.21277597,-8.47168,10.2295,40.56,1.0167
7.25,11.3780865,0.091825,11.3560258,1.13758159,0.08870352,3.072706726,-0.22185367,-7.66602,10.2295,40.365,1.01278
7.3,11.4349094,0.09633769,11.51274113,1.13635889,0.09110283,3.060356299,-0.23687208,-6.92139,10.2295,40.24,1.01038
7.35,11.4916822,0.10093222,11.6668608,1.1355832,0.09358346,3.046892768,-0.25196014,-6.09131,10.2295,40.084,1.0066
7.4,11.548412,0.10572451,11.81754606,1.13535849,0.09579264,3.032328205,-0.25837992,-5.33447,10.2295,39.879,1.00286
7.45,11.6051603,0.11055469,11.96943275,1.13482867,0.09766834,3.016677869,-0.26234407,-4.5166,10.2295,39.604,0.9983
7.5,11.6619244,0.11553867,12.12345818,1.13431276,0.09992371,2.999960285,-0.26438227,-3.71094,10.2295,39.37,0.99454
7.55,11.718619,0.1205166,12.27585069,1.13435024,0.10341175,2.982197176,-0.26549649,-2.9541,10.2295,39.153,0.99115
7.6,11.7752753,0.12578243,12.43048949,1.13346044,0.10601333,2.96341325,-0.26609661,-2.12402,10.2295,39.096,0.98971
7.65,11.832026,0.13125207,12.57842448,1.13242454,0.10736157,2.943635828,-0.26641912,-1.33057,10.2295,39.085,0.98896
7.7,11.8885971,0.1366634,12.72748483,1.13143624,0.11046363,2.922894309,-0.26659344,-0.537109,10.2295,39.022,0.98699
7.75,11.9451523,0.14215656,12.87552522,1.13064476,0.11402919,2.901219507,-0.26459461,0.244141,10.2295,38.891,0.98432
7.8,12.001635,0.14803379,13.02116367,1.12948413,0.11607819,2.878642878,-0.25258904,1.01318,10.2295,38.661,0.97947
7.85,12.0581269,0.15400878,13.16645822,1.12848317,0.11743761,2.855195678,-0.23740289,1.85547,10.2295,38.467,0.97661
7.9,12.1144739,0.15983154,13.30865086,1.12824718,0.12035954,2.830908101,-0.23142328,2.64893,10.2295,38.466,0.97631
7.95,12.1708512,0.16587402,13.44975523,1.12751754,0.12310618,2.805808459,-0.22732471,3.39355,10.2295,38.541,0.97726
8,12.2272477,0.17217256,13.59027812,1.1269922,0.12533691,2.779922443,-0.22530986,4.23584,10.2295,38.751,0.97982
8.05,12.2835282,0.17851503,13.73047298,1.12566213,0.1272687,2.753272525,-0.22416907,4.99268,10.2295,39.011,0.98441
8.1,12.3398302,0.1848992,13.87049986,1.12408828,0.12977725,2.725877553,-0.21457571,5.82275,10.2295,39.183,0.98685
8.15,12.3959871,0.19153115,14.00572069,1.12301503,0.13222829,2.697752569,-0.20038558,6.5918,10.2295,39.116,0.98537
8.2,12.4520926,0.19816309,14.14217837,1.12171541,0.1345651,2.668908864,-0.18993471,7.36084,10.2295,38.879,0.98074
8.25,12.5081396,0.20497081,14.27574922,1.12086489,0.13681231,2.639354301,-0.18483754,8.21533,10.2295,38.651,0.97704
8.3,12.5641395,0.21186642,14.40614661,1.11988878,0.13965686,2.609093869,-0.18212175,8.95996,10.2295,38.439,0.97314
8.35,12.6201134,0.21894991,14.53787843,1.11898855,0.14148045,2.578130453,-0.18062643,9.76562,10.2295,38.385,0.97229
8.4,12.6760107,0.22611525,14.66722668,1.11843254,0.14323639,2.546465783,-0.17983759,10.5591,10.2295,38.4,0.97207
8.45,12.7319139,0.23328439,14.79399602,1.11744662,0.14617083,2.514101478,-0.17731436,11.3281,10.2295,38.463,0.97302
8.5,12.7877601,0.24063539,14.92189505,1.11707298,0.14942744,2.481040152,-0.16502754,12.1826,10.2295,38.645,0.97547
8.55,12.843559,0.24823033,15.0448513,1.11647791,0.15138213,2.447286474,-0.15867704,12.9028,10.2295,38.847,0.97915
8.6,12.8994023,0.25592907,15.16682638,1.11549054,0.15374989,2.412848136,-0.16155076,13.7451,10.2295,38.949,0.98135
8.65,12.9551972,0.26358161,15.28771267,1.11450812,0.15659929,2.377736659,-0.16639172,14.5264,10.2295,39.077,0.98387
8.7,13.0108999,0.27153189,15.40814619,1.11414816,0.16016569,2.341967983,-0.17321595,15.3076,10.2295,39.328,0.98805
8.75,13.0665161,0.27960416,15.52578641,1.11306304,0.16224575,2.305562808,-0.17552268,16.1377,10.2295,39.694,0.99485
8.8,13.1222247,0.28785825,15.64305183,1.11192879,0.1644042,2.268546681,-0.1771692,16.8823,10.2295,39.851,0.99695
8.85,13.1777749,0.29615406,15.75987804,1.11117704,0.16688793,2.23094983,-0.17795732,17.7124,10.2295,39.791,0.99543
8.9,13.2332856,0.30453773,15.87139355,1.11057015,0.16949736,2.192806774,-0.17839649,18.5181,10.2295,39.411,0.98774
8.95,13.2887703,0.31308736,15.9817679,1.10925443,0.17164122,2.154155753,-0.1876196,19.2993,10.2295,39.054,0.98103
9,13.3442603,0.32178473,16.08625077,1.10839811,0.17473821,2.115038027,-0.20160785,20.0928,10.2295,38.959,0.97982
9.05,13.3996257,0.33052603,16.18879329,1.10765139,0.17701526,2.075497104,-0.21195025,20.8618,10.2295,39.177,0.9844
9.1,13.4549771,0.33952114,16.29259548,1.10604903,0.17896959,2.035577958,-0.22357044,21.6797,10.2295,39.618,0.99323
9.15,13.5103,0.34849812,16.39388847,1.10479808,0.18127527,1.995326283,-0.23948641,22.4853,10.2295,39.982,0.99928
9.2,13.565452,0.35760084,16.49214254,1.10391452,0.18427948,1.954787818,-0.25306822,23.2422,10.2295,40.005,1.00039
9.25,13.6206191,0.36687555,16.58962398,1.10248814,0.18668101,1.914007789,-0.26821097,24.0601,10.2295,39.8,0.9964
9.3,13.6757378,0.37636012,16.68616145,1.10130948,0.18856336,1.873030454,-0.28559122,24.8535,10.2295,39.612,0.99279
9.35,13.7307175,0.38584243,16.77983063,1.10043706,0.19016366,1.831898783,-0.30003472,25.647,10.2295,39.733,0.9943
9.4,13.7857337,0.39540662,16.87084533,1.09972706,0.19252847,1.790654229,-0.31814987,26.4648,10.2295,39.961,0.99756
9.45,13.8406906,0.40503669,16.95848247,1.09862565,0.1951937,1.749336591,-0.33423985,27.1973,10.2295,40.128,0.99927
9.5,13.8956373,0.41490466,17.0421935,1.09789848,0.19733873,1.707983948,-0.34861491,28.0273,10.2295,40.37,1.00347
9.55,13.9504767,0.42490447,17.12631491,1.09690893,0.19954957,1.666632614,-0.36638101,28.833,10.2295,40.736,1.0106
9.6,14.0052809,0.43491413,17.20789802,1.09560034,0.20151362,1.625317123,-0.380055,29.602,10.2295,40.999,1.01664
9.65,14.060025,0.44504961,17.28909947,1.09436332,0.20404938,1.584070194,-0.39374487,30.4443,10.2295,41.016,1.01736
9.7,14.1147047,0.45532294,17.36708142,1.09351866,0.20659332,1.542922701,-0.41092179,31.1645,10.2295,40.848,1.01437
9.75,14.1693481,0.46571824,17.44218696,1.09232271,0.20884954,1.501903604,-0.42433083,31.9214,10.2295,40.836,1.01386
9.8,14.2239766,0.47624539,17.51842546,1.09161904,0.21060657,1.461039875,-0.43316611,32.5684,10.2295,40.983,1.016
9.85,14.278472,0.48689225,17.58724975,1.09063269,0.2130225,1.420356415,-0.43752127,33.1177,10.2295,41.128,1.01834
9.9,14.3330107,0.49753308,17.65684337,1.08965408,0.21541316,1.379875973,-0.43983579,33.6304,10.2295,41.195,1.01936
9.95,14.387445,0.50838378,17.72301353,1.08835361,0.21768585,1.339619088,-0.44110817,34.0576,10.2295,41.261,1.02017
10,14.4418599,0.51936626,17.78852405,1.08658258,0.2189513,1.299604057,-0.44178368,34.4116,10.2295,41.525,1.02556
10.05,14.4961651,0.53036474,17.85091531,1.08492594,0.22072006,1.259846954,-0.44215141,34.6558,10.2295,41.826,1.03073
10.1,14.5503448,0.54144501,17.91215275,1.08403683,0.22240425,1.220361693,-0.44234878,34.8511,10.2295,42.038,1.03417
10.15,14.6044666,0.55263518,17.9727982,1.08319773,0.22416139,1.181160148,-0.44245539,34.9487,10.2295,42.194,1.0355
10.2,14.658629,0.56391922,18.02861431,1.08175099,0.22592353,1.142252316,-0.44251282,34.9976,10.2295,42.237,1.03537
10.25,14.712722,0.57524124,18.0851652,1.08073264,0.22766714,1.103646525,-0.43825841,34.9976,10.2295,42.228,1.0344
10.3,14.7666639,0.58670105,18.1384699,1.07971317,0.22969748,1.065349664,-0.42564338,34.9976,10.2295,42.318,1.03566
10.35,14.820663,0.59822083,18.18938886,1.07861662,0.23133979,1.027367427,-0.41190522,34.9976,10.2295,42.483,1.03823
10.4,14.8745533,0.60987841,18.2393866,1.07747612,0.23278602,0.989704543,-0.40620377,34.9976,10.2295,42.622,1.04021
10.45,14.9284179,0.62157392,18.28603941,1.07612619,0.23493939,0.952364987,-0.39604758,34.9976,10.2295,42.726,1.04236
